"","X","latitude","longitude"
"3093174",3093174,1.36779024,103.86774689
"3312946",3312946,3.47866953,101.5526538
"7669024",7669024,0.86038568,101.06744143
"3246112",3246112,0.38022075,101.35863543
"130517",130517,3.88675109,100.92725405
"8190548",8190548,0.37145688,101.1781194
"1654200",1654200,1.5811017,103.78137244
"3897733",3897733,4.61496733,103.20099221
"3429052",3429052,3.04219245,101.64565866
"7587918",7587918,3.50966978,103.16237665
"4816706",4816706,2.96401963,101.85787106
"5247898",5247898,1.37951777,103.74322474
"8321729",8321729,1.73403581,103.89630913
"9154383",9154383,2.96709702,101.64621445
"9592238",9592238,3.2607892,101.30769952
"5860171",5860171,2.42382102,102.25162743
"5594666",5594666,1.64737979,101.46144488
"5384924",5384924,1.62214068,103.63324107
"795104",795104,4.58019745,101.37047145
"6464676",6464676,4.62010403,101.46677969
"8967324",8967324,2.66345448,101.85422633
"6192614",6192614,3.09897345,101.63130977
"8965316",8965316,3.14887632,101.32857847
"3232865",3232865,1.1591309,104.02173532
"6752733",6752733,4.46989219,101.16402207
"1490196",1490196,3.82457636,101.93005347
"7277933",7277933,2.2774907,102.13240415
"8783055",8783055,1.13251452,103.95979527
"4006533",4006533,3.42799197,101.59310045
"3775946",3775946,1.4202436,103.84202742
"2880897",2880897,2.62742628,101.74668211
"9343640",9343640,3.14615987,101.78021566
"1224650",1224650,1.12280909,103.98381241
"3119282",3119282,2.98958372,101.81398012
"4764587",4764587,2.78790424,101.74814038
"2691583",2691583,4.0688713,100.97750806
"2416752",2416752,1.65281503,101.4622904
"5422792",5422792,3.49268052,101.20529632
"8747149",8747149,0.47408914,101.44817988
"5493737",5493737,1.52556853,103.70701503
"6109765",6109765,1.39407711,103.70549151
"6889131",6889131,4.00710418,101.33687991
"5547094",5547094,2.97961633,101.65105774
"7742105",7742105,3.20458482,101.55951707
"9669682",9669682,3.335893,101.56659318
"1092983",1092983,1.50921807,103.88426211
"5190352",5190352,1.66603915,103.86119315
"656612",656612,0.44870542,101.40172466
"9600855",9600855,1.12628053,104.09910293
"126805",126805,0.39933372,101.85188519
"8261278",8261278,4.57955726,101.13511783
"8584705",8584705,0.47605993,101.44380372
"6362550",6362550,3.3752467,101.56836195
"4558180",4558180,0.44499181,101.40163455
"3566647",3566647,1.31575594,101.316879
"5378143",5378143,2.43996162,103.83176368
"194362",194362,3.75918281,100.978473
"7046459",7046459,1.79323253,102.9370538
"885704",885704,1.05760645,104.12030506
"2157736",2157736,1.4022118,103.7495834
"7565952",7565952,1.27238316,101.19569548
"4159906",4159906,1.48809811,103.7687756
"5839506",5839506,1.32853243,103.89094219
"6780257",6780257,3.05013182,101.588036
"5086387",5086387,3.42589326,101.65784425
"8116103",8116103,3.0610568,101.51041488
"8718438",8718438,4.17016588,101.37783092
"2219881",2219881,0.45014864,100.79140062
"1961875",1961875,1.27354476,101.17713507
"5451442",5451442,1.27110113,101.20695175
"1875129",1875129,2.83727619,101.78438334
"841223",841223,2.26225567,102.28445943
"3071823",3071823,4.05919073,100.94505354
"5640904",5640904,2.74114248,102.2273016
"8137702",8137702,1.38374047,104.26694848
"5512112",5512112,1.27305346,103.71143587
"6688680",6688680,2.57816324,102.11971089
"4860022",4860022,2.64840205,102.00939885
"7987340",7987340,0.85304567,104.53277439
"4176156",4176156,2.9263563,101.91725041
"6848666",6848666,1.72035145,103.76511971
"8747967",8747967,1.68068284,103.3271418
"2730883",2730883,1.00796158,103.43201012
"6711942",6711942,1.05191174,103.91636199
"267353",267353,3.05305056,101.45583904
"2622970",2622970,1.0646038,104.22323927
"1717844",1717844,1.33253302,103.93476263
"1042505",1042505,3.5321396,101.97070974
"978676",978676,2.60883963,102.05204484
"3858453",3858453,1.21608638,101.24846916
"673964",673964,4.45959502,101.01378626
"2821886",2821886,3.07392207,101.42400507
"7349650",7349650,0.50030894,101.37895962
"8818489",8818489,1.12431757,104.03325062
"33057",33057,3.81711185,103.32160932
"2716828",2716828,0.19211076,100.77775289
"6077904",6077904,4.20288898,100.73249915
"1596130",1596130,2.30593952,102.08249092
"4227505",4227505,1.25206036,101.18568862
"7504619",7504619,2.15985667,102.50789911
"4682627",4682627,0.52346824,100.74201726
"7903331",7903331,3.8364393,103.32933786
"5007109",5007109,3.90262954,100.78160313
"4260452",4260452,1.96612968,103.05062302
"656797",656797,2.12184957,102.55706914
"2874372",2874372,1.49846177,103.75798851
"9016488",9016488,1.37961941,103.96753771
"9024090",9024090,1.63297217,103.6085509
"5886759",5886759,2.17675834,102.3439615
"9363811",9363811,4.49945135,101.00650474
"6803404",6803404,0.92568419,104.45474979
"5717534",5717534,1.11952333,103.97490207
"1647643",1647643,2.05268061,102.66558962
"1096148",1096148,3.0897866,101.72302449
"5649543",5649543,2.99100965,105.70091339
"9155584",9155584,3.02438017,101.62399663
"5161182",5161182,2.75315426,101.96274658
"1174157",1174157,3.10034725,101.45116676
"9059316",9059316,0.41132912,101.26546971
"9292674",9292674,2.14673044,102.35847773
"1939806",1939806,0.89008238,104.49846707
"5216631",5216631,2.61232156,101.86506558
"1832458",1832458,1.47008905,103.66117438
"9046052",9046052,1.0659976,104.1196635
"335907",335907,0.53078415,101.42971734
"647891",647891,1.63339424,101.37947727
"604356",604356,3.18139894,101.68319949
"7337125",7337125,0.01062792,100.71388176
"9666752",9666752,2.6725741,101.86075457
"8866022",8866022,1.10946747,104.36289081
"8959113",8959113,4.79658921,101.08955482
"9604639",9604639,2.72133467,101.97451701
"381404",381404,2.9976029,101.42712388
"4159578",4159578,3.7627504,103.317986
"9237027",9237027,0.93188972,104.44776101
"812829",812829,1.91934002,102.81341946
"8278478",8278478,2.04980357,103.32118476
"75186",75186,2.25453092,102.14507339
"778494",778494,0.88907185,104.54375259
"2656863",2656863,2.50977456,102.81799876
"6117353",6117353,2.29702314,103.16189927
"3570545",3570545,2.87108606,101.69619714
"4916579",4916579,3.08823855,101.5110386
"1389690",1389690,3.03949616,101.61096271
"6957783",6957783,1.47591558,103.39917382
"8072269",8072269,2.92274356,101.54020524
"9262352",9262352,1.5830096,103.75843228
"9146503",9146503,1.15662776,104.05484658
"7554353",7554353,3.28007353,101.54799553
"5422928",5422928,2.65643549,101.91821816
"9462112",9462112,0.34411602,101.02351869
"8339467",8339467,1.59605901,103.80791162
"8238769",8238769,1.01203126,103.94588356
"2692664",2692664,1.6263254,103.62127971
"4782827",4782827,2.33163341,102.29859247
"5109888",5109888,3.22798521,101.74809037
"1549483",1549483,2.79834019,101.76430104
"8294756",8294756,3.76528342,101.46248486
"4262090",4262090,0.50148985,101.14436681
"982541",982541,2.21905302,102.23844307
"2371568",2371568,1.61041289,103.66987128
"5426033",5426033,2.55875794,101.83820157
"3266952",3266952,3.05748637,101.5842977
"874003",874003,0.4750969,101.36856434
"8834440",8834440,3.0331033,101.52663456
"6140400",6140400,3.02090547,101.69637597
"9135199",9135199,2.94883575,101.77123051
"8761765",8761765,0.84499321,104.25958062
"1024569",1024569,3.07144549,101.68896699
"8844411",8844411,4.81724679,100.73622933
"5659743",5659743,0.4601383,101.4559074
"9569710",9569710,1.66892934,100.63906377
"6625916",6625916,2.01347641,102.57966339
"9071857",9071857,2.15725044,102.50448039
"5044302",5044302,4.35444031,100.97177783
"6702213",6702213,2.53659097,102.91145315
"240785",240785,1.63015863,103.65907974
"2043588",2043588,1.36807211,104.15609215
"9590497",9590497,1.24877008,101.23277171
"4599898",4599898,4.13336217,100.90419826
"9064552",9064552,3.22708487,101.53863547
"3688411",3688411,1.53874576,103.80959997
"4030879",4030879,1.98925329,103.13596977
"4484369",4484369,3.00580153,102.43787531
"5656772",5656772,1.87915883,102.96372265
"2711633",2711633,3.13556426,101.41369605
"8221975",8221975,0.51584841,101.40374292
"1203867",1203867,3.1152746,101.58204274
"4033356",4033356,1.84321342,102.94610327
"1213705",1213705,3.03657593,101.53152398
"659276",659276,2.60177249,102.40279748
"8645999",8645999,1.12566996,104.0236128
"7675196",7675196,0.55279978,101.42684779
"988220",988220,1.67497547,101.43513844
"2133362",2133362,4.62962675,101.14636793
"8715969",8715969,0.12219387,100.63282676
"831747",831747,0.44019097,101.44533418
"5682670",5682670,2.24548349,102.23339232
"4594406",4594406,4.0873607,101.2474512
"4091664",4091664,1.31854328,103.88645326
"9327494",9327494,1.92981087,102.75185725
"434106",434106,1.58461325,103.73804654
"8272494",8272494,0.48634055,101.09138113
"7273990",7273990,0.35180853,101.24498375
"4982731",4982731,4.23155052,103.37842957
"9014168",9014168,1.32333117,103.80432504
"7531035",7531035,2.00908289,103.3479627
"2901719",2901719,1.47489484,103.89297503
"6136028",6136028,2.99161329,101.4855499
"820512",820512,3.0335805,101.40069564
"2562575",2562575,3.25923244,101.7002326
"2163804",2163804,3.96063254,103.3718275
"6661865",6661865,2.23656442,102.25640096
"1937556",1937556,4.64780664,101.09910974
"8435029",8435029,0.54270695,101.41661747
"405890",405890,2.8782931,101.92418252
"3688840",3688840,4.63408886,101.07096895
"8080421",8080421,2.33275821,102.41971278
"1042828",1042828,2.09224068,103.28117148
"8316530",8316530,4.61438884,103.44042008
"2949073",2949073,4.89402336,100.75073215
"962219",962219,2.85610321,101.80911246
"2698998",2698998,4.39054025,100.94046379
"9531445",9531445,3.77423028,102.49009648
"5523192",5523192,2.723949,102.74209786
"756197",756197,2.94134273,102.25542467
"5709050",5709050,0.40373415,101.52481875
"4057030",4057030,4.90955978,100.72149249
"4603842",4603842,2.73745396,101.96156843
"8805947",8805947,0.51660629,101.4249366
"3753969",3753969,3.76639971,103.23962644
"4209929",4209929,0.55756932,101.43088031
"8675737",8675737,2.21607969,102.26744767
"9394873",9394873,3.00016261,101.46332776
"4375797",4375797,2.62403713,103.00334271
"7885499",7885499,2.42614763,103.83940412
"4228041",4228041,0.36354397,103.49104665
"5664866",5664866,1.6179446,103.67219515
"4976900",4976900,4.0359159,103.39651382
"6464059",6464059,0.99235571,103.39783323
"1619563",1619563,0.62636284,100.72632455
"6728456",6728456,1.39028219,103.90845762
"6574998",6574998,3.7050788,101.00923524
"8393315",8393315,1.05439116,103.92230967
"2713723",2713723,1.37415588,104.24589165
"7873048",7873048,0.53029546,101.44558419
"3582360",3582360,0.52976376,101.47661189
"5263544",5263544,0.35450479,101.17708268
"7789653",7789653,1.49093125,103.72482535
"3344416",3344416,3.10490255,101.41450345
"7284525",7284525,3.48791338,101.94076641
"4377121",4377121,4.57756037,103.31923836
"8031578",8031578,1.49172182,103.82122425
"795032",795032,2.22771047,102.17660347
"5667790",5667790,1.35762126,103.9730079
"2343125",2343125,2.98660565,101.79734497
"1771222",1771222,3.12930681,101.62581954
"3196144",3196144,1.27294595,101.21378109
"8531703",8531703,2.81295745,101.45501321
"6170197",6170197,1.62432102,103.64130486
"8959638",8959638,0.50563692,101.35621446
"9029182",9029182,3.22124368,101.62280117
"2935381",2935381,2.68523088,101.93334075
"5311209",5311209,3.17913168,101.53490978
"3814743",3814743,2.21224544,102.22664894
"8282359",8282359,1.11109183,104.03087504
"6047065",6047065,0.99422861,104.64250133
"825155",825155,1.54647325,103.70063011
"1106397",1106397,0.56865303,101.3972693
"1330093",1330093,4.65856898,101.06461712
"4350711",4350711,1.06504969,103.91991269
"3272780",3272780,2.76660736,102.9596446
"7222796",7222796,2.21807353,102.33358195
"1636676",1636676,2.18979444,102.29665245
"428184",428184,1.84747768,102.90060899
"323494",323494,1.60170815,103.72015959
"694460",694460,2.90293283,103.41725312
"7070543",7070543,1.57690342,103.81420858
"9169354",9169354,4.1870157,100.65547309
"8835420",8835420,3.07780051,101.51523173
"2892917",2892917,2.1482718,102.37483515
"8078430",8078430,1.61655506,103.29836099
"7524532",7524532,3.33886464,101.56284756
"2376406",2376406,2.92974825,101.85831059
"3933483",3933483,1.29504756,103.83906233
"4054259",4054259,3.07023958,101.43538027
"5244972",5244972,2.5453502,102.7685801
"9534433",9534433,1.8664961,102.93226425
"8233309",8233309,3.7838855,101.07528734
"7299132",7299132,3.89150461,103.33029326
"6020726",6020726,3.13649841,102.94059766
"3319024",3319024,1.73815906,103.64762942
"8543333",8543333,1.02729167,103.94719458
"75516",75516,2.20875695,102.25768802
"6399505",6399505,0.92339654,104.45771758
"5062781",5062781,2.46760048,102.3911434
"2462241",2462241,1.42108085,100.65296666
"7021369",7021369,3.20064831,101.72663505
"773526",773526,3.47544184,102.38554888
"5500487",5500487,4.82572345,100.71812566
"1204965",1204965,1.45518809,103.69120698
"1393630",1393630,2.32283808,102.27470039
"5070536",5070536,2.9785017,101.56256519
"2902092",2902092,4.18791637,100.94602826
"9320235",9320235,3.18826496,101.61348716
"8182104",8182104,4.3050759,100.77067753
"5367682",5367682,4.4512459,100.63578866
"4036283",4036283,2.77891323,102.28647694
"1158310",1158310,4.85258927,101.96971057
"8865121",8865121,1.38013298,103.43861695
"7216585",7216585,3.19685562,101.70893697
"1562763",1562763,1.34194536,103.96504681
"794078",794078,0.52675076,101.49182359
"4311897",4311897,0.80153407,101.21042211
"5494151",5494151,4.82735113,101.96095685
"6408315",6408315,1.33090758,103.95062947
"1005595",1005595,3.07919323,101.49764501
"4230819",4230819,4.28327385,101.05375969
"6978640",6978640,2.2323749,102.24657569
"3229448",3229448,0.36603781,101.87068941
"8931469",8931469,3.4917429,101.10987154
"4013892",4013892,1.24888646,101.17380551
"6525958",6525958,2.00970925,103.86048163
"3857995",3857995,0.75434856,104.74377528
"4058621",4058621,4.22182049,100.68932467
"5114953",5114953,0.51601241,103.1849235
"7964084",7964084,2.70489812,101.98274459
"5066193",5066193,0.47786548,101.52346757
"2589217",2589217,3.37865405,101.58532043
"4110001",4110001,1.28299341,103.78889621
"5155918",5155918,1.01656959,104.53378847
"2624141",2624141,1.68678662,103.13150029
"2334463",2334463,3.41430932,102.50785873
"3078451",3078451,4.68740971,101.13809961
"4095237",4095237,1.55440266,103.80754218
"1601259",1601259,4.60771731,101.06850434
"6099998",6099998,1.07045352,104.12559524
"4566982",4566982,0.43773888,101.4432719
"6011186",6011186,3.0803604,101.64577171
"2222829",2222829,0.5193583,101.45418272
"5200812",5200812,3.73533692,103.26425934
"8374246",8374246,3.66802894,100.99585233
"8642005",8642005,4.15156828,101.27119428
"8567020",8567020,0.46189205,101.48646752
"205663",205663,2.44429167,103.8282199
"1658842",1658842,0.48472477,101.39738598
"4210060",4210060,3.83517097,103.32642498
"8415602",8415602,3.0967488,101.62584877
"3144379",3144379,0.49082871,101.04945169
"5698652",5698652,1.48664716,103.81740068
"1733353",1733353,1.47990123,103.58099753
"3387871",3387871,1.3134054,101.17794234
"2648913",2648913,2.54786272,102.76618847
"5376556",5376556,2.13807247,102.4289043
"6202709",6202709,2.41240583,102.59858558
"4702056",4702056,1.85536433,103.02410225
"3425106",3425106,0.29608255,102.14558781
"246474",246474,1.42633694,103.72182083
"2245502",2245502,3.05876543,101.5965581
"2212755",2212755,1.80233117,103.66207994
"2701600",2701600,1.4992072,103.405852
"8782396",8782396,1.67069893,101.36559714
"2292672",2292672,4.63572282,101.13778887
"6686514",6686514,1.27851392,101.14965185
"7913792",7913792,4.66695314,101.15713061
"8577327",8577327,3.18428741,101.63634845
"5086258",5086258,1.34602014,103.70051932
"209675",209675,2.47391297,103.05604455
"29616",29616,3.00135169,101.8054294
"5488771",5488771,0.75207861,104.31944234
"6811216",6811216,0.35274445,101.11691502
"281786",281786,1.02825215,103.95712381
"5039686",5039686,1.48026472,103.75769484
"5688216",5688216,0.77909274,102.03629094
"9263596",9263596,2.62084036,102.59193128
"155898",155898,0.43600224,101.33221806
"5070881",5070881,2.82875311,101.59281031
"4503464",4503464,3.42014822,102.02223679
"9508663",9508663,4.50857437,101.0814417
"432061",432061,2.80978528,101.49891411
"1449865",1449865,2.39385172,102.41540628
"3847270",3847270,2.80836127,101.49303143
"6895191",6895191,1.44958757,103.93288662
"9625872",9625872,1.42161167,103.62947408
"8881215",8881215,0.67875488,103.47073315
"6599108",6599108,3.24572611,101.71630876
"9671345",9671345,3.26823111,101.29872948
"7607336",7607336,2.02742924,100.62497424
"3243505",3243505,1.54348189,103.78067207
"8425525",8425525,2.68845798,101.7483742
"5380701",5380701,3.1319168,101.78505046
"1267898",1267898,1.50205207,103.89752168
"688741",688741,4.23486091,103.41580549
"7586470",7586470,2.68609496,102.96031674
"9083828",9083828,2.97768517,101.67308981
"5898283",5898283,4.56894512,101.04681349
"3478048",3478048,2.24419037,102.305304
"4403608",4403608,0.95437361,103.45497093
"7286926",7286926,4.55273326,100.72458715
"6203862",6203862,1.04785738,103.93958433
"6775117",6775117,2.83846532,101.59960771
"5831938",5831938,1.37494553,103.68691837
"9243401",9243401,1.54943038,103.80245695
"7035463",7035463,4.67030231,101.17281296
"900723",900723,0.48342619,101.50950983
"9060561",9060561,3.27740307,101.49988324
"1982069",1982069,2.3064763,102.25001361
"656788",656788,2.32926248,102.27023856
"8556302",8556302,3.13915062,101.45807629
"7040940",7040940,1.96592092,102.73024729
"150122",150122,1.4918529,103.73581623
"8165972",8165972,0.96278467,102.03735765
"3106020",3106020,1.47432048,103.643701
"4927452",4927452,2.21379851,102.44303207
"6450995",6450995,1.48012568,103.8776003
"2843700",2843700,4.42710916,101.15630382
"7695983",7695983,1.97942493,102.94976645
"1821281",1821281,1.29190829,103.83987882
"7823863",7823863,4.65543838,103.40796865
"6705635",6705635,3.27355268,101.51392404
"4788368",4788368,0.25844575,101.30275331
"2495476",2495476,1.51885658,103.80018457
"2068086",2068086,3.15627853,101.74647143
"1814413",1814413,2.7446173,102.15474711
"2724130",2724130,1.10402836,104.04905719
"8766152",8766152,0.15404954,103.32093963
"5731153",5731153,1.27777047,101.1788975
"3582508",3582508,3.85855263,103.32910303
"3126618",3126618,4.63816071,103.43016336
"5936081",5936081,3.21006616,101.6388679
"4938532",4938532,1.75323766,103.01985398
"1576372",1576372,2.71623848,101.9502401
"2378747",2378747,1.81306138,103.48589407
"1329174",1329174,3.65168621,102.51181154
"4685255",4685255,3.09285864,101.72990002
"2975144",2975144,3.21508953,101.62032526
"5739626",5739626,3.06311463,101.4378398
"1046121",1046121,3.05120794,101.74861175
"9456594",9456594,1.59719987,104.08905235
"3133093",3133093,3.22363409,101.53205066
"3334719",3334719,0.27629434,101.03179121
"2476458",2476458,2.446567,102.34257343
"3257073",3257073,0.35335687,101.17684742
"1449416",1449416,4.65760303,103.41873398
"9372016",9372016,1.03922479,104.24457667
"5799597",5799597,3.19740558,101.54028675
"9171158",9171158,3.08935294,101.70470956
"8349417",8349417,3.13376933,101.61973758
"6156039",6156039,1.38047079,103.96159205
"5152535",5152535,1.30004307,101.16526778
"3808945",3808945,1.98911093,102.59950322
"8208669",8208669,4.62709434,101.14153327
"1131207",1131207,3.75614414,102.5492144
"6864116",6864116,1.38810255,103.85710068
"6945880",6945880,2.2284944,102.25127568
"6788889",6788889,3.19917667,101.63329788
"5554310",5554310,0.95099106,101.25102408
"841032",841032,1.65904857,103.19728905
"3312858",3312858,3.76863727,102.36696896
"3017975",3017975,0.51427986,101.49513798
"5814705",5814705,3.71291798,101.12503387
"3918613",3918613,0.44550807,101.38312989
"561879",561879,1.56425766,103.79939752
"3393780",3393780,3.20291811,101.55951918
"8249738",8249738,3.14785347,101.74220528
"8810298",8810298,4.82257959,101.09254289
"4854549",4854549,3.80773751,101.84154528
"3452573",3452573,2.68970169,101.99057957
"7106869",7106869,1.10977748,103.93523223
"4493512",4493512,3.13866832,101.73084878
"7553658",7553658,1.67083434,101.0920256
"2610401",2610401,3.99800452,101.00950921
"3301374",3301374,3.05346501,101.80190679
"5196222",5196222,2.29698436,102.44529776
"6913543",6913543,1.49941645,103.58636656
"6610300",6610300,1.11907193,104.05477115
"3493426",3493426,1.04897251,103.99380502
"3639800",3639800,0.95577193,104.53383124
"2938359",2938359,1.03708867,103.94248971
"7752082",7752082,2.93225295,101.46067441
"4792018",4792018,1.29726744,103.68066594
"2866758",2866758,1.06636156,103.91709939
"2113090",2113090,3.13729717,101.74896448
"6377640",6377640,1.47279378,103.88583013
"1183723",1183723,2.26038049,102.2892485
"157105",157105,0.99751944,103.39308237
"7054788",7054788,0.88821657,104.47824946
"2758781",2758781,2.25037153,102.34328954
"8131519",8131519,3.19987724,101.53416058
"2235678",2235678,2.00062293,103.26034048
"2287447",2287447,0.75491067,103.3582637
"1062410",1062410,3.06636274,101.75290553
"6827497",6827497,0.45568071,101.46942626
"1189847",1189847,3.20680269,101.76498747
"4617427",4617427,4.84631221,100.92543573
"9485784",9485784,2.68882626,101.90978413
"5397510",5397510,4.87809181,101.12871971
"9219883",9219883,3.79594672,103.16324733
"7075817",7075817,4.37172213,102.39703844
"2533513",2533513,1.25572,101.18783031
"607239",607239,4.73630161,103.41392597
"6721433",6721433,3.11009104,101.80739357
"3828204",3828204,4.84510949,100.73174207
"6495860",6495860,0.49193637,101.40756791
"7148303",7148303,4.05356257,103.39034984
"3099231",3099231,2.88772007,101.52178819
"9219676",9219676,1.53924261,103.80098127
"8837848",8837848,3.99092639,101.00673854
"1761885",1761885,2.85987856,101.47270595
"8171439",8171439,1.38519974,103.89311056
"536836",536836,1.6194524,101.02575063
"8066115",8066115,2.95943359,101.86046191
"5348795",5348795,0.90907386,104.50201834
"4882884",4882884,0.94234719,104.50951467
"2868797",2868797,3.68648105,101.5266698
"921824",921824,2.65311595,102.0148397
"7111705",7111705,1.55998755,103.77565686
"531393",531393,2.86859341,101.89570007
"2447471",2447471,4.06083825,100.97475183
"8380634",8380634,1.1116579,104.08686215
"67148",67148,0.4075472,101.52327644
"5027273",5027273,3.18316198,102.27066274
"3281879",3281879,4.67230028,101.19501371
"6084139",6084139,3.13963895,101.60932977
"8283199",8283199,4.69157451,102.00813668
"6988364",6988364,1.91302243,103.17728478
"6781065",6781065,3.11762815,101.73842631
"3766351",3766351,1.50268694,103.60012784
"580783",580783,1.95499674,102.88647098
"4608726",4608726,3.1942678,101.7759778
"7678415",7678415,4.7181467,103.42358158
"8915730",8915730,3.90745935,103.25111754
"5571101",5571101,1.25249974,103.82284663
"5522465",5522465,4.4909408,100.91998906
"6929598",6929598,3.00010889,102.07697607
"1204848",1204848,2.50965504,101.83448333
"1642940",1642940,3.18690505,101.51540579
"5206923",5206923,2.96187336,101.69559545
"3257760",3257760,1.59604843,103.94308773
"8403547",8403547,0.50804377,101.429581
"1794698",1794698,0.68290971,100.84286777
"7489462",7489462,2.20217513,102.25499766
"9261683",9261683,0.47266347,101.54597576
"8294187",8294187,1.85714925,103.08880935
"6480311",6480311,2.2470825,102.21291289
"8479530",8479530,2.75174945,101.76212953
"4741920",4741920,4.15729907,100.70304497
"7210618",7210618,2.38604151,102.22377642
"6187313",6187313,1.64192694,103.25799626
"2959318",2959318,2.11875113,102.59909279
"4296076",4296076,2.98913041,105.70831489
"6187132",6187132,0.48930054,101.15086723
"9075786",9075786,3.27308893,101.5139293
"1810751",1810751,4.29103821,100.90100002
"5581380",5581380,0.90946624,104.45662984
"1098809",1098809,1.38619758,103.87544511
"2931330",2931330,2.99657091,101.65928985
"483242",483242,2.21262998,102.31513387
"1467394",1467394,0.50704588,101.44851499
"3792155",3792155,1.12973691,104.3235053
"5516740",5516740,2.99635159,101.62011748
"988682",988682,2.93158129,101.50514931
"7782347",7782347,2.97321926,101.53355523
"2635307",2635307,2.56721102,101.84551369
"5355478",5355478,1.98401111,102.87544224
"870933",870933,1.35378462,103.84644063
"1523710",1523710,4.66224,101.16951645
"7177788",7177788,3.01575545,101.70907721
"8799449",8799449,1.21674911,101.2385533
"8336092",8336092,0.5326651,101.44228292
"6011145",6011145,4.4845437,101.01821245
"2229727",2229727,0.50404677,101.5237476
"599364",599364,3.26331523,101.69941409
"6170749",6170749,1.6015031,103.81237422
"14407",14407,3.08716896,101.49100912
"6027324",6027324,1.48757307,103.9571673
"5702886",5702886,2.29340385,102.23009644
"3793480",3793480,2.85889618,102.21767618
"8022017",8022017,1.31335576,103.81932042
"6965725",6965725,0.09519036,101.61867914
"1716379",1716379,3.38111013,102.95244142
"6241377",6241377,0.15310514,102.31214803
"2502849",2502849,1.10691673,103.96121649
"8951047",8951047,1.7135965,103.46924859
"3468339",3468339,3.1088991,101.63791264
"7384570",7384570,1.02879343,103.96718641
"9471137",9471137,3.09540956,101.45780084
"2473491",2473491,4.01644219,103.37453313
"7697303",7697303,1.69729682,103.24336951
"9422094",9422094,4.20681587,100.65544651
"1846045",1846045,0.27726912,103.56601801
"6612421",6612421,2.73168569,102.24476444
"8782139",8782139,3.05434588,101.86768085
"8724352",8724352,0.40383292,101.38115399
"5130107",5130107,3.2164646,101.56022456
"2048000",2048000,0.99846837,103.4163455
"1184512",1184512,0.4304893,101.40089613
"1130827",1130827,1.66840602,101.45481841
"272974",272974,1.24921234,103.61210699
"7959324",7959324,3.05480128,101.57851945
"140108",140108,3.42958863,101.59441242
"24562",24562,2.24394664,102.15815992
"1493282",1493282,4.47839083,101.06948053
"7836143",7836143,3.87895183,101.03227906
"1107217",1107217,3.16530957,101.59785982
"2520408",2520408,3.09720396,101.63967452
"7437231",7437231,2.2447699,102.3016476
"5227079",5227079,4.875481,100.74007337
"146633",146633,2.29848027,103.35382927
"9650867",9650867,4.20901472,101.27312554
"7948112",7948112,3.80819668,100.82889977
"8049399",8049399,1.48830934,103.64065913
"623807",623807,1.57332571,103.59559773
"3542151",3542151,3.73359296,103.26293926
"7565573",7565573,3.38255716,102.94310979
"3603723",3603723,1.48911558,103.95720109
"4509717",4509717,0.49836639,101.42972976
"3412413",3412413,1.46848153,103.6665259
"6460456",6460456,1.13403819,104.00494592
"7468117",7468117,0.47939326,101.52244949
"4823778",4823778,4.5841501,101.05347495
"7048840",7048840,1.53247386,103.75696102
"1801317",1801317,1.99648105,103.32151728
"7105802",7105802,1.47964356,103.66609159
"9237186",9237186,2.24517352,102.23245306
"8585616",8585616,3.98786922,101.36463867
"2579710",2579710,2.78539221,101.49453976
"8234923",8234923,2.99348998,101.81384597
"5970782",5970782,3.15116412,101.75592624
"9549633",9549633,1.55528626,103.38655052
"9288987",9288987,0.28847717,100.62746099
"7675146",7675146,4.78196813,100.86023197
"8475104",8475104,1.15442479,104.1031911
"5011596",5011596,4.60434225,101.06815983
"422106",422106,1.79729205,103.95124481
"6819237",6819237,2.81735017,104.15752333
"6215128",6215128,2.49389813,102.85639581
"7764706",7764706,3.03304466,101.60267424
"4763237",4763237,1.32249616,103.81046741
"5884105",5884105,3.19207332,101.77199015
"8315738",8315738,3.34475847,101.53983946
"6565465",6565465,3.87943386,102.2200217
"3468178",3468178,1.53740272,103.61432468
"5266863",5266863,2.91108922,102.77883486
"6214582",6214582,0.79216667,102.06371768
"487626",487626,1.3814529,104.27363254
"1673579",1673579,2.80735785,102.41264515
"3083392",3083392,1.3318218,103.78999174
"965687",965687,1.48527322,103.63445845
"4596129",4596129,2.6982196,102.1565748
"2328197",2328197,4.85306269,100.73899331
"9070182",9070182,0.80149869,101.21079674
"960493",960493,1.8208129,103.06519156
"4345880",4345880,0.42082065,101.4739727
"5767129",5767129,3.06722236,102.4046575
"3567584",3567584,0.6789768,103.43766347
"8643078",8643078,2.87242513,101.7920766
"2085142",2085142,4.25550609,103.42920873
"4521261",4521261,4.62668486,101.14587303
"7436770",7436770,3.14357477,101.52671592
"3443804",3443804,2.94279699,101.33151909
"9221345",9221345,3.32610987,101.5725459
"1007768",1007768,0.31992671,100.93867885
"1176382",1176382,2.98109225,101.47264354
"257246",257246,3.25669835,101.68371817
"4366821",4366821,3.13285796,101.86837485
"5328076",5328076,3.08448454,101.52937417
"7286548",7286548,3.77385461,103.28083641
"1762949",1762949,3.0602265,101.69677004
"3536625",3536625,3.0001275,101.49408924
"9243410",9243410,0.53361426,103.2448599
"2497164",2497164,3.0413862,101.43760421
"6124310",6124310,1.51654385,103.69024705
