"","latitude","longitude"
"3209919",9.56145238,105.81704478
"4176301",9.93719501,106.49110604
"471247",6.01983304,101.97519953
"6180884",5.37296073,102.00922589
"6535524",9.63066771,106.30230312
"1990627",10.1819739,106.01928206
"5836781",10.06199343,106.23496966
"6086923",5.84014805,102.38558869
"4495851",9.97385976,106.09042822
"1527329",10.05063379,105.83431467
"4852511",10.11674449,105.28543066
"1822389",9.48791777,105.51590267
"242345",9.73330654,105.03509588
"4465345",9.05303362,105.31635639
"5017684",5.565334,102.49786623
"2790064",8.59654862,104.76645491
"7051785",5.37901202,102.31938894
"4263886",10.20799567,105.91872146
"7896388",10.02382438,105.75634627
"1736600",9.678298,106.25571743
"1354322",9.46093265,106.15093394
"6825139",10.02148732,106.40654498
"4245359",10.0709987,104.03306306
"7606941",9.46949158,105.49623989
"6859047",10.06351768,106.04437122
"3205465",9.30381112,103.4751334
"5305213",9.31690465,105.51891671
"6633446",10.0371375,104.03016483
"1704655",10.04015049,105.67973493
"512197",10.0552465,106.16384934
"3336626",6.14350264,102.16636469
"3333263",9.70589351,105.21592118
"2998536",6.19551835,101.35755306
"7661623",9.43485253,105.18712363
"6509235",6.10635467,101.88203277
"1371036",10.07689799,106.29048346
"629754",6.33683841,101.7785173
"6244736",9.43711422,105.46290176
"7505828",9.73739165,105.00752826
"1301474",9.93390245,106.27245405
"2882296",6.42280509,101.82149826
"6765884",9.15333327,104.95527521
"5667078",9.59125047,106.01354541
"8275439",9.98399604,105.81641657
"6964903",9.07858168,105.0681273
"3264424",9.84039061,106.19016806
"682233",6.5746185,100.80697317
"7416572",6.19149706,102.09567915
"7127442",9.75753482,105.73260692
"8462969",10.04820033,105.75956009
"1040315",10.01999511,106.06157289
"6388224",6.13671791,102.29670357
"911226",6.03310614,102.36689523
"1397419",6.58604091,101.16499538
"4858549",6.13069965,102.24875675
"4817050",9.93341295,106.11749078
"3373541",9.92308602,105.11678214
"6229762",10.06487803,105.12499178
"8042590",5.89795108,102.25298788
"7494942",6.49639863,101.54433668
"6109173",10.19601807,105.70509201
"2010994",10.0620496,105.0638111
"5062792",10.06136308,106.06165333
"3460291",9.8994297,106.30534396
"1776042",9.106511,105.22439138
"4348873",5.32198249,103.05526397
"7529746",10.06788524,105.73421497
"422217",6.17928914,102.30036116
"6970412",10.04862576,106.00547312
"4786598",9.31620063,105.83259966
"1883145",9.99869188,105.75457298
"3142569",9.74655906,105.59116954
"8303119",10.01568201,105.78586929
"788939",9.96534375,106.26015083
"8235106",9.42423566,105.121121
"8111727",10.02404962,106.34116765
"5191435",10.06978736,105.76068483
"4542813",9.2408073,105.6692958
"4287248",9.98998365,106.31362523
"2383583",6.10173794,102.18123217
"3734071",10.14299388,106.3461682
"7265499",10.21551949,105.22988028
"4602960",9.12671264,105.11180361
"8557057",9.38547639,104.88281338
"8390272",9.87012949,106.49249558
"4785549",9.70277855,106.5179528
"3350159",10.18440775,105.50869421
"4943942",9.92992256,105.82396722
"785620",10.08022433,105.74122414
"5357030",10.15246189,106.10164101
"8214569",10.07594581,105.81874389
"3160356",5.81327716,102.40256704
"5860117",10.16087874,106.36130904
"7195330",9.7809237,105.25641173
"1083819",9.44893543,104.84581244
"900827",5.77223523,102.54023587
"2131528",6.42426341,101.5638403
"6027197",5.83036126,100.88980563
"7665823",5.23318543,103.10521726
"7349787",7.15470174,100.6343053
"2883050",9.99988452,105.4444358
"2366755",10.23113668,105.30840408
"5177359",9.0036789,105.36040105
"4306255",9.59349122,105.96046684
"5282565",10.2043377,105.50421068
"7268287",5.36556571,100.71372847
"2574974",9.95904791,105.11676156
"1895183",10.05686622,105.64567202
"3972072",9.31162371,105.80145593
"1839439",9.40210745,105.42310606
"6630466",9.35196734,104.86619234
"3537590",9.60189967,105.52444095
"4276243",10.08768189,106.20805686
"5805270",9.17143005,105.16351376
"960571",9.98447997,105.12915932
"380019",9.07109664,104.96584633
"2918839",9.99074688,105.4392688
"2552257",5.40566359,100.68765862
"6542610",9.71984416,104.88570244
"4547934",10.1347905,106.35893046
"5139999",6.52868548,101.70080879
"4353711",9.62605386,105.57389359
"2782540",9.93444506,105.95592088
"8085490",6.02033416,102.2402051
"3841040",9.94843922,106.01108828
"7668049",10.20019093,105.44650049
"2020200",9.77530529,104.93012129
"6678320",10.10842745,105.94300709
"6776517",9.55995975,104.96733475
"30626",9.61692226,105.18316807
"3106343",9.68519135,105.57747548
"316860",9.61166543,105.98923484
"740428",9.89827653,105.91351802
"3870051",8.98059156,104.85975271
"8160221",9.57850698,105.4498161
"7448165",10.08171011,105.7386057
"4849645",5.43347439,103.05572969
"210179",8.95338108,104.83156175
"4416775",10.04983654,105.82959913
"7601249",9.28610261,105.38053854
"3687179",10.19347508,105.8439529
"77799",9.55221625,105.98055227
"3923998",9.5466343,105.74649605
"5131386",6.56483519,101.2994363
"5418281",9.52337053,106.01381959
"1307491",9.75191732,105.17300095
"700111",10.14489854,106.1600504
"1132139",10.07248769,105.82303164
"4591776",8.76051356,104.99893899
"797545",9.76335616,106.15911085
"631346",9.51255288,105.2235041
"5866605",5.61044568,100.65011638
"2044084",9.50783643,105.91255625
"4286426",9.64489149,106.26100584
"2588801",6.58667061,101.55215498
"336977",10.09723513,105.69575872
"3674196",5.27600295,103.10662505
"8192147",10.06140135,105.83118987
"4196575",10.0230269,105.75567768
"5965850",6.17263216,102.31722822
"5894084",6.49134277,100.67900033
"2495280",10.22172641,105.52390901
"221098",6.39147186,101.5191508
"5796874",5.51451179,102.76894146
"4756795",9.94044543,106.28108858
"2234134",10.20199018,105.4925698
"2815254",9.3861017,106.00987548
"3083962",5.7700099,100.7001742
"6025607",10.17086932,106.08020716
"5071380",10.03128355,105.75781583
"3245412",5.80891865,100.89812536
"4545247",6.04993696,102.0496013
"2375177",6.09727737,102.20293318
"6020779",9.95556086,106.32005649
"3249808",9.01181553,104.96850036
"5704001",6.77385571,101.0332623
"2552166",9.20250985,105.34982639
"1611868",5.91270212,102.1527618
"2990773",10.06175051,103.99625767
"1542723",9.7193556,105.1182634
"127568",10.13113298,106.49622585
"3455799",9.99778931,106.16354749
"1408613",6.55504054,101.30021745
"593690",6.67466137,101.54505606
"1086153",9.9696474,106.49508259
"4997644",6.24353383,101.36076135
"319705",6.3677556,101.79333103
"1048711",9.16331986,105.57551944
"4017784",10.18288881,105.26527232
"7880306",10.11695183,106.26134439
"1730265",10.01948462,106.16520323
"5697720",5.93129567,102.20472902
"2554375",10.11801179,106.31646734
"3881963",10.127132,105.73648284
"5419640",5.73231811,102.50623296
"169792",5.65406748,102.62110888
"2433746",10.10412313,106.24240475
"5695238",10.13990016,105.71212606
"3198338",5.61279165,102.7533635
"5175879",9.56592341,105.38437782
"4555062",9.86074013,106.38882435
"6989909",9.15530758,105.20954795
"72237",6.53353936,101.47220713
"8389097",8.86515127,104.79825451
"4949046",9.55023763,106.1759557
"3185762",6.17233557,100.69278936
"33398",5.32859696,103.14210434
"7110877",9.39798161,106.14405786
"7741746",9.91806144,106.34544756
"6329336",9.363053,106.00603414
"4197808",10.14474082,104.99466135
"5594285",10.03012652,105.83830824
"6336969",6.81663825,101.29282926
"818020",9.51938875,106.24385274
"7905230",5.47229886,100.69468715
"7022362",6.64249221,101.51519666
"8078890",10.20881741,105.4399185
"4176616",8.94270758,105.01680097
"3490362",9.71891153,106.49030101
"1623381",10.20944322,105.87457334
"5843065",9.98191852,106.47503796
"518791",6.27525789,101.27407128
"1289405",9.774803,105.56456918
"6400236",9.19806037,105.42152589
"715695",9.59529785,105.94357294
"6896587",9.1436403,105.12991571
"5133556",6.1592705,102.07307198
"1527119",10.24311806,105.1404107
"3033704",10.02382984,105.79235712
"7762893",9.07855466,105.31459125
"591134",10.04265783,106.04259786
"2283258",6.47225623,101.39826904
"2596154",9.27644577,105.58483341
"3467267",9.81094838,106.18308669
"326533",10.11585845,105.73050195
"3241793",9.68468111,105.56386329
"228917",9.69418258,106.26073327
"852715",9.31763576,105.80029209
"776598",6.1154561,102.19627226
"6358216",9.57350575,105.15759822
"5674408",9.59662172,106.01654889
"715553",10.04558309,105.6290586
"2983912",9.29089997,105.72894873
"6235424",5.58738531,100.73605288
"2277732",10.23075818,105.57324032
"6431702",9.18052252,105.13954984
"2342764",9.95306793,105.11790712
"2461778",6.52504003,100.81828434
"3464020",7.03852336,100.70172493
"7033928",9.65873734,105.61242969
"233603",7.0183472,100.69043078
"1721198",10.06280968,106.30742818
"7968637",5.98424748,102.41666576
"615307",5.74039799,102.47704373
"4706381",9.83967395,105.81822206
"5015659",9.95606958,105.91199809
"6081065",6.01900325,102.20098937
"6682651",9.31580644,105.81532529
"3596235",5.8110524,102.12973387
"5983487",9.2856753,105.09001673
"2601923",6.7097638,101.4133983
"601046",9.10131942,105.33274044
"1558754",6.67962464,101.28570828
"6845597",9.93376854,106.34640843
"468359",5.8596446,102.01604812
"868017",10.1199436,104.98400127
"3785667",10.19693994,106.10982353
"6030976",9.98143726,105.80020952
"7414367",9.77112609,105.98525077
"1998819",5.94237812,102.24596934
"2653841",9.25171799,105.59754757
"5417953",6.03285494,102.14802501
"1516045",9.83164662,105.67672223
"2753877",6.02440333,102.14760677
"669622",9.81266425,106.18214231
"4129996",10.13522971,105.00388143
"5523261",6.07969794,102.14784579
"3085011",9.44472841,105.46939318
"589255",10.06285884,106.19509547
"6148971",5.89728028,102.11137392
"5450311",9.90428025,105.32743424
"1276972",6.30023263,101.46462552
"3840400",9.18860862,104.91294854
"3325282",9.98818775,106.16208704
"2501378",5.80077688,102.16310089
"5016191",6.70903074,101.41279543
"2397248",9.90489313,105.16180037
"1156095",9.87374621,105.73730859
"4609426",9.28839155,105.73110535
"7042551",9.90431752,106.20760356
"6154",10.01429066,105.65020822
"8145712",9.27427694,105.77054185
"4610557",5.23366771,103.13937221
"5561948",6.12598817,102.24610915
"7709149",10.13827502,105.71848382
"4328059",9.09829636,104.86372594
"3603487",10.03262423,104.55706307
"1600889",6.10831637,102.35791859
"2729088",9.85290037,106.13062375
"3139392",9.25741776,105.44708922
"4250805",6.73751271,101.09371809
"5650843",9.78310516,105.98116746
"631659",9.987863,105.66645789
"8185571",5.17695004,103.20561807
"1090929",5.1464715,100.65676632
"851250",5.27139815,103.15877148
"3160198",6.4351685,101.5831437
"2716105",9.25751207,105.51223358
"6671524",9.55609987,105.8921379
"1870050",10.00332188,105.64332804
"5338384",9.67244283,105.62333497
"7961263",10.08971683,105.04215683
"5299872",8.82304087,104.84657531
"7265054",10.20406072,106.01335427
"7538821",9.29232475,105.90903988
"5681701",9.89283842,105.75686511
"4634947",9.61104181,105.98616439
"6957120",9.56421558,105.37178792
"2475635",9.85817115,105.40825039
"1509107",8.64166017,104.97021427
"5291287",10.16396629,106.16489575
"8053102",9.86381678,105.4604392
"2351203",10.19638042,105.62951829
"4646070",6.85504215,101.39262557
"2157272",9.54495048,105.93354425
"7313524",6.55764602,101.53608958
"2750248",6.50393126,101.34103946
"879408",10.07562081,105.26293182
"1524995",9.8584716,106.18690911
"5030437",5.94524191,100.68909741
"6526970",9.96640951,105.13594217
"345683",9.26042247,105.17198432
"7458030",5.27992944,103.16120303
"2747345",9.6810402,105.75065564
"4474013",10.0522061,105.93828854
"124885",8.62491184,105.01666612
"659130",10.0169931,106.40376424
"4967218",5.990951,102.38761157
"1393281",6.11175833,102.2579053
"6433974",9.64550254,105.4480681
"4203732",9.78162023,105.46732436
"8363011",6.50897283,101.32261512
"272347",10.10347899,106.29072115
"6690193",9.95802519,105.66851755
"6368330",9.33931043,105.43338465
"59037",10.14394137,106.34929686
"1363867",10.15245474,103.97765847
"3616824",6.56068634,101.64043347
"430701",10.18675605,105.20808783
"5030221",9.25105524,105.51282032
"1586188",10.06311856,106.37490048
"8032375",10.10381782,105.27583995
"852301",9.95641697,106.37187697
"3899663",5.92754665,100.68642727
"1684424",10.07627139,106.14637729
"7562478",5.36769013,103.09278833
"7962528",5.54323656,102.19727962
"2371114",10.18392673,106.099291
"3010616",10.21345207,105.09344256
"5961497",9.28459232,105.72375274
"2441823",6.73181811,101.08095837
"8358358",6.42712924,101.8222737
"6148285",9.96649019,105.59877319
"5062467",5.31598587,103.04925954
"5440012",10.18143575,105.67636315
"3111141",6.88884021,101.25844437
"3656454",5.53081326,100.6238794
"2481611",6.1528134,102.22862856
"6949973",10.01048046,105.11328566
"950303",5.24056215,103.0636233
"6352563",10.03811344,105.7413372
"860934",4.9908097,100.62438988
"660634",6.19427611,102.09848815
"529931",5.97513303,102.08705337
"7215073",10.2237028,105.56373094
"6574241",9.72881943,106.19832895
"7471900",9.45127295,105.31733524
"8561316",8.9401104,105.1781739
"3741889",5.07636463,102.96794563
"5924443",6.15012294,102.28977577
"3918075",9.47644823,105.52171259
"4887198",5.0904079,103.01616601
"3846637",5.89503625,102.32059905
"6474736",9.9962955,106.29846245
"4131664",9.96257687,105.69870637
"5564307",9.04763254,105.361466
"2020504",9.68108195,106.51548185
"3746148",10.04351219,106.09334087
"645356",5.84962998,100.79966723
"252749",10.2157727,104.78260819
"5416792",9.42327147,105.52566318
"4837320",10.02047503,105.09849431
"7681753",6.78726604,101.32203373
"7793413",10.15922357,105.04840557
"4588331",5.63491961,102.09723739
"1103737",5.68165985,100.91520885
"6551835",5.82896139,101.91899708
"464821",9.84431815,105.1934682
"3736566",9.38036517,105.84406224
"6356790",6.5656583,101.29782428
"4856210",9.13602518,105.23184564
"4923154",9.69849208,106.30218613
"4704913",9.89715069,106.34764816
"2795235",9.87058269,106.48092683
"7460863",9.29669266,105.70047921
"4058358",9.43734608,105.73886583
"6708699",9.66221581,105.30433881
"4013253",5.94213869,102.15788185
"6801864",10.13180879,105.41665117
"5087930",9.64355256,106.00769089
"7552222",9.91326639,106.37435713
"1414523",10.23379842,103.95477802
"8219201",9.90885967,105.31040121
"7608759",10.13606259,105.73550589
"2745865",10.15730297,106.46659849
"5977057",6.39872124,101.13915114
"7323067",9.17550658,105.15939859
"1503143",6.82455863,101.21499062
"5420928",5.32698299,103.05109342
"1099566",9.99064846,106.4648018
"2317582",6.60118252,101.61478305
"4190135",6.76346132,100.77431493
"7043926",10.16057484,106.36136742
"7529475",10.11069768,106.34364015
"3151389",9.84385238,106.26272093
"422250",5.85765944,102.4947103
"5353674",6.49145429,101.04438491
"3910408",10.23193423,103.99019749
"4626423",9.66052369,106.39383185
"3827382",9.7787186,105.84505186
"709527",8.9871996,105.11580598
"3986006",5.83619229,101.96373724
"745534",6.70259918,101.15118229
"7814776",9.96950034,106.49932656
"3576633",9.37406537,105.81098277
"4054828",10.21508182,105.95051198
"5780510",9.48542965,105.70664413
"536495",10.03727017,105.76658414
"369666",10.20455377,106.02955235
"5786222",9.91638642,105.31102935
"75280",9.52099346,106.16434925
"1939840",5.29388256,103.14620435
"3870128",9.87795396,105.19479324
"5830880",9.56917056,105.55024082
"7549296",9.47912821,105.28949767
"4080633",8.86049984,105.11733522
"1499323",9.99613015,105.76021292
"3951434",9.2247428,105.41901727
"7966526",6.19906472,102.16599446
"3357835",9.97889824,105.80104714
"1705501",9.89650613,106.05808471
"4378415",9.94784047,105.92254794
"1049697",9.9628211,106.15376634
"8541775",9.97890501,106.34649534
"4291856",10.20903948,106.05937291
"2867830",6.4016919,101.82261378
"5467610",6.11406989,102.29074094
"1062835",6.11876945,102.24998645
"5040861",10.05568517,106.53362274
"1146647",10.1886229,106.32057695
"6192149",9.26233747,105.78979106
"7039968",9.75279257,106.09412353
"2448409",9.33483596,105.84864577
"6666236",10.25278533,105.26075728
"360626",9.92679725,106.49762755
"5581926",5.36943701,103.11037235
"8145329",6.29689474,100.64978661
"2759516",10.1209308,105.5824784
"253296",10.03088372,105.98871958
"361921",10.07472124,106.18646994
"3696179",9.5806324,105.49943724
"1953700",6.85038115,101.2476199
"1642066",5.95903396,102.44272698
"4471890",9.78519001,106.25839609
"5374716",6.4708332,101.47699058
"6728983",6.14463066,102.26101702
"6070015",10.16162061,103.9762012
"4892208",9.11906312,105.48991391
"6441089",10.16691845,106.49439173
"384783",5.31956699,103.12934024
"3319985",10.25342861,104.97267764
"4352666",5.40361231,100.7552417
"2363868",5.05877582,100.65123554
"8156313",9.01553676,105.08489014
"3655526",9.99326422,106.09825063
"841756",10.25768237,104.60313343
"180690",9.52330625,105.57546738
"2130105",9.17464439,105.00570626
"4483024",5.33036626,103.11186166
"7872961",9.55312339,106.04960288
"7614625",10.1968884,105.94128339
"584466",5.96584162,102.03198919
"5606471",10.02659489,105.07870147
"6392543",9.66755406,105.79082154
"1600294",10.11148636,105.6989823
"6753281",9.73392117,105.39041891
"6464803",9.27981927,105.72601001
"1733093",10.07597411,105.0449806
"4292642",9.31103281,105.72018531
"1971306",6.8749409,101.26551138
"3771611",10.06869288,106.01597274
"4407185",9.59646718,105.96170954
"2380899",8.9997136,105.04063381
"4333311",9.12043467,105.00508516
"7357979",9.1667248,105.26709676
"4791315",10.10343575,105.42707367
"6010542",10.17857145,106.43784902
"6784492",10.04680153,106.0676237
"1600624",9.94861436,106.33165991
"1916166",10.16383901,106.00764415
"2274371",9.57557282,105.77377825
"4630496",9.28430168,105.63330177
"3404585",9.83570845,106.21796693
"5967004",9.82089826,105.07863071
"4584866",9.57547025,106.15672359
"1102271",9.93195478,105.77393514
"2407743",5.74759333,102.05630537
"1880160",9.03700155,104.82903194
"8108640",5.22195653,103.13390961
"49134",9.30372527,105.23747556
"6846890",9.66015277,106.10357497
"7570100",9.98839448,105.42545381
"5816443",10.03814474,105.78063785
"4020759",9.82589484,106.0761821
"6429752",5.28154281,103.15968011
"2692617",5.82919486,102.42786077
"4549206",9.9115033,105.37001218
"6709271",9.45111488,105.51775653
"7262822",5.359034,102.89415932
"1000882",5.56974336,100.65030785
"6331903",10.12930711,105.48852379
"2442798",10.02165273,105.76721628
"5213252",6.08345798,102.27617981
"6691191",9.97030159,105.81191372
"4675674",5.85009673,100.7456401
"5916832",8.97606627,104.99267645
"4677467",9.44096053,106.03204844
"4549319",6.83754282,101.38850266
"2433215",10.11934839,105.62698819
"7748492",9.96707084,105.62660606
"8058948",5.82815198,102.53218256
"258550",6.85072787,101.03194655
"2561901",10.01942345,105.65199834
"4080400",9.90136514,105.35246611
"777206",5.110525,100.97157903
"5460469",6.8356225,101.38641189
"3181523",9.4005587,105.42313762
"1039291",6.63362844,101.17441044
"2125089",9.54512132,106.21433349
"1372658",5.13518918,103.10769
"7134004",6.60434901,100.84156856
"4464500",6.26312767,102.0491095
"8562578",10.09125185,106.25030519
"7072092",9.39328641,106.00971421
"2147985",10.02263139,105.0868432
"492876",6.19891941,102.23715392
"276744",9.27550394,105.00088207
"5341313",9.7635635,106.31456926
"2753306",5.96447846,102.26656989
"8200612",10.0062166,105.09190287
"4805731",10.2432845,103.98673385
"5482661",10.01311315,105.75867339
"2874537",9.9808501,105.75386584
"270767",5.72795214,101.90802476
"7414806",10.0421433,105.51568629
"2958664",10.17222193,105.73514959
"7025322",5.94719811,102.24699137
"3178825",10.161251,106.01903673
"3150206",5.3569698,103.08862307
"8237367",10.03429158,106.40700411
"7888571",5.08404602,103.01227343
"3292359",6.6456759,101.1733844
"438978",6.95450426,100.69988257
"7469558",9.92718735,105.72315425
"3744593",9.79293055,105.88442629
"3721558",6.51621995,101.15675091
"1429975",5.67796958,102.49208553
"6678846",5.157869,102.98542785
"4340688",6.23149207,101.75052773
"7778928",6.50539528,101.53995097
"426297",9.90659779,105.30903702
"7576180",5.80995474,102.00392859
"4949523",9.85352217,105.06593356
"8429443",9.8486619,105.88695469
"2400788",9.62695578,106.25968347
"3522760",10.24335711,105.04220379
"4009607",9.93009347,106.34097635
"7978341",6.75813654,100.70170108
"8048431",6.39724551,101.70948446
"5550685",10.05971474,105.60812814
"6389310",6.37397755,101.90707255
"1686994",6.61519491,101.5415325
"638951",10.01882937,106.40675114
"374109",9.16592437,105.14915964
"3855937",9.9757964,106.50636134
"5174621",6.23133247,101.26113515
"816990",6.18288651,101.68425537
"1636620",9.97771372,105.58654725
"1554190",5.87675886,101.76394866
"905588",9.58064024,106.2004316
"2247354",9.28060644,105.29585176
"3967933",9.86753232,106.06030705
"1217015",10.20860516,105.87495339
"2895130",5.91080975,100.75886222
"6073153",9.28406671,105.46961625
"1429128",5.29588317,102.01615811
"425565",6.13653682,102.22750635
"2253358",5.2701537,103.0799838
"223357",6.1891445,100.69660811
"6852295",6.62680384,101.64349699
"1731390",9.57317262,105.21510142
"50183",5.99789354,102.29246121
"4687048",10.02418431,105.75177077
"6971412",10.08116248,105.82198875
"959057",5.04367089,100.98936602
"6607443",5.90580129,101.22904786
"8551604",9.73163238,105.32458566
"7613825",10.13205087,105.43063475
"6339892",10.1572566,106.402381
"1763545",10.0447098,106.3733046
"7375621",7.03222924,100.66073176
"3067265",8.98018842,104.91335458
"2240088",10.09552105,106.0089624
"1694412",9.97068781,105.09601834
"1523218",10.2044277,106.24158934
"4943443",6.09717821,102.29948751
"4838501",10.09043183,105.71259422
"2638513",6.05110063,100.74482221
"510842",10.06078147,105.86082284
"1886899",9.60802046,105.57416346
"3126614",6.09345104,102.14008644
"4727075",9.98956,105.91407574
"4889150",9.38874225,105.49635024
"5957628",10.22313265,105.71099367
"7910358",9.39458385,105.19445101
"8128476",9.81096095,105.39725918
"5797366",6.0045334,101.97393056
"3846957",6.06852749,102.25139873
"2842120",9.37399885,105.63550141
"4164891",9.96426739,106.35023153
"1250457",10.10671786,105.82550786
"613302",6.16174898,102.33427
"3791186",9.85513142,106.40859912
"2033895",10.06336639,106.00468543
"940192",10.02649034,105.75903841
"954581",9.12870169,105.28289785
"4132543",10.0768294,105.99677615
"1556192",9.9247955,106.09107173
"1922594",10.14445272,106.4728258
"2694726",6.07591913,102.29078701
"7130923",9.86954141,105.93965629
"5360553",5.3642738,103.10804727
"6967418",9.58489397,105.72356609
"7277968",9.21965085,105.21408772
"3442480",6.20236631,102.23736064
"2215904",9.87988818,106.2402228
"5190469",5.95471599,102.19433558
"1316065",9.29994239,105.71787463
"4023959",10.06604099,105.55957977
"4650707",8.77548083,105.05307587
"1550537",10.11493746,105.63713983
"5499157",9.0361085,104.82675522
"8007371",5.98269788,102.24930771
"7032986",10.02677715,106.44459965
"7049317",10.21259169,105.58460559
"5132649",9.23294536,105.63802691
"3962050",9.65389823,105.57167968
"4613978",9.75773077,105.85983059
"829301",10.18580004,105.87568345
"7097130",9.41961147,104.99638283
"7687571",10.21007004,106.08773808
"578976",8.63067533,105.01215962
"4986603",9.85019686,105.69230967
"4921151",6.61925227,101.42726036
"7384494",5.96410049,102.29930476
"7092727",10.13848884,105.65747561
"8351610",6.84554778,100.63457012
"6044305",6.80514497,101.31356939
"8248446",9.48249984,105.13869071
"334463",6.56310698,101.37005139
"3087190",5.99751643,102.01608335
"7865773",10.13464537,106.06120663
"3929176",9.97421506,106.30999976
"4555696",9.21323357,105.12177859
"4286151",6.09172231,102.13428666
"4454619",10.00177757,105.54423068
"5150219",10.20891797,105.47449854
"274932",5.76729291,102.43072862
"7834409",9.66821135,105.94493646
"8551497",9.97335874,105.12497755
"2840863",10.1917018,106.3179257
"832499",6.85896951,100.71873043
"6512411",9.76003722,105.37526554
"5513048",6.15458641,102.17542536
"5670666",9.24156471,105.45574871
"1802",10.20487105,105.89050748
"6659153",9.81494379,105.95989853
"7848913",10.15945066,105.26209645
"5882642",6.48635256,101.04910556
"5185142",5.21566614,101.76808256
"7018482",5.78301713,102.21417427
"4210835",9.15211392,104.95953994
"3664647",10.205363,105.85651277
"2827903",10.19470195,105.64179706
"1302273",5.99606294,102.14324814
"244310",6.01067755,101.85373371
"973316",9.39583797,105.16674646
"730831",10.0398846,105.05178616
"7646079",9.38701414,105.90148979
"7805565",6.05198629,102.31507978
"6012707",7.0675898,100.69135287
"5326633",8.61244085,104.85227709
"7111811",9.18566237,105.16253702
"1568935",5.79214057,102.57177952
"3291948",10.19244484,106.13981879
"4035274",10.25158437,105.14097655
"5118740",9.93166423,105.88758177
"320398",5.19522376,103.10034437
"5326830",7.01663191,100.66297241
"7321563",5.19842941,103.10486271
"2088908",6.0024321,102.0821309
"3213834",9.79039184,106.47349918
"1389615",9.20210119,105.21672027
"8547961",6.07683332,102.23891144
"5690220",9.66754213,105.80246785
"758895",10.06799749,105.75265177
"7544867",6.54513495,101.19081545
"967030",5.53960102,102.73043752
"3106524",9.29675051,105.75387952
"2028562",9.58040143,105.20245317
"1416036",9.39424073,105.48438923
"5844271",9.95107573,106.18570498
"2605322",6.73024163,101.10111175
"6166270",6.11035319,102.32701667
"3441597",9.29660039,105.68111755
"2129512",9.80843859,105.85787713
"6935210",5.8561469,100.81720122
"3226841",10.11130816,105.7556203
"58200",9.02709841,105.1710703
"5316075",9.35546935,105.3398778
"249940",6.57964649,101.19723787
"1327835",9.07706306,105.19845498
"1655034",9.94778243,105.85914269
"1642001",9.69443712,106.07246319
"7768092",6.14319276,101.87770058
"1369668",6.50054505,101.26605048
"1653174",9.83484738,105.15000769
"871574",10.07457365,105.55509174
"5718933",9.69342158,106.00229772
"2348436",6.3777282,101.04302612
"7072701",5.39577272,103.10116202
"5136160",9.97156061,105.73609873
"1192099",9.73801888,106.52225599
"1578056",9.20411062,105.15966212
"4091218",10.01958357,105.75824409
"6174265",9.68228299,105.60134095
"8320212",10.03829123,105.76302958
"3681958",10.0189729,105.62565748
"3944750",9.5855525,105.95864728
"2363005",6.4026824,101.26963296
"201927",10.08916346,105.32400826
"6924689",6.13043756,101.69769714
"7430905",9.98095249,105.11154651
"5061628",10.18525486,106.23180808
"4628116",9.13326637,105.13098093
"6116342",6.02052961,101.97777842
"2232302",6.82730088,100.73356496
"4222349",9.6946241,106.01752904
"3521699",10.01283996,105.66600659
"1292612",9.85518207,106.28845734
"5311048",9.07001773,104.95683987
"6637743",10.09988805,106.37207757
"6218194",9.90347609,105.83358483
"1263915",9.35384552,105.66118017
"5309375",10.1085876,105.85086496
"2917581",10.02755701,105.83765242
"5402979",9.78826976,105.47080438
"758272",6.18025606,102.24871928
"7210471",5.92460761,100.67259181
"8258785",9.81175087,105.8138767
"8060231",9.99494664,106.20285727
"4845104",9.94185021,106.16433913
"156131",6.62915135,101.58974446
"4988917",9.96605334,105.62714672
"839601",6.1409402,100.67054653
"5845898",10.03624628,105.77342918
"7159841",6.21813292,101.50600698
"4386572",9.50999256,105.11714483
"7930991",10.08545057,106.31588288
"3947115",9.33599358,106.07106216
"6204484",10.06866875,106.4807859
"2931685",10.12704353,106.24950489
"4802624",9.68320295,105.59053601
"882547",5.3330507,102.27370109
"8482307",8.89302556,105.2020824
"4496406",10.23085991,103.97020447
"4361296",9.89328158,105.47263137
"7370733",10.11311533,106.26099369
"843395",10.18991906,105.92453552
"3312728",5.14256208,100.65282505
"5214912",8.87673903,105.24843578
"150297",5.55803911,101.1114561
"7378058",10.05732383,105.61026982
"5766518",9.23248118,105.55078567
"4378694",5.30051386,103.11945925
"6847344",6.51126894,101.33808583
"1661685",5.59656446,102.76416009
"6432324",8.98904835,105.25447662
"8286085",9.34640517,105.7166935
"5628510",6.58840651,101.24335811
"4212040",10.03444138,105.08330678
"195571",10.071137,105.55807603
"1696128",6.53110344,100.98091302
"1256207",5.31828099,101.14150963
"7828252",9.83790753,105.95108708
"590141",6.69382341,101.33797022
"453975",6.17608473,101.82727961
"5821246",5.42289786,103.07588014
"7287827",10.06369303,105.76079093
"5108837",10.1072539,105.28495775
"993729",9.90810982,106.33437783
"4176992",5.00704367,101.24358513
"117864",8.9767533,105.23536858
"4526513",9.77478585,105.3197057
"2889755",9.82411606,106.48413846
"6387622",9.19132686,105.30458146
"1670204",9.29989908,105.50005488
"7266712",9.25245263,105.75714953
"1803959",8.86452545,105.21786353
"1950588",9.45248534,106.08777506
"3915486",9.54844308,105.51280233
