,id,left,top,right,bottom,row_index,col_index,API_18,Temp_18,Humidity_18,Precip_18,Wind_18,Vegetation_18,Traffic_18,Building,Altitude,Population_18
117,301,100.743275206725,3.841694625,100.88183927133,3.721694625,24,6,,,,,,,,30,4.97368421052632,123.71438073875
118,325,100.847198255179,6.421694625,100.985762319784,6.301694625,2,7,,,,,,,,2,,
119,326,100.847198255179,6.301694625,100.985762319784,6.181694625,3,7,33.9777399811259,27.8988079731146,83.0138888664359,5.08892513462482,16.3638733314357,143102.842156293,23360.00385408,0,296.678899082569,2.56258975581967
120,327,100.847198255179,6.181694625,100.985762319784,6.061694625,4,7,34.1393670348318,27.9136175080699,82.5298895108781,4.93825588935042,16.6465727589629,150134.909770751,19713.2252748033,0,211.989130434783,5.28984712672283
121,328,100.847198255179,6.061694625,100.985762319784,5.941694625,5,7,34.3111826008224,27.9275832600773,82.0942163049826,4.80897935111141,16.7428410188512,155674.207236587,15744.7770923259,3,422.772727272727,9.7751974776875
122,329,100.847198255179,5.941694625,100.985762319784,5.821694625,6,7,34.6639521250418,27.9570810615205,81.3313678496899,4.58333181637778,16.7650539022173,156718.550505174,8144.0662495474,50,339.829545454545,30.0220596587345
123,330,100.847198255179,5.821694625,100.985762319784,5.701694625,7,7,35.0846313075679,27.9927786265167,80.5464923567766,4.34564185064174,16.68077135177,155708.428176335,3072.19066552493,130,268.545945945946,74.5269237442935
124,331,100.847198255179,5.701694625,100.985762319784,5.581694625,8,7,35.3938846071753,28.0152041639524,80.0642532369087,4.18366784822895,16.5376465621033,236502.695794518,4105.6384842155,183,235.375,183.715723492619
125,332,100.847198255179,5.581694625,100.985762319784,5.461694625,9,7,35.8862551905464,28.038111148516,79.4637062744366,3.93665400456527,16.2068877297499,312673.992298828,6223.20961050386,36,511.076086956522,27.0795554958152
126,333,100.847198255179,5.461694625,100.985762319784,5.341694625,10,7,36.4065980535775,28.046771313028,78.9972392749516,3.69344946196897,15.7412073992133,325760.411398216,8215.34699887536,0,934.102272727273,2.96358545193182
127,334,100.847198255179,5.341694625,100.985762319784,5.221694625,11,7,36.7718522164453,28.0417471370783,78.7846578439143,3.53745543520545,15.3082914536564,307610.737303631,9053.09336178607,0,973.789772727273,6.59780413356497
128,335,100.847198255179,5.221694625,100.985762319784,5.101694625,12,7,37.3371251606575,28.021547363401,78.6480441042059,3.31925233108809,14.5064339872021,271220.920431364,10038.07528327,8,704.151351351351,18.1137972993315
129,336,100.847198255179,5.101694625,100.985762319784,4.981694625,13,7,37.8469818833738,28.0044558818002,78.6410286200955,3.11919167165159,13.6660261197013,235956.762607493,10717.3808346396,34,481.471590909091,35.4059316331023
130,337,100.847198255179,4.981694625,100.985762319784,4.861694625,14,7,38.0689227431382,27.996054423968,78.6744025036979,3.00401012615664,13.2479135639212,215480.845331721,11031.2756142729,88,294.70652173913,64.7531231548642
131,338,100.847198255179,4.861694625,100.985762319784,4.741694625,15,7,38.1325454611984,27.9896187165823,78.7911236465761,2.88565973533766,13.0065186521533,174673.078562898,20173.5487468914,333,101.801136363636,334.4769980465
132,339,100.847198255179,4.741694625,100.985762319784,4.621694625,16,7,37.8781064865346,27.9973581160105,79.0181797113424,2.86453042400915,12.9501903805406,115638.887258083,39321.6214329547,80,146.744318181818,51.206625185774
133,340,100.847198255179,4.621694625,100.985762319784,4.501694625,17,7,37.452122845377,28.0078993641981,79.2786185708757,2.93638451281811,12.9324033420556,90234.6685910243,46516.7655932209,69,61.2702702702703,53.5255727148913
134,341,100.847198255179,4.501694625,100.985762319784,4.381694625,18,7,36.5905255174116,28.0390273810874,79.6941396059582,3.15106796586742,12.961973296074,73283.7942223834,44285.3017244048,94,45.0795454545455,85.3506190383523
135,342,100.847198255179,4.381694625,100.985762319784,4.261694625,19,7,35.7830883292872,28.0756395224082,79.9353357684552,3.45712227499517,13.1682044828381,77641.6521269005,35642.8125710882,165,21.6195652173913,194.439336343506
136,343,100.847198255179,4.261694625,100.985762319784,4.141694625,20,7,35.3476812366619,28.0934872232639,79.9426067657774,3.71409376723606,13.4746295226736,91699.0906272584,31664.661538392,106,16.2727272727273,98.885215237108
