"id","left","top","right","bottom","row_index","col_index","API_18","API_19","Temp_18","Temp_19","Humidity_18","Humidity_19","Precip_18","Precip_19","Wind_18","Wind_19","Vegetation_18","Vegetation_19","Traffic_18","Traffic_19","Building","Altitude","Population_18","Population_19","API_17","Temp_17","Humidity_17","Precip_17","Wind_17","Vegetation_17","Traffic_17","Population_17"
858,101.990351788174,3.241694625,102.12891585278,3.121694625,29,18,38.0341867925757,59.6238846425176,27.5855940151175,27.8482549829401,81.8609461711806,83.0345554415819,6.00712079526737,7.18907181223704,11.2458918131009,11.0442061038244,105868.350763838,103922.378210918,55873.0271622349,46064.6768408686,0,646.357954545455,7.67964195194318,7.52774923643182,30.4973601875879,27.8091869757263,80.0502332839401,4.01778218929133,10.5910720072739,108180.184872204,51017.8201946132,8.34788518602198
859,101.990351788174,3.121694625,102.12891585278,3.001694625,30,18,38.7655444213974,60.5114846114515,27.7590869943386,27.9713984479218,81.2884734041923,82.5164084334667,5.69942812832583,6.94404864516821,12.0673692108624,11.9711859598414,99243.9725183171,97852.0291325994,52944.086726418,45486.424054426,17,291.114130434783,29.8744311893459,30.0759265287027,31.0924368474852,27.938159230804,79.8220471023815,3.57599988157383,11.5568362304934,101202.526034467,49277.4065777489,31.7315836068746
860,101.990351788174,3.001694625,102.12891585278,2.881694625,31,18,38.4555797613772,60.3106042749878,27.7708892357617,27.9865703660328,81.6190031506586,82.4360612836587,5.74819900375653,7.21389776117298,11.9140526574245,11.8986627996372,91677.3067946578,90337.0537434569,44471.4784448398,38892.6640398734,103,215.397727272727,86.897929600125,85.1934764286477,30.8720904719378,27.9392418423715,80.264753452472,3.538787024865,11.5346899074928,94275.6645220912,41482.3238775576,90.5473923385143
861,101.990351788174,2.881694625,102.12891585278,2.761694625,32,18,38.2494553308228,60.2251467033385,27.8500656006614,28.0628592407487,81.8540174915964,82.2677250055466,5.78405033025648,7.43914089428357,12.1369518819361,12.2261670037235,62203.868775822,61122.9159479488,34697.3926772168,30927.0999393556,3,595.896739130435,10.4319978623676,10.8622671603568,30.6636464816335,28.008685201347,80.5973567510604,3.47547191749575,11.8794935493775,65654.5245123832,32820.9075999784,11.1297732830048
862,101.990351788174,2.761694625,102.12891585278,2.641694625,33,18,38.1286074883032,60.1705364987413,27.8988457564814,28.1146581509452,82.0638853614143,82.177125199049,5.79627445931904,7.56957492345618,12.3946493176797,12.6201288460462,36530.2329156266,35699.825184943,28670.7000240011,25286.3487525103,123,351.840909090909,354.679534857824,351.706932657693,30.5185445905095,28.0581530725744,80.872565488413,3.43739105927061,12.2332668236226,37926.706111281,27873.2435906713,357.777563441884
863,101.990351788174,2.641694625,102.12891585278,2.521694625,34,18,37.6854343805644,59.7995067843963,27.8224921162952,28.0859665237042,82.8279543833857,82.2307300454751,6.24479594690069,8.13797165984339,12.4220396910991,12.554937280555,34459.6553470094,33540.5746968902,21114.3516839857,19998.9741902654,184,66.5511363636364,206.913814658182,208.283949471704,30.0522822418515,28.0015764025579,81.3289979771224,3.81926545305601,12.2159749520965,35544.0439782615,20611.671662868,214.736860914664
864,101.990351788174,2.521694625,102.12891585278,2.401694625,35,18,37.2208619640679,59.3318093782849,27.7466391377096,28.0465936128276,83.4229572877728,82.2848358461687,6.60881410555806,8.57113701221181,12.5787857179304,12.7996086564236,32183.9720680378,31094.057417374,18329.5858567024,18094.5546890836,91,30.6521739130435,77.9224612154054,78.0082301275135,29.740186229218,27.9474954785806,81.6800651722278,4.15787464475289,12.3496963683268,33120.4283488557,18060.2514681519,79.813158509538
865,101.990351788174,2.401694625,102.12891585278,2.281694625,36,18,36.7615178988025,58.7417660634133,27.7245347643374,28.0081787581426,83.5006398892048,82.4140442987993,6.61163720964961,8.54463765190275,12.7798918622247,13.4134867686959,33260.5001146501,32247.0054511033,17954.7551628829,16498.3030475213,301,24.3265306122449,670.223863064701,680.594239838291,29.6895072958704,27.9177184477577,81.844346817234,4.22089742852888,12.5731629333821,34019.0248899789,18403.0097968801,684.436589069855
866,101.990351788174,2.281694625,102.12891585278,2.161694625,37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,785.8572388,741.0536499,NA,NA,NA,NA,NA,NA,NA,770.508911132812
878,102.094274836629,6.301694625,102.232838901234,6.181694625,3,19,33.8199295079124,54.1857262207739,28.3485478161235,28.0546215974313,80.7130970066485,84.4822527459335,4.73482480686596,7.04103854375141,16.6069465625784,15.5982591577554,12469.2606395096,12202.9847824162,31205.7005670725,23138.0382978579,193,4.57575757575758,873.525424765,854.268842644,27.8748930670497,27.7547231086839,80.2450975668713,4.17859254625889,16.5067964963837,12706.0653828055,30639.1528984893,897.899292907715
879,102.094274836629,6.181694625,102.232838901234,6.061694625,4,19,33.8323373691947,54.0097188008661,28.3743913364308,28.0620446959931,80.671218475347,84.4813700486242,4.69649447440707,7.05891440497702,16.5332669130367,15.6158641802057,18772.5495114788,18295.3109243683,35925.4023399967,24334.4513865612,850,8.4972972972973,745.718512827174,748.487682798369,27.5125656430766,27.7548289160039,80.2169049825209,4.16658084584318,16.4255521505312,19223.4641948237,35174.6415264362,774.27573299408
880,102.094274836629,6.061694625,102.232838901234,5.941694625,5,19,33.8745326642274,53.8565098818774,28.3860810349911,28.0659086387219,80.6505692164065,84.4665406218389,4.6689908411099,7.06261547020732,16.4792114643786,15.6547746029464,22816.4921506485,22277.6428240731,41138.6386692749,26301.4389366032,566,15.3333333333333,540.954168162486,538.605989052373,27.1439807046838,27.756281414965,80.2186737407293,4.14561408274632,16.3830232970304,23380.5130482407,40221.5952360865,560.509192515228
881,102.094274836629,5.941694625,102.232838901234,5.821694625,6,19,33.9528333346404,53.7274915839848,28.3652608702506,28.0620579455018,80.6707813126872,84.4050508453404,4.65587425531067,7.02998344765284,16.3527932635597,15.7288671275208,45107.1494034553,44042.1988022975,41312.3461580366,27055.1255821821,291,22.1242937853107,245.73042275875,245.15721346858,26.7520491166306,27.7615887350429,80.3020641010062,4.09308290384631,16.3098847191877,46116.515592996,40413.2383018789,253.958022583615
882,102.094274836629,5.821694625,102.232838901234,5.701694625,7,19,33.9855599330085,53.7090837147938,28.2600741659933,28.0387684324098,80.8241012033172,84.2568868890825,4.66165792953391,6.90776122045009,15.9330445814234,15.7341858377644,96402.4549137832,93672.5473203513,33376.9086326143,25080.3403098104,441,29.3783783783784,447.409461539568,445.918943368162,26.6138257306712,27.7770188158794,80.6045078121564,3.98779735890331,15.9760033927031,98319.608436051,32705.7800264549,465.120477191822
883,102.094274836629,5.701694625,102.232838901234,5.581694625,8,19,34.0464649078117,53.7864740181737,28.1731449731356,28.0186550592376,81.0111760104132,84.1908283648012,4.68725140395243,6.81442539152256,15.5957034822693,15.7074377230386,147698.029069586,143211.382035614,26250.1885667309,23025.3369041978,79,73.6647727272727,131.840901460568,134.958960456534,26.6431993988442,27.7880335313484,80.8954334031311,3.91734730544377,15.7172194072266,150681.820485004,25715.7953433722,139.395915757526
884,102.094274836629,5.581694625,102.232838901234,5.461694625,9,19,34.2364469498476,54.0178694227561,28.0483746119795,27.9888868724153,81.4276733801407,84.2049652099703,4.74916956334573,6.68515309424892,15.1112355348008,15.616826941687,233088.568284056,226192.141843499,20031.3387089851,20240.1855896914,106,87.9351351351351,172.895336238217,170.974513650918,26.8074712045426,27.8023889703506,81.4390700182986,3.83294644823479,15.3614012962925,238347.133785182,19503.5977145796,180.658526928529
885,102.094274836629,5.461694625,102.232838901234,5.341694625,10,19,34.4723235701382,54.2959306749015,27.9375605049803,27.9617713535967,81.9362302417986,84.3127878478185,4.82320980905833,6.56971857752439,14.6341474510683,15.4282981972284,315696.271325599,306724.791130257,17421.4844351437,18376.0645318408,6,205.627118644068,20.2703305394915,20.5226381538418,27.0319772660552,27.8135733369698,82.0420587073125,3.77869619622984,15.0127553842065,323342.778136299,16717.741567443,20.761224221375
886,102.094274836629,5.341694625,102.232838901234,5.221694625,11,19,34.6190799999229,54.4698755532887,27.8779508914362,27.9468191114589,82.3069727802598,84.4320674486381,4.8779356082417,6.50694792692604,14.2766616546263,15.2007065394158,364769.247418552,354587.458359485,17281.4983010094,18025.311649341,5,165.604519774011,23.4706192725625,23.6311464363693,27.1843274554617,27.8185358255899,82.4539950670001,3.76941867069377,14.7430005308175,373778.794217511,16269.3077149277,24.240874171257
887,102.094274836629,5.221694625,102.232838901234,5.101694625,12,19,34.8090649721738,54.6941644216089,27.7478022346012,27.8654680717823,82.8983976956685,84.6765350956574,4.96586499386728,6.44213239558391,13.6731958619641,14.7018181613021,436850.452917259,425099.504911928,17943.513397075,18107.5566223524,2,170.778378378378,16.982802360054,16.6663377092162,27.3932406092894,27.7561890809353,83.0761560057358,3.79656595797045,14.2718150536196,447670.082130009,16181.4194323076,17.3659575694316
888,102.094274836629,5.101694625,102.232838901234,4.981694625,13,19,34.9423734255129,54.8539421782908,27.4906214110851,27.6462776882565,83.5037809539847,84.9745173192414,5.06047901665607,6.41118061376945,13.0454595239979,14.078402393947,504077.836992686,491157.312990107,18782.1630582341,18331.7007745661,4,124.272727272727,17.2540255489261,16.6134399662102,27.5646197074821,27.546654684528,83.682832291503,3.86222935832785,13.7663834592199,516330.337754638,16315.1367837035,17.3038431080905
889,102.094274836629,4.981694625,102.232838901234,4.861694625,14,19,34.9477602849309,54.8705776982711,27.2520157268808,27.4253745008442,83.9001432889577,85.1969459768159,5.13539244759578,6.42370814040054,12.6885408859297,13.6331399544721,535007.094543304,521854.488444536,19069.6697780899,18246.4347804316,30,169.108108108108,24.0059614622663,23.2239713871685,27.6344841483504,27.3272564856621,84.0489640203892,3.93432852084112,13.472506339785,547658.223422188,16441.1375327746,24.1497396956319
890,102.094274836629,4.861694625,102.232838901234,4.741694625,15,19,34.8251986385501,54.7726841692087,26.8412059129735,27.0342232748555,84.550736122485,85.6036716103511,5.28266570521549,6.53161794152753,12.2058240416344,12.9366493026072,559046.285225986,546477.369476077,17902.9038649898,17026.1059568666,1,469.649717514124,6.38364796706779,6.14701365421469,27.6631707369973,26.9393859507274,84.5929485785417,4.09917511253686,13.0352249597273,571383.675542747,16109.1312634337,6.38546086772013
891,102.094274836629,4.741694625,102.232838901234,4.621694625,16,19,34.5718878496229,54.5527612416488,26.393006171905,26.6068199982258,85.2346306081098,86.0665178339249,5.45923749024246,6.72296291729295,11.7314238073143,12.2224596317174,566370.880859661,555101.884285448,14504.4028342291,14133.2790138903,0,563.983050847458,2.67427034880114,2.23895324323296,27.6092102264862,26.5200934416883,85.1223484506769,4.31254262689629,12.563830112391,577731.498051074,14890.26944669,2.52123678780415
892,102.094274836629,4.621694625,102.232838901234,4.501694625,17,19,34.3255496632244,54.3258411460401,26.093692047394,26.3214828863379,85.6894269163077,86.3863855475814,5.59164162809487,6.89582283842417,11.3895373893648,11.7365059281445,561794.77501513,551679.404668386,11253.0792734925,11306.071608844,0,451.762162162162,1.95850943454054,1.71004136995676,27.5060574230439,26.2432802615645,85.4492894298539,4.47846422215199,12.1938121060873,572269.30969891,13799.8314145571,1.95229337344299
893,102.094274836629,4.501694625,102.232838901234,4.381694625,18,19,33.891411141039,53.9249248057027,25.7228405427373,25.9707773744491,86.2121096226246,86.7683264437838,5.8164485616915,7.18465012345214,10.7674116785882,10.9874435825682,547943.430407532,539493.27055178,8157.63267455247,8259.28323651197,0,248.096590909091,1.58821111646023,1.57512883707386,27.2653874049676,25.910229006839,85.7161641265315,4.75453368170123,11.4814651238074,557291.659044072,10226.7779522734,1.69879041171887
894,102.094274836629,4.381694625,102.232838901234,4.261694625,19,19,33.4367515954346,53.5566251418716,25.5452396525768,25.8160715464242,86.3859014617508,86.9052212513749,6.06532643150136,7.45864756809924,9.95057922263712,10.1983836885549,537133.136187569,529897.494752575,5644.34732691259,5918.92438499482,1,183.627027027027,5.3207358872337,5.30832673025543,26.9900725245571,25.7797442262041,85.5627744079701,5.03498098283898,10.4910378491209,545746.079825704,6420.71545957493,5.60811748582384
895,102.094274836629,4.261694625,102.232838901234,4.141694625,20,19,33.1466363169891,53.3878032041684,25.6464431248058,25.9305388491889,86.1602840342244,86.7389505608337,6.22298871954122,7.59104830116388,9.24378743717258,9.62270500216142,533108.570244313,526143.106621801,4965.71931086511,4803.30811665883,1,125.858757062147,10.7998419169491,11.0658193863785,26.8697658615337,25.9140737499772,85.1050751357218,5.18459132955012,9.5884287684092,541627.703953275,5223.51414317806,11.3320990497783
896,102.094274836629,4.141694625,102.232838901234,4.021694625,21,19,32.8491869089823,53.3303685304511,26.0273392250359,26.3300626838987,85.5076767617256,86.2583196248309,6.4024901614614,7.70895295704427,8.17178572024423,8.75325708478909,515607.802894082,508628.833892853,3722.25994788367,3543.82833350645,8,157.898305084746,12.7042954268466,12.9904473482784,26.8448581816069,26.3401868153575,84.1259016670808,5.32192136693856,8.16976617263774,524088.099372106,3557.09480203982,13.2184873385863
897,102.094274836629,4.021694625,102.232838901234,3.901694625,22,19,32.8911525159023,53.61900356188,26.4254697191848,26.7523140694612,84.9258335887342,85.8271594622959,6.51323395112601,7.77958451452245,7.54823343304007,8.17504898096425,455888.604290027,449385.211995769,4137.6879736461,4535.89172166017,21,156.540540540541,27.6499004521027,27.4757299734811,27.0362927407289,26.7736230398591,83.2660882087872,5.36366541015188,7.25555012115044,463529.536563862,3914.46004153945,28.5607106389226
898,102.094274836629,3.901694625,102.232838901234,3.781694625,23,19,33.1687820579178,54.0542776647565,26.6317350211805,26.9795171127003,84.6822051262305,85.6256984393569,6.54698936318207,7.81261831632672,7.50318972364236,8.02355683509866,388271.147459311,382534.483132523,5958.50932389717,6610.07193681237,7,681.170454545455,13.0405546873807,12.9068457063239,27.2878195517361,26.9962617016777,82.8711688641576,5.33457342557265,7.08607964904752,394928.820231729,5831.34651651135,13.461594088511
899,102.094274836629,3.781694625,102.232838901234,3.661694625,24,19,33.8645256384888,54.9728301266342,26.8578756668951,27.2378174867176,84.4076964186243,85.3297628003882,6.56555822813892,7.85713497300815,7.63825653470657,7.95255736530131,287329.340064336,282827.794325077,9965.24763794827,10438.1992189522,1,336.232432432432,4.63373149227717,3.95002688922283,27.7747549178842,27.2391861462059,82.4041161826159,5.23439142586496,7.10660107809436,292523.330117136,9839.98810444309,4.41827946512595
900,102.094274836629,3.661694625,102.232838901234,3.541694625,25,19,34.8180957465013,56.0770464030155,27.034839863351,27.4336986676023,84.1246922289971,84.9878779643001,6.55417724714765,7.87923689988666,7.9118846225462,8.12752695116134,206384.878661409,202806.229811719,16838.9705983539,15759.5982430446,13,179.203389830508,13.2611892519209,13.0117615523164,28.3607246376341,27.4183450877709,81.9787501315084,5.08029007211348,7.3078331099568,210639.751623239,16190.9122314491,13.7284039831431
901,102.094274836629,3.541694625,102.232838901234,3.421694625,26,19,35.5190572668665,56.8479614952991,27.1457672217362,27.5377737907958,83.8492673238486,84.6822843683531,6.50893894669678,7.84595054492274,8.28674608207111,8.44319185726777,166125.005208145,162970.397466528,24221.6919603974,21234.3382737386,30,81.3050847457627,55.7646957655113,55.5226424173295,28.7780808409571,27.5123432127385,81.6818078866216,4.92776294120335,7.65542270318565,169993.896388806,22615.5216669535,57.3420905795964
902,102.094274836629,3.421694625,102.232838901234,3.301694625,27,19,36.4724404108043,57.9212924229919,27.293135180878,27.6479572880827,83.3018753180737,84.1128296501992,6.37895326474033,7.72149380940983,9.1461119359702,9.17231785302448,131407.595780356,128571.341479041,38286.9843222579,32044.4378820689,1,101.854054054054,11.1321010770216,11.1426177307892,29.3822998768007,27.6087583886519,81.2329407611683,4.62745273090407,8.50424918395543,134807.062156688,34660.4357803121,11.7105097384066
903,102.094274836629,3.301694625,102.232838901234,3.181694625,28,19,37.2477031394987,58.8356894457009,27.3972785193295,27.7102888753679,82.7781841742513,83.5343885600652,6.22286926096405,7.59454393297625,10.0620359487469,9.98177293385287,113474.648824889,110934.150665529,48584.5206492596,40328.9548286619,18,193.113636363636,26.5485931093352,27.0911138981136,29.9113791017302,27.654702585347,80.8918004963544,4.30147381267551,9.45693210902422,116472.165733216,43974.239277994,28.0101897770708
904,102.094274836629,3.181694625,102.232838901234,3.061694625,29,19,37.6038853259087,59.2961492913826,27.479732484621,27.7668306551072,82.514887742736,83.1819363084236,6.13022887688311,7.55441920554195,10.5954511620681,10.4844056386532,106929.157204429,104664.504756548,50121.1667562746,42073.8071635959,21,253.362162162162,20.2937884564456,19.5201837438533,30.1708616675418,27.7027801266052,80.7711478251715,4.09845824035717,10.0509728265123,109678.468392481,45650.487952966,20.5058219238468
905,102.094274836629,3.061694625,102.232838901234,2.941694625,30,19,37.8607555738187,59.7086059284542,27.6225637048425,27.8807449102026,82.321406299527,82.7516142802884,6.05421424895103,7.60517574754819,11.2174968818062,11.125734123173,94997.0430468144,93179.9642595144,45686.78698485,39456.696528949,15,201.09604519774,24.6998043305876,25.2663338832994,30.3460461730417,27.8100983100995,80.7575739013638,3.87262522001507,10.7888653863242,97864.6634248477,41978.5725892757,25.954136690851
906,102.094274836629,2.941694625,102.232838901234,2.821694625,31,19,37.8595222596024,59.8460978478056,27.7412077187716,27.9861877274365,82.3974639114949,82.4735457252477,6.08036898565142,7.78333123192872,11.6940958829254,11.6485036932242,75140.3045842052,73730.3418970347,38109.6882951489,33910.0969700234,14,407.932203389831,11.5762898393295,11.6648786122273,30.2849497063459,27.9092710400535,80.9226125046056,3.77577762750987,11.3677185746509,79344.2808820004,35399.7145611075,12.4339781308716
907,102.094274836629,2.821694625,102.232838901234,2.701694625,32,19,37.7443940833121,59.8088090059162,27.7812953182301,28.0312040710731,82.6513752539562,82.3972224064049,6.19340112609346,7.99839619506555,11.9333595318072,11.9133802379647,60790.814163119,59608.6840839095,32273.3095244391,29244.6729014956,61,212.610810810811,49.9408409843244,49.8967684970432,30.1196849403319,27.9471235368131,81.1437400695767,3.82363242068067,11.6498580952248,67820.3974246932,30333.1015743049,51.5239383826385
908,102.094274836629,2.701694625,102.232838901234,2.581694625,33,19,37.4402346699709,59.6155644522141,27.7744404675127,28.0551685755076,83.2028587302758,82.3423628724117,6.5016266100427,8.43297642465021,12.1927801764975,12.2013702085417,49015.6750373129,47958.427175426,21921.6829951631,20747.5749988341,32,380.090909090909,24.9295409371705,25.0076497169489,29.764476085643,27.9547902640866,81.4995447268539,4.05471414605281,11.940902299183,52261.6585066041,21114.9029410762,26.3308754563332
909,102.094274836629,2.581694625,102.232838901234,2.461694625,34,19,37.0003652124661,59.2802150975471,27.7118778289847,28.0403156269558,83.8328324887117,82.299735666119,6.91012186448043,8.93355367151033,12.4385842148732,12.479288750485,41887.0091514519,40554.0364380963,16427.8894758681,15844.0371647192,114,195.52972972973,80.4401926111413,81.1980330167989,29.3398152960324,27.9238074663132,81.8192372020844,4.40945670534033,12.1729532453883,43311.6548569187,15829.6999460519,83.4328940588495
910,102.094274836629,2.461694625,102.232838901234,2.341694625,35,19,36.7459988697136,58.9790198215768,27.6818098841237,28.0071847142172,84.1311728952635,82.3552658833293,7.13200329684341,9.18326568702586,12.5398559766034,12.6839828087024,29535.7287731331,28354.6647417566,18535.5148256109,17230.9319689763,214,51.4915254237288,303.789522218531,308.392409156723,29.2934358837138,27.9069498403468,81.9539757810441,4.61983277495338,12.2570330724772,30777.1636510724,17859.7306501363,311.486176356084
911,102.094274836629,2.341694625,102.232838901234,2.221694625,36,19,36.2310767237689,58.3515933841097,27.6796028185442,27.9536736526672,84.195157511289,82.5167713804142,7.21923203532726,9.24940506423003,12.6685984770946,13.4035404956557,26824.667873881,26069.4841157526,17449.9329799003,15965.514204703,654,35.6114649681529,915.732784562849,927.457315394826,29.3682599391651,27.8969937616551,82.0154974559788,4.75288538614064,12.383857466478,27517.0070020273,18121.0939557509,936.996349556502
912,102.094274836629,2.221694625,102.232838901234,2.101694625,37,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,8.2,1994.5208243375,2008.5082093125,NA,NA,NA,NA,NA,NA,NA,2056.17589950562
925,102.198197885083,6.241694625,102.336761949688,6.121694625,4,20,33.7056713782911,54.0085931863227,28.3647424178251,28.060962337794,80.6825767050311,84.4432889637818,4.67753686610558,7.03614396548072,16.353186355199,15.5869603221894,11955.0924146869,11707.864000806,24126.4631732396,17251.4891724123,1072,7.5,1782.02696484,1783.55380502083,27.6931322250696,27.7575151830387,80.2810772308205,4.14401963675966,16.2522938104925,12144.8435825286,23649.4990719945,1845.25881169637
926,102.198197885083,6.121694625,102.336761949688,6.001694625,5,20,33.7050529196441,53.7066424982165,28.392249679108,28.0703632158909,80.6362899511446,84.4121891377999,4.60923038325652,7.04390959345728,16.1684899886626,15.5823296840184,8560.41123802345,8292.81389653166,41457.0345505418,25076.9225607303,1276,10.679347826087,1501.00197374486,1511.09050208919,27.0954095943732,27.7607650479391,80.2903836118273,4.10370645470339,16.0706189493719,8785.21988778532,40602.2803168738,1553.24226981498
927,102.198197885083,6.001694625,102.336761949688,5.881694625,6,20,33.7425353491485,53.4872427576851,28.3856193142968,28.0710584662279,80.635959667485,84.3470430104771,4.56847101199552,7.01827711948197,15.9983682656089,15.6218935523469,18810.3223806214,18263.0521000992,49993.5692069941,29108.8023830283,438,25.4204545454545,592.358821519318,592.463780576193,26.5888445510384,27.7667418108833,80.3688216762686,4.04415765587814,15.9395415930931,19309.1557490732,48966.0848238772,612.214818477631
928,102.198197885083,5.881694625,102.336761949688,5.761694625,7,20,33.7776492992429,53.4373652433915,28.3442953893151,28.0623286254482,80.6858272299987,84.2674893332387,4.56723649728259,6.9649075179337,15.8042335838184,15.6489212309453,40801.302894318,39623.3511963614,44207.1370710128,27755.1687906338,187,112.29347826087,200.850169159402,201.836016798424,26.41171340548,27.774356343218,80.4985136813678,3.98541515938812,15.7913903350385,41732.3271492405,43378.0664785407,210.396988847981
929,102.198197885083,5.761694625,102.336761949688,5.641694625,8,20,33.8604068086543,53.5177614327877,28.2347965775178,28.037241349336,80.8590711224936,84.127083083671,4.60786383889175,6.84208067563616,15.3902376675856,15.6691251410448,105000.301786453,101709.648595121,30308.5372095675,23535.0277117956,95,154.892655367232,96.7286057524943,97.2433528174261,26.3925738936692,27.7909102745964,80.8191357510414,3.88060058479622,15.4743556043972,107365.415371974,29842.6561434349,99.7626009068706
930,102.198197885083,5.641694625,102.336761949688,5.521694625,9,20,34.0120123264284,53.7211569568548,28.1106220435047,28.0075816205583,81.1925155247863,84.0851646121893,4.68486544173503,6.72336333284613,14.9343945608682,15.6379917940474,181660.096734725,176013.660386371,20644.4078055691,19938.4686983304,56,106.361581920904,88.0682791746591,88.9652395795455,26.5278684429556,27.8070401865893,81.2926187947587,3.7943868774141,15.1352054062821,185959.372075623,20289.1801923765,91.2764531590722
931,102.198197885083,5.521694625,102.336761949688,5.401694625,10,20,34.1475118054493,53.8990616757616,28.0304112518125,27.9878126772195,81.5184241008364,84.1449167909099,4.74796494312484,6.65558835751616,14.6629649518651,15.5808973031651,237019.564247468,229940.996496377,17418.1046826215,17992.0221026725,60,115.163043478261,82.9849447320541,83.8640067215676,26.6705069561719,27.8157020868869,81.6979051221972,3.75828823874802,14.9447539906984,242875.108059779,16958.0370990265,85.7891686104439
932,102.198197885083,5.401694625,102.336761949688,5.281694625,11,20,34.3395053729532,54.1524002524196,27.9261190720896,27.9613434156347,82.0624459502872,84.3078208319911,4.84738559576137,6.57025667127329,14.2029671309124,15.3435805438545,316003.314280602,307075.413096061,14501.5470322979,15736.7388128196,72,117.403409090909,95.957979871875,93.00383720625,26.8939863822918,27.8241147896492,82.3262907223966,3.74358200907996,14.6119175646914,323926.469652862,13667.9510887761,98.497252648527
933,102.198197885083,5.281694625,102.336761949688,5.161694625,12,20,34.5035299379227,54.3721706780467,27.8387109754536,27.9335170643367,82.6420671958536,84.5350720538131,4.94899239918706,6.50761156430808,13.6627782274467,14.9273318277012,390697.543104038,380230.422357145,13846.6029518092,14836.7265697097,5,131.864130434783,23.9831645300598,24.8201409966087,27.1023996254495,27.8208623797387,82.955678792197,3.76934912386018,14.2017013893853,400393.024738353,12294.3131188289,26.1051390248796
934,102.198197885083,5.161694625,102.336761949688,5.041694625,13,20,34.5902538890548,54.4922721185996,27.7295221065913,27.8544660521336,83.0471163907578,84.72859143857,5.01777851708065,6.48444873953873,13.2500139490885,14.5351401679378,439934.735421397,428667.834108281,13968.854234904,14551.9436425294,5,155.005649717514,13.8533903065284,13.330452865108,27.2249598686749,27.7509805861293,83.3737845350952,3.81141143776351,13.8734987305041,450648.133544882,12088.1901684484,13.8278946957805
935,102.198197885083,5.041694625,102.336761949688,4.921694625,14,20,34.6614444766545,54.6093675382451,27.4565544641974,27.6161877083014,83.6635112465574,85.0668285736828,5.12670032248278,6.48726554896821,12.6215621210944,13.8323300290789,503019.838789359,491100.56356581,13783.229204806,13814.9991458891,28,135.502824858757,26.7372396214602,25.8123620292046,27.3688469756216,27.5187294937721,83.9764927373053,3.91104203813528,13.3502360089966,514752.744226458,12001.4738231198,27.0526108389551
936,102.198197885083,4.921694625,102.336761949688,4.801694625,15,20,34.613024239607,54.6100513980044,27.1261692178186,27.3061323554173,84.3062033860665,85.4568158205782,5.25912130886736,6.55769820164611,12.0614271895073,13.0828714530802,551093.773187507,539116.327000695,13478.9401121705,13142.6764853057,4,156.195652173913,11.3243586254649,11.8878557516,27.4482514353379,27.2120170510856,84.5499657033675,4.05738223394242,12.852926331843,563241.092702653,12111.1573123816,12.4207485714474
937,102.198197885083,4.801694625,102.336761949688,4.681694625,16,20,34.4931104301292,54.5293954724265,26.8825544394332,27.0738357494252,84.7507607425935,85.7482816860375,5.365716514222,6.6569653482001,11.694786249408,12.5561584494133,569718.401641429,558132.106078909,12240.6225755597,12093.5031747963,2,234.465909090909,8.69892337248295,7.88867802518182,27.4518830208232,26.9846343626015,84.9105726727217,4.18647850254699,12.4914390796354,581699.317414367,11759.3084441335,8.89305619489063
938,102.198197885083,4.681694625,102.336761949688,4.561694625,17,20,34.1882968115732,54.2919462778248,26.5189484901678,26.7272756718983,85.3920325635328,86.1902170568291,5.54610942466694,6.87328614937964,11.1021806268056,11.7468417526983,577668.608337465,567276.746966809,8881.98439527954,9169.99326007728,0,1025.54347826087,4.2868680517337,4.44899851708696,27.3725706588259,26.6507599540808,85.3794531730367,4.4156457657514,11.8622156645256,588815.408541227,10837.4235428022,4.51023393998975
939,102.198197885083,4.561694625,102.336761949688,4.441694625,18,20,33.7770646763872,53.9458060353059,26.2108547477772,26.4343694777778,85.9341372710331,86.5696454021173,5.73919801954296,7.13261336900415,10.3853242086399,10.900851498535,573422.041893947,564450.259768618,5484.90901117774,6036.0321920885,0,536.468926553672,1.18312278422727,1.10965821078977,27.1927505389277,26.3756275875458,85.7099066640585,4.66474634342833,11.0564346650767,583587.679506682,9413.6994766326,1.24350888146596
940,102.198197885083,4.441694625,102.336761949688,4.321694625,19,20,33.452526110491,53.6719066931486,26.0742616189299,26.3109860215266,86.1312402190813,86.7121749366381,5.87727411853252,7.31325866173257,9.78267237402091,10.2970177142444,568138.711628583,559951.246495057,4195.72913671308,4611.39859817956,0,219.54802259887,1.30184246294886,1.19533636997727,27.0164161680523,26.2674962866809,85.7259564297163,4.83910481629894,10.3536986993281,577874.720160417,7465.67628778851,1.36482857709581
941,102.198197885083,4.321694625,102.336761949688,4.201694625,20,20,32.9513978008657,53.3217848815631,26.0732474209055,26.3337589277081,86.0452768523055,86.6429149549085,6.10003656504531,7.55161040940872,8.63426745315614,9.30379221854238,566705.108058191,559079.486598324,3171.39831397859,3566.46615184698,0,194.08152173913,2.09250981037297,2.05868899531351,26.7600748495855,26.3194752943278,85.3118065545619,5.0883451529167,8.96673204579428,576274.265478428,4585.01237224182,2.15802344824817
