"id","left","top","right","bottom","row_index","col_index","Traffic_17"
645,101.014436916,3.674818625,101.103906916,3.585204625,34,10,20319.0579405458
646,101.014436916,3.585204625,101.103906916,3.495590625,35,10,20205.8036665697
647,101.014436916,3.495590625,101.103906916,3.405976625,36,10,20835.906199547
648,101.014436916,3.405976625,101.103906916,3.316362625,37,10,22752.3436299258
649,101.014436916,3.316362625,101.103906916,3.226748625,38,10,26042.2026117285
650,101.014436916,3.226748625,101.103906916,3.137134625,39,10,29405.7394486601
651,101.014436916,3.137134625,101.103906916,3.047520625,40,10,31575.5183754655
652,101.014436916,3.047520625,101.103906916,2.957906625,41,10,30435.3959727517
653,101.014436916,2.957906625,101.103906916,2.868292625,42,10,26199.617859831
654,101.014436916,2.868292625,101.103906916,2.778678625,43,10,21592.5346767304
655,101.014436916,2.778678625,101.103906916,2.689064625,44,10,17158.4315836491
656,101.014436916,2.689064625,101.103906916,2.599450625,45,10,13410.5632099159
657,101.014436916,2.599450625,101.103906916,2.509836625,46,10,10479.9494680996
658,101.014436916,2.509836625,101.103906916,2.420222625,47,10,8210.59825923861
659,101.014436916,2.420222625,101.103906916,2.330608625,48,10,6652.94080737707
660,101.014436916,2.330608625,101.103906916,2.240994625,49,10,5872.70599876458
661,101.014436916,2.240994625,101.103906916,2.151380625,50,10,5829.64298092679
662,101.014436916,2.151380625,101.103906916,2.061766625,51,10,6454.09246651894
663,101.014436916,2.061766625,101.103906916,1.972152625,52,10,7712.88746659914
664,101.014436916,1.972152625,101.103906916,1.882538625,53,10,9512.3240430544
665,101.014436916,1.882538625,101.103906916,1.792924625,54,10,12392.3845405079
666,101.014436916,1.792924625,101.103906916,1.703310625,55,10,16375.0430920382
667,101.014436916,1.703310625,101.103906916,1.613696625,56,10,18237.0430852619
668,101.014436916,1.613696625,101.103906916,1.524082625,57,10,20249.3014501109
669,101.014436916,1.524082625,101.103906916,1.434468625,58,10,21976.5026306417
670,101.014436916,1.434468625,101.103906916,1.344854625,59,10,22250.4558734171
671,101.014436916,1.344854625,101.103906916,1.255240625,60,10,22250.4558734171
672,101.103906916,6.721694625,101.193376916,6.632080625,0,11,28663.8517866683
673,101.103906916,6.632080625,101.193376916,6.542466625,1,11,28222.0707155393
674,101.103906916,6.542466625,101.193376916,6.452852625,2,11,26771.7413612393
675,101.103906916,6.452852625,101.193376916,6.363238625,3,11,24831.2660208444
676,101.103906916,6.363238625,101.193376916,6.273624625,4,11,22975.2010428719
677,101.103906916,6.273624625,101.193376916,6.184010625,5,11,21494.7505113572
678,101.103906916,6.184010625,101.193376916,6.094396625,6,11,19963.6082896662
679,101.103906916,6.094396625,101.193376916,6.004782625,7,11,17443.9591569491
680,101.103906916,6.004782625,101.193376916,5.915168625,8,11,13839.9837408852
681,101.103906916,5.915168625,101.193376916,5.825554625,9,11,9216.71833663616
682,101.103906916,5.825554625,101.193376916,5.735940625,10,11,5790.47227978024
683,101.103906916,5.735940625,101.193376916,5.646326625,11,11,4403.27074024013
684,101.103906916,5.646326625,101.193376916,5.556712625,12,11,4053.93098538536
685,101.103906916,5.556712625,101.193376916,5.467098625,13,11,4402.83597811396
686,101.103906916,5.467098625,101.193376916,5.377484625,14,11,5380.20877186592
687,101.103906916,5.377484625,101.193376916,5.287870625,15,11,6863.28394979981
688,101.103906916,5.287870625,101.193376916,5.198256625,16,11,9132.17761314985
689,101.103906916,5.198256625,101.193376916,5.108642625,17,11,11961.5807527376
690,101.103906916,5.108642625,101.193376916,5.019028625,18,11,15481.6179706475
691,101.103906916,5.019028625,101.193376916,4.929414625,19,11,19658.299608557
692,101.103906916,4.929414625,101.193376916,4.839800625,20,11,25214.3121870128
693,101.103906916,4.839800625,101.193376916,4.750186625,21,11,33816.4768225501
694,101.103906916,4.750186625,101.193376916,4.660572625,22,11,45873.2856154725
695,101.103906916,4.660572625,101.193376916,4.570958625,23,11,59792.1507300892
696,101.103906916,4.570958625,101.193376916,4.481344625,24,11,72165.2994940488
697,101.103906916,4.481344625,101.193376916,4.391730625,25,11,60057.8690828622
698,101.103906916,4.391730625,101.193376916,4.302116625,26,11,36426.3099658618
699,101.103906916,4.302116625,101.193376916,4.212502625,27,11,28521.0490508354
700,101.103906916,4.212502625,101.193376916,4.122888625,28,11,26860.5308974677
701,101.103906916,4.122888625,101.193376916,4.033274625,29,11,25997.7013895524
702,101.103906916,4.033274625,101.193376916,3.943660625,30,11,25084.2975054585
703,101.103906916,3.943660625,101.193376916,3.854046625,31,11,23633.3064101076
704,101.103906916,3.854046625,101.193376916,3.764432625,32,11,21821.419613582
705,101.103906916,3.764432625,101.193376916,3.674818625,33,11,20351.4851837066
706,101.103906916,3.674818625,101.193376916,3.585204625,34,11,19698.2223996431
707,101.103906916,3.585204625,101.193376916,3.495590625,35,11,19693.1330687025
708,101.103906916,3.495590625,101.193376916,3.405976625,36,11,20732.7086408503
709,101.103906916,3.405976625,101.193376916,3.316362625,37,11,23970.0376179654
710,101.103906916,3.316362625,101.193376916,3.226748625,38,11,29862.8515946687
711,101.103906916,3.226748625,101.193376916,3.137134625,39,11,35269.1465375834
712,101.103906916,3.137134625,101.193376916,3.047520625,40,11,37573.2410988268
713,101.103906916,3.047520625,101.193376916,2.957906625,41,11,34862.0538274848
714,101.103906916,2.957906625,101.193376916,2.868292625,42,11,28435.3021729005
715,101.103906916,2.868292625,101.193376916,2.778678625,43,11,21724.8096456365
716,101.103906916,2.778678625,101.193376916,2.689064625,44,11,15906.3704794686
717,101.103906916,2.689064625,101.193376916,2.599450625,45,11,11608.9612897257
718,101.103906916,2.599450625,101.193376916,2.509836625,46,11,8738.75356847028
719,101.103906916,2.509836625,101.193376916,2.420222625,47,11,6822.51784561824
720,101.103906916,2.420222625,101.193376916,2.330608625,48,11,5395.10650887931
721,101.103906916,2.330608625,101.193376916,2.240994625,49,11,4607.12338579827
722,101.103906916,2.240994625,101.193376916,2.151380625,50,11,4503.76528910231
723,101.103906916,2.151380625,101.193376916,2.061766625,51,11,5033.09746547784
724,101.103906916,2.061766625,101.193376916,1.972152625,52,11,6174.56281475691
725,101.103906916,1.972152625,101.193376916,1.882538625,53,11,8323.93481069331
726,101.103906916,1.882538625,101.193376916,1.792924625,54,11,11543.3298899249
727,101.103906916,1.792924625,101.193376916,1.703310625,55,11,16151.0401333738
728,101.103906916,1.703310625,101.193376916,1.613696625,56,11,18364.8665398034
729,101.103906916,1.613696625,101.193376916,1.524082625,57,11,20007.981769396
730,101.103906916,1.524082625,101.193376916,1.434468625,58,11,21706.8934467418
731,101.103906916,1.434468625,101.193376916,1.344854625,59,11,22248.5774908137
732,101.103906916,1.344854625,101.193376916,1.255240625,60,11,22250.4558734171
733,101.193376916,6.721694625,101.282846916,6.632080625,0,12,26764.9615938407
734,101.193376916,6.632080625,101.282846916,6.542466625,1,12,26140.4912191889
735,101.193376916,6.542466625,101.282846916,6.452852625,2,12,25069.4907710922
736,101.193376916,6.452852625,101.282846916,6.363238625,3,12,23673.4079979024
737,101.193376916,6.363238625,101.282846916,6.273624625,4,12,22323.4647957895
738,101.193376916,6.273624625,101.282846916,6.184010625,5,12,21215.1519736902
739,101.193376916,6.184010625,101.282846916,6.094396625,6,12,20049.37752879
740,101.193376916,6.094396625,101.282846916,6.004782625,7,12,17900.2642406272
741,101.193376916,6.004782625,101.282846916,5.915168625,8,12,14646.703870072
742,101.193376916,5.915168625,101.282846916,5.825554625,9,12,10406.2260336115
743,101.193376916,5.825554625,101.282846916,5.735940625,10,12,7360.01899788716
744,101.193376916,5.735940625,101.282846916,5.646326625,11,12,6173.72298571176
745,101.193376916,5.646326625,101.282846916,5.556712625,12,12,5760.72996795601
746,101.193376916,5.556712625,101.282846916,5.467098625,13,12,5885.78418195186
747,101.193376916,5.467098625,101.282846916,5.377484625,14,12,6756.91715837419
748,101.193376916,5.377484625,101.282846916,5.287870625,15,12,8341.3631490089
749,101.193376916,5.287870625,101.282846916,5.198256625,16,12,10585.2955351579
750,101.193376916,5.198256625,101.282846916,5.108642625,17,12,14074.3323484063
751,101.193376916,5.108642625,101.282846916,5.019028625,18,12,18784.2927311996
752,101.193376916,5.019028625,101.282846916,4.929414625,19,12,24267.6163543201
753,101.193376916,4.929414625,101.282846916,4.839800625,20,12,31420.6271633895
754,101.193376916,4.839800625,101.282846916,4.750186625,21,12,40896.2801339183
755,101.193376916,4.750186625,101.282846916,4.660572625,22,12,52865.4575066612
756,101.193376916,4.660572625,101.282846916,4.570958625,23,12,66547.9951933364
757,101.193376916,4.570958625,101.282846916,4.481344625,24,12,78794.6147832096
758,101.193376916,4.481344625,101.282846916,4.391730625,25,12,61257.7231917672
759,101.193376916,4.391730625,101.282846916,4.302116625,26,12,36866.2026843418
760,101.193376916,4.302116625,101.282846916,4.212502625,27,12,29268.2417160118
761,101.193376916,4.212502625,101.282846916,4.122888625,28,12,26943.5433020659
762,101.193376916,4.122888625,101.282846916,4.033274625,29,12,25931.4649885412
763,101.193376916,4.033274625,101.282846916,3.943660625,30,12,24822.6796161135
764,101.193376916,3.943660625,101.282846916,3.854046625,31,12,23211.9977672843
765,101.193376916,3.854046625,101.282846916,3.764432625,32,12,21156.559046243
766,101.193376916,3.764432625,101.282846916,3.674818625,33,12,19749.3191530384
767,101.193376916,3.674818625,101.282846916,3.585204625,34,12,19147.3561533572
768,101.193376916,3.585204625,101.282846916,3.495590625,35,12,19235.680655566
769,101.193376916,3.495590625,101.282846916,3.405976625,36,12,20146.9407263851
770,101.193376916,3.405976625,101.282846916,3.316362625,37,12,24025.1713237798
771,101.193376916,3.316362625,101.282846916,3.226748625,38,12,34769.2276544394
772,101.193376916,3.226748625,101.282846916,3.137134625,39,12,43912.667583465
773,101.193376916,3.137134625,101.282846916,3.047520625,40,12,46204.4595059358
774,101.193376916,3.047520625,101.282846916,2.957906625,41,12,40089.3291064791
775,101.193376916,2.957906625,101.282846916,2.868292625,42,12,30091.1492921528
776,101.193376916,2.868292625,101.282846916,2.778678625,43,12,20477.235671384
777,101.193376916,2.778678625,101.282846916,2.689064625,44,12,13090.127278269
778,101.193376916,2.689064625,101.282846916,2.599450625,45,12,8527.93675476802
779,101.193376916,2.599450625,101.282846916,2.509836625,46,12,6144.95400120583
780,101.193376916,2.509836625,101.282846916,2.420222625,47,12,4922.74782665953
781,101.193376916,2.420222625,101.282846916,2.330608625,48,12,4113.93997299749
782,101.193376916,2.330608625,101.282846916,2.240994625,49,12,3476.72811021405
783,101.193376916,2.240994625,101.282846916,2.151380625,50,12,3334.60381036478
784,101.193376916,2.151380625,101.282846916,2.061766625,51,12,3763.77690289738
785,101.193376916,2.061766625,101.282846916,1.972152625,52,12,4775.16473898965
786,101.193376916,1.972152625,101.282846916,1.882538625,53,12,6522.77511034243
787,101.193376916,1.882538625,101.282846916,1.792924625,54,12,10379.738797168
788,101.193376916,1.792924625,101.282846916,1.703310625,55,12,15525.1043668651
789,101.193376916,1.703310625,101.282846916,1.613696625,56,12,18665.066932755
790,101.193376916,1.613696625,101.282846916,1.524082625,57,12,20229.1733429646
791,101.193376916,1.524082625,101.282846916,1.434468625,58,12,21689.8559075777
792,101.193376916,1.434468625,101.282846916,1.344854625,59,12,22215.548746326
793,101.193376916,1.344854625,101.282846916,1.255240625,60,12,22250.4558734171
794,101.282846916,6.721694625,101.372316916,6.632080625,0,13,24420.3749652651
795,101.282846916,6.632080625,101.372316916,6.542466625,1,13,24110.6043870056
796,101.282846916,6.542466625,101.372316916,6.452852625,2,13,24089.4780391286
797,101.282846916,6.452852625,101.372316916,6.363238625,3,13,23749.7666996578
798,101.282846916,6.363238625,101.372316916,6.273624625,4,13,22826.8860732112
799,101.282846916,6.273624625,101.372316916,6.184010625,5,13,21681.0915942688
800,101.282846916,6.184010625,101.372316916,6.094396625,6,13,20563.333267493
801,101.282846916,6.094396625,101.372316916,6.004782625,7,13,18738.0864272354
802,101.282846916,6.004782625,101.372316916,5.915168625,8,13,15864.4003689537
803,101.282846916,5.915168625,101.372316916,5.825554625,9,13,11985.6398969091
804,101.282846916,5.825554625,101.372316916,5.735940625,10,13,9130.31465178777
805,101.282846916,5.735940625,101.372316916,5.646326625,11,13,8054.71451127624
806,101.282846916,5.646326625,101.372316916,5.556712625,12,13,7673.91163277457
807,101.282846916,5.556712625,101.372316916,5.467098625,13,13,7766.60815804567
808,101.282846916,5.467098625,101.372316916,5.377484625,14,13,8746.07238958599
809,101.282846916,5.377484625,101.372316916,5.287870625,15,13,10547.1836820151
810,101.282846916,5.287870625,101.372316916,5.198256625,16,13,13208.2009395043
811,101.282846916,5.198256625,101.372316916,5.108642625,17,13,16813.6079221866
812,101.282846916,5.108642625,101.372316916,5.019028625,18,13,21377.4442232066
813,101.282846916,5.019028625,101.372316916,4.929414625,19,13,27495.8293143027
814,101.282846916,4.929414625,101.372316916,4.839800625,20,13,35029.871509565
815,101.282846916,4.839800625,101.372316916,4.750186625,21,13,44033.3820544149
816,101.282846916,4.750186625,101.372316916,4.660572625,22,13,54130.5076629255
817,101.282846916,4.660572625,101.372316916,4.570958625,23,13,63343.0357299689
818,101.282846916,4.570958625,101.372316916,4.481344625,24,13,65840.952533892
819,101.282846916,4.481344625,101.372316916,4.391730625,25,13,53751.296493217
820,101.282846916,4.391730625,101.372316916,4.302116625,26,13,40382.1922587517
821,101.282846916,4.302116625,101.372316916,4.212502625,27,13,32124.9732523627
822,101.282846916,4.212502625,101.372316916,4.122888625,28,13,27936.2572022408
823,101.282846916,4.122888625,101.372316916,4.033274625,29,13,26096.957633287
824,101.282846916,4.033274625,101.372316916,3.943660625,30,13,24496.6082164768
825,101.282846916,3.943660625,101.372316916,3.854046625,31,13,22348.8070506726
826,101.282846916,3.854046625,101.372316916,3.764432625,32,13,20224.0154249459
827,101.282846916,3.764432625,101.372316916,3.674818625,33,13,18950.6201771518
828,101.282846916,3.674818625,101.372316916,3.585204625,34,13,18647.3242742191
829,101.282846916,3.585204625,101.372316916,3.495590625,35,13,19283.925411131
830,101.282846916,3.495590625,101.372316916,3.405976625,36,13,21046.1217136879
831,101.282846916,3.405976625,101.372316916,3.316362625,37,13,26603.5606826483
832,101.282846916,3.316362625,101.372316916,3.226748625,38,13,42353.0008082496
833,101.282846916,3.226748625,101.372316916,3.137134625,39,13,56857.988717385
834,101.282846916,3.137134625,101.372316916,3.047520625,40,13,58681.4223537418
835,101.282846916,3.047520625,101.372316916,2.957906625,41,13,45082.4505683167
836,101.282846916,2.957906625,101.372316916,2.868292625,42,13,30578.7445905039
837,101.282846916,2.868292625,101.372316916,2.778678625,43,13,17902.6081841002
838,101.282846916,2.778678625,101.372316916,2.689064625,44,13,9109.01576884151
839,101.282846916,2.689064625,101.372316916,2.599450625,45,13,5138.19281703238
840,101.282846916,2.599450625,101.372316916,2.509836625,46,13,3924.57373413648
841,101.282846916,2.509836625,101.372316916,2.420222625,47,13,3616.45472236649
842,101.282846916,2.420222625,101.372316916,2.330608625,48,13,3341.19075860506
843,101.282846916,2.330608625,101.372316916,2.240994625,49,13,2896.22806158194
844,101.282846916,2.240994625,101.372316916,2.151380625,50,13,2530.87945261905
845,101.282846916,2.151380625,101.372316916,2.061766625,51,13,2791.43125302113
846,101.282846916,2.061766625,101.372316916,1.972152625,52,13,3625.99523383169
847,101.282846916,1.972152625,101.372316916,1.882538625,53,13,5194.06954637443
848,101.282846916,1.882538625,101.372316916,1.792924625,54,13,8967.46168195836
849,101.282846916,1.792924625,101.372316916,1.703310625,55,13,14769.2621832746
850,101.282846916,1.703310625,101.372316916,1.613696625,56,13,18785.8321418687
851,101.282846916,1.613696625,101.372316916,1.524082625,57,13,20608.1115158462
852,101.282846916,1.524082625,101.372316916,1.434468625,58,13,21920.5233193401
853,101.282846916,1.434468625,101.372316916,1.344854625,59,13,22339.9775617431
854,101.282846916,1.344854625,101.372316916,1.255240625,60,13,22254.102188222
855,101.372316916,6.721694625,101.461786916,6.632080625,0,14,22742.656319992
856,101.372316916,6.632080625,101.461786916,6.542466625,1,14,23274.6108263451
857,101.372316916,6.542466625,101.461786916,6.452852625,2,14,23728.635059832
858,101.372316916,6.452852625,101.461786916,6.363238625,3,14,23844.3345192197
859,101.372316916,6.363238625,101.461786916,6.273624625,4,14,23352.3977153332
860,101.372316916,6.273624625,101.461786916,6.184010625,5,14,22387.082718208
861,101.372316916,6.184010625,101.461786916,6.094396625,6,14,21317.5879597211
862,101.372316916,6.094396625,101.461786916,6.004782625,7,14,19853.9969799623
863,101.372316916,6.004782625,101.461786916,5.915168625,8,14,17395.8345581692
864,101.372316916,5.915168625,101.461786916,5.825554625,9,14,13894.7419651979
865,101.372316916,5.825554625,101.461786916,5.735940625,10,14,11074.9698164446
866,101.372316916,5.735940625,101.461786916,5.646326625,11,14,10004.4659855883
867,101.372316916,5.646326625,101.461786916,5.556712625,12,14,9761.43831737414
868,101.372316916,5.556712625,101.461786916,5.467098625,13,14,10050.974209565
869,101.372316916,5.467098625,101.461786916,5.377484625,14,14,11001.418165725
870,101.372316916,5.377484625,101.461786916,5.287870625,15,14,12940.1002088989
871,101.372316916,5.287870625,101.461786916,5.198256625,16,14,15805.4917628083
872,101.372316916,5.198256625,101.461786916,5.108642625,17,14,19315.8696286207
873,101.372316916,5.108642625,101.461786916,5.019028625,18,14,23631.6890649255
874,101.372316916,5.019028625,101.461786916,4.929414625,19,14,29229.3635658066
875,101.372316916,4.929414625,101.461786916,4.839800625,20,14,36200.7072885053
876,101.372316916,4.839800625,101.461786916,4.750186625,21,14,43953.213399323
877,101.372316916,4.750186625,101.461786916,4.660572625,22,14,51660.0696018871
878,101.372316916,4.660572625,101.461786916,4.570958625,23,14,57307.4253900361
879,101.372316916,4.570958625,101.461786916,4.481344625,24,14,56040.5496671762
880,101.372316916,4.481344625,101.461786916,4.391730625,25,14,47090.0075706279
881,101.372316916,4.391730625,101.461786916,4.302116625,26,14,39257.7394729869
882,101.372316916,4.302116625,101.461786916,4.212502625,27,14,32576.6108715403
883,101.372316916,4.212502625,101.461786916,4.122888625,28,14,28165.2695977176
884,101.372316916,4.122888625,101.461786916,4.033274625,29,14,25840.1024957515
885,101.372316916,4.033274625,101.461786916,3.943660625,30,14,23723.3682241491
886,101.372316916,3.943660625,101.461786916,3.854046625,31,14,21084.733565784
887,101.372316916,3.854046625,101.461786916,3.764432625,32,14,18949.6656540425
888,101.372316916,3.764432625,101.461786916,3.674818625,33,14,17802.694956571
889,101.372316916,3.674818625,101.461786916,3.585204625,34,14,17865.9642115819
890,101.372316916,3.585204625,101.461786916,3.495590625,35,14,19285.1091893363
891,101.372316916,3.495590625,101.461786916,3.405976625,36,14,22955.6567142055
892,101.372316916,3.405976625,101.461786916,3.316362625,37,14,32102.773329725
893,101.372316916,3.316362625,101.461786916,3.226748625,38,14,49062.2896759177
894,101.372316916,3.226748625,101.461786916,3.137134625,39,14,70954.0443231689
895,101.372316916,3.137134625,101.461786916,3.047520625,40,14,76772.7113990115
896,101.372316916,3.047520625,101.461786916,2.957906625,41,14,44990.0250120889
897,101.372316916,2.957906625,101.461786916,2.868292625,42,14,31810.5577576929
898,101.372316916,2.868292625,101.461786916,2.778678625,43,14,15818.9689614675
899,101.372316916,2.778678625,101.461786916,2.689064625,44,14,5102.57209135765
900,101.372316916,2.689064625,101.461786916,2.599450625,45,14,3274.74307288516
901,101.372316916,2.599450625,101.461786916,2.509836625,46,14,3984.10878242737
902,101.372316916,2.509836625,101.461786916,2.420222625,47,14,4721.73388659035
903,101.372316916,2.420222625,101.461786916,2.330608625,48,14,4844.2234747178
904,101.372316916,2.330608625,101.461786916,2.240994625,49,14,4353.79998906377
905,101.372316916,2.240994625,101.461786916,2.151380625,50,14,3422.56049547353
906,101.372316916,2.151380625,101.461786916,2.061766625,51,14,2743.45452471971
907,101.372316916,2.061766625,101.461786916,1.972152625,52,14,2871.35118415882
908,101.372316916,1.972152625,101.461786916,1.882538625,53,14,4156.02786771544
909,101.372316916,1.882538625,101.461786916,1.792924625,54,14,7495.71162281292
910,101.372316916,1.792924625,101.461786916,1.703310625,55,14,13946.053984878
911,101.372316916,1.703310625,101.461786916,1.613696625,56,14,18851.7033381877
912,101.372316916,1.613696625,101.461786916,1.524082625,57,14,20854.5785238438
913,101.372316916,1.524082625,101.461786916,1.434468625,58,14,22272.1738895944
914,101.372316916,1.434468625,101.461786916,1.344854625,59,14,22623.3376150759
915,101.372316916,1.344854625,101.461786916,1.255240625,60,14,22270.2115724788
916,101.461786916,6.721694625,101.551256916,6.632080625,0,15,22041.1347478333
917,101.461786916,6.632080625,101.551256916,6.542466625,1,15,22829.6205344337
918,101.461786916,6.542466625,101.551256916,6.452852625,2,15,23373.3123950782
919,101.461786916,6.452852625,101.551256916,6.363238625,3,15,23661.2802308673
920,101.461786916,6.363238625,101.551256916,6.273624625,4,15,23666.7817947104
921,101.461786916,6.273624625,101.551256916,6.184010625,5,15,23194.9643198766
922,101.461786916,6.184010625,101.551256916,6.094396625,6,15,22224.7011510809
923,101.461786916,6.094396625,101.551256916,6.004782625,7,15,21164.4508005465
924,101.461786916,6.004782625,101.551256916,5.915168625,8,15,19160.0647117831
925,101.461786916,5.915168625,101.551256916,5.825554625,9,15,16113.1392874205
926,101.461786916,5.825554625,101.551256916,5.735940625,10,15,13230.5370094072
927,101.461786916,5.735940625,101.551256916,5.646326625,11,15,12144.9179037831
928,101.461786916,5.646326625,101.551256916,5.556712625,12,15,12091.9084582468
929,101.461786916,5.556712625,101.551256916,5.467098625,13,15,12540.0807681653
930,101.461786916,5.467098625,101.551256916,5.377484625,14,15,13487.7003662111
931,101.461786916,5.377484625,101.551256916,5.287870625,15,15,15344.0839890021
932,101.461786916,5.287870625,101.551256916,5.198256625,16,15,17901.2384567929
933,101.461786916,5.198256625,101.551256916,5.108642625,17,15,21197.2293876816
934,101.461786916,5.108642625,101.551256916,5.019028625,18,15,25239.4463814819
935,101.461786916,5.019028625,101.551256916,4.929414625,19,15,29905.1407144405
936,101.461786916,4.929414625,101.551256916,4.839800625,20,15,35608.1284452057
937,101.461786916,4.839800625,101.551256916,4.750186625,21,15,42030.0846843556
938,101.461786916,4.750186625,101.551256916,4.660572625,22,15,48287.8869399247
939,101.461786916,4.660572625,101.551256916,4.570958625,23,15,52191.1886617143
940,101.461786916,4.570958625,101.551256916,4.481344625,24,15,48749.199228747
941,101.461786916,4.481344625,101.551256916,4.391730625,25,15,41383.2652361948
942,101.461786916,4.391730625,101.551256916,4.302116625,26,15,36197.7227322757
943,101.461786916,4.302116625,101.551256916,4.212502625,27,15,30940.3709235178
944,101.461786916,4.212502625,101.551256916,4.122888625,28,15,27055.1739487642
945,101.461786916,4.122888625,101.551256916,4.033274625,29,15,24762.9451111305
946,101.461786916,4.033274625,101.551256916,3.943660625,30,15,22316.8934333097
947,101.461786916,3.943660625,101.551256916,3.854046625,31,15,19502.9327613227
948,101.461786916,3.854046625,101.551256916,3.764432625,32,15,17351.0127789691
949,101.461786916,3.764432625,101.551256916,3.674818625,33,15,16154.4546266597
950,101.461786916,3.674818625,101.551256916,3.585204625,34,15,16487.671056252
951,101.461786916,3.585204625,101.551256916,3.495590625,35,15,18099.5780198965
952,101.461786916,3.495590625,101.551256916,3.405976625,36,15,21903.8280485218
953,101.461786916,3.405976625,101.551256916,3.316362625,37,15,30532.1304467324
954,101.461786916,3.316362625,101.551256916,3.226748625,38,15,47193.2072486064
955,101.461786916,3.226748625,101.551256916,3.137134625,39,15,68461.7027047948
956,101.461786916,3.137134625,101.551256916,3.047520625,40,15,47950.0789454886
957,101.461786916,3.047520625,101.551256916,2.957906625,41,15,43673.039623476
958,101.461786916,2.957906625,101.551256916,2.868292625,42,15,40240.0127609613
959,101.461786916,2.868292625,101.551256916,2.778678625,43,15,22694.6502938687
960,101.461786916,2.778678625,101.551256916,2.689064625,44,15,5260.40647583479
961,101.461786916,2.689064625,101.551256916,2.599450625,45,15,4718.59365887943
962,101.461786916,2.599450625,101.551256916,2.509836625,46,15,6847.52601191725
963,101.461786916,2.509836625,101.551256916,2.420222625,47,15,7877.76305357886
964,101.461786916,2.420222625,101.551256916,2.330608625,48,15,7832.12343624823
965,101.461786916,2.330608625,101.551256916,2.240994625,49,15,7011.9632799403
966,101.461786916,2.240994625,101.551256916,2.151380625,50,15,5731.0956562411
967,101.461786916,2.151380625,101.551256916,2.061766625,51,15,4389.13026675756
968,101.461786916,2.061766625,101.551256916,1.972152625,52,15,3654.2279921355
969,101.461786916,1.972152625,101.551256916,1.882538625,53,15,3905.2327756198
970,101.461786916,1.882538625,101.551256916,1.792924625,54,15,6367.23846434982
971,101.461786916,1.792924625,101.551256916,1.703310625,55,15,13249.218887409
972,101.461786916,1.703310625,101.551256916,1.613696625,56,15,18911.9916229368
973,101.461786916,1.613696625,101.551256916,1.524082625,57,15,21052.5981334045
974,101.461786916,1.524082625,101.551256916,1.434468625,58,15,22612.3961261808
975,101.461786916,1.434468625,101.551256916,1.344854625,59,15,22988.3965370903
976,101.461786916,1.344854625,101.551256916,1.255240625,60,15,22334.7200345162
977,101.551256916,6.721694625,101.640726916,6.632080625,0,16,21478.7009470083
978,101.551256916,6.632080625,101.640726916,6.542466625,1,16,22342.7795074054
979,101.551256916,6.542466625,101.640726916,6.452852625,2,16,22998.0735952568
980,101.551256916,6.452852625,101.640726916,6.363238625,3,16,23446.7379823682
981,101.551256916,6.363238625,101.640726916,6.273624625,4,16,23680.4062814221
982,101.551256916,6.273624625,101.640726916,6.184010625,5,16,23685.0347498327
983,101.551256916,6.184010625,101.640726916,6.094396625,6,16,23348.5231199145
984,101.551256916,6.094396625,101.640726916,6.004782625,7,16,22590.8820176726
985,101.551256916,6.004782625,101.640726916,5.915168625,8,16,21104.4262937853
986,101.551256916,5.915168625,101.640726916,5.825554625,9,16,18697.9468169819
987,101.551256916,5.825554625,101.640726916,5.735940625,10,16,15865.5172462801
988,101.551256916,5.735940625,101.640726916,5.646326625,11,16,14599.5399822289
989,101.551256916,5.646326625,101.640726916,5.556712625,12,16,14643.8469600748
990,101.551256916,5.556712625,101.640726916,5.467098625,13,16,15163.7926795528
991,101.551256916,5.467098625,101.640726916,5.377484625,14,16,16106.8523116252
992,101.551256916,5.377484625,101.640726916,5.287870625,15,16,17392.9368312996
993,101.551256916,5.287870625,101.640726916,5.198256625,16,16,19587.3514229815
994,101.551256916,5.198256625,101.640726916,5.108642625,17,16,22465.5442354861
995,101.551256916,5.108642625,101.640726916,5.019028625,18,16,25973.5150406943
996,101.551256916,5.019028625,101.640726916,4.929414625,19,16,30017.7137079944
997,101.551256916,4.929414625,101.640726916,4.839800625,20,16,34667.8920066339
998,101.551256916,4.839800625,101.640726916,4.750186625,21,16,40140.4866246266
999,101.551256916,4.750186625,101.640726916,4.660572625,22,16,45446.9685128422
1000,101.551256916,4.660572625,101.640726916,4.570958625,23,16,47733.063029437
1001,101.551256916,4.570958625,101.640726916,4.481344625,24,16,42882.487687973
1002,101.551256916,4.481344625,101.640726916,4.391730625,25,16,36225.5476267904
1003,101.551256916,4.391730625,101.640726916,4.302116625,26,16,32396.1635785467
1004,101.551256916,4.302116625,101.640726916,4.212502625,27,16,28112.4632213188
1005,101.551256916,4.212502625,101.640726916,4.122888625,28,16,24823.8503923523
1006,101.551256916,4.122888625,101.640726916,4.033274625,29,16,22855.9016011107
1007,101.551256916,4.033274625,101.640726916,3.943660625,30,16,20369.9590357953
1008,101.551256916,3.943660625,101.640726916,3.854046625,31,16,17710.7850841939
1009,101.551256916,3.854046625,101.640726916,3.764432625,32,16,15739.4886221879
1010,101.551256916,3.764432625,101.640726916,3.674818625,33,16,14582.2014628144
1011,101.551256916,3.674818625,101.640726916,3.585204625,34,16,14789.9913554438
1012,101.551256916,3.585204625,101.640726916,3.495590625,35,16,16093.8190890707
