"id","left","top","right","bottom","row_index","col_index","Vegetation_17"
715,101.103906916,2.868292625,101.193376916,2.778678625,43,11,105686.068893692
716,101.103906916,2.778678625,101.193376916,2.689064625,44,11,113514.143678893
717,101.103906916,2.689064625,101.193376916,2.599450625,45,11,120081.691539739
718,101.103906916,2.599450625,101.193376916,2.509836625,46,11,125391.068182913
719,101.103906916,2.509836625,101.193376916,2.420222625,47,11,129878.710526975
720,101.103906916,2.420222625,101.193376916,2.330608625,48,11,135678.792488527
721,101.103906916,2.330608625,101.193376916,2.240994625,49,11,141996.394072173
722,101.103906916,2.240994625,101.193376916,2.151380625,50,11,148554.890046443
723,101.103906916,2.151380625,101.193376916,2.061766625,51,11,155217.796836938
724,101.103906916,2.061766625,101.193376916,1.972152625,52,11,160843.089136517
725,101.103906916,1.972152625,101.193376916,1.882538625,53,11,164553.996965302
726,101.103906916,1.882538625,101.193376916,1.792924625,54,11,167187.910291569
727,101.103906916,1.792924625,101.193376916,1.703310625,55,11,168426.318438737
728,101.103906916,1.703310625,101.193376916,1.613696625,56,11,169344.006907717
729,101.103906916,1.613696625,101.193376916,1.524082625,57,11,170018.456947206
730,101.103906916,1.524082625,101.193376916,1.434468625,58,11,170320.452316845
731,101.103906916,1.434468625,101.193376916,1.344854625,59,11,170328.834097028
732,101.103906916,1.344854625,101.193376916,1.255240625,60,11,170328.834097028
733,101.193376916,6.721694625,101.282846916,6.632080625,0,12,159637.513911871
734,101.193376916,6.632080625,101.282846916,6.542466625,1,12,153394.940671363
735,101.193376916,6.542466625,101.282846916,6.452852625,2,12,152164.96928813
736,101.193376916,6.452852625,101.282846916,6.363238625,3,12,154942.330493906
737,101.193376916,6.363238625,101.282846916,6.273624625,4,12,161154.982056581
738,101.193376916,6.273624625,101.282846916,6.184010625,5,12,170272.562182902
739,101.193376916,6.184010625,101.282846916,6.094396625,6,12,182010.948576975
740,101.193376916,6.094396625,101.282846916,6.004782625,7,12,197291.107267239
741,101.193376916,6.004782625,101.282846916,5.915168625,8,12,218512.945470439
742,101.193376916,5.915168625,101.282846916,5.825554625,9,12,250578.410689041
743,101.193376916,5.825554625,101.282846916,5.735940625,10,12,298591.930252365
744,101.193376916,5.735940625,101.282846916,5.646326625,11,12,362459.742535799
745,101.193376916,5.646326625,101.282846916,5.556712625,12,12,438324.72950376
746,101.193376916,5.556712625,101.282846916,5.467098625,13,12,512880.338706222
747,101.193376916,5.467098625,101.282846916,5.377484625,14,12,543804.257964263
748,101.193376916,5.377484625,101.282846916,5.287870625,15,12,513729.93571537
749,101.193376916,5.287870625,101.282846916,5.198256625,16,12,472463.263692896
750,101.193376916,5.198256625,101.282846916,5.108642625,17,12,431794.898519725
751,101.193376916,5.108642625,101.282846916,5.019028625,18,12,391275.477313043
752,101.193376916,5.019028625,101.282846916,4.929414625,19,12,348601.424932702
753,101.193376916,4.929414625,101.282846916,4.839800625,20,12,302151.663921996
754,101.193376916,4.839800625,101.282846916,4.750186625,21,12,249256.437737714
755,101.193376916,4.750186625,101.282846916,4.660572625,22,12,192769.509678497
756,101.193376916,4.660572625,101.282846916,4.570958625,23,12,140002.29424256
757,101.193376916,4.570958625,101.282846916,4.481344625,24,12,99412.4165375369
758,101.193376916,4.481344625,101.282846916,4.391730625,25,12,80174.9305941189
759,101.193376916,4.391730625,101.282846916,4.302116625,26,12,90180.2855683018
760,101.193376916,4.302116625,101.282846916,4.212502625,27,12,141507.774509955
761,101.193376916,4.212502625,101.282846916,4.122888625,28,12,157398.658563487
762,101.193376916,4.122888625,101.282846916,4.033274625,29,12,141112.54842426
763,101.193376916,4.033274625,101.282846916,3.943660625,30,12,120501.308807204
764,101.193376916,3.943660625,101.282846916,3.854046625,31,12,102406.363531198
765,101.193376916,3.854046625,101.282846916,3.764432625,32,12,90505.355124355
766,101.193376916,3.764432625,101.282846916,3.674818625,33,12,84304.4046383397
767,101.193376916,3.674818625,101.282846916,3.585204625,34,12,82769.4802677462
768,101.193376916,3.585204625,101.282846916,3.495590625,35,12,84703.8803435695
769,101.193376916,3.495590625,101.282846916,3.405976625,36,12,87393.7532993648
770,101.193376916,3.405976625,101.282846916,3.316362625,37,12,87904.4773340244
771,101.193376916,3.316362625,101.282846916,3.226748625,38,12,82665.3798031662
772,101.193376916,3.226748625,101.282846916,3.137134625,39,12,75444.9408752832
773,101.193376916,3.137134625,101.282846916,3.047520625,40,12,72441.4903069953
774,101.193376916,3.047520625,101.282846916,2.957906625,41,12,74862.4486726047
775,101.193376916,2.957906625,101.282846916,2.868292625,42,12,84617.7671160526
776,101.193376916,2.868292625,101.282846916,2.778678625,43,12,95523.2652654223
777,101.193376916,2.778678625,101.282846916,2.689064625,44,12,104408.694485134
778,101.193376916,2.689064625,101.282846916,2.599450625,45,12,110997.542101644
779,101.193376916,2.599450625,101.282846916,2.509836625,46,12,116315.707156411
780,101.193376916,2.509836625,101.282846916,2.420222625,47,12,120673.041186952
781,101.193376916,2.420222625,101.282846916,2.330608625,48,12,126209.756583714
782,101.193376916,2.330608625,101.282846916,2.240994625,49,12,132757.925444692
783,101.193376916,2.240994625,101.282846916,2.151380625,50,12,139628.153530168
784,101.193376916,2.151380625,101.282846916,2.061766625,51,12,146683.638035183
785,101.193376916,2.061766625,101.282846916,1.972152625,52,12,153623.390804314
786,101.193376916,1.972152625,101.282846916,1.882538625,53,12,159157.365609613
787,101.193376916,1.882538625,101.282846916,1.792924625,54,12,163609.705179986
788,101.193376916,1.792924625,101.282846916,1.703310625,55,12,166659.663650506
789,101.193376916,1.703310625,101.282846916,1.613696625,56,12,168542.15554386
790,101.193376916,1.613696625,101.282846916,1.524082625,57,12,169599.716415715
791,101.193376916,1.524082625,101.282846916,1.434468625,58,12,170187.427810427
792,101.193376916,1.434468625,101.282846916,1.344854625,59,12,170328.834097028
793,101.193376916,1.344854625,101.282846916,1.255240625,60,12,170328.834097028
794,101.282846916,6.721694625,101.372316916,6.632080625,0,13,160684.341204953
795,101.282846916,6.632080625,101.372316916,6.542466625,1,13,153930.693844667
796,101.282846916,6.542466625,101.372316916,6.452852625,2,13,151188.027702499
797,101.282846916,6.452852625,101.372316916,6.363238625,3,13,152525.564209284
798,101.282846916,6.363238625,101.372316916,6.273624625,4,13,157717.055623874
799,101.282846916,6.273624625,101.372316916,6.184010625,5,13,166626.704571837
800,101.282846916,6.184010625,101.372316916,6.094396625,6,13,179159.15166105
801,101.282846916,6.094396625,101.372316916,6.004782625,7,13,195859.590241231
802,101.282846916,6.004782625,101.372316916,5.915168625,8,13,219920.958626432
803,101.282846916,5.915168625,101.372316916,5.825554625,9,13,257107.651333085
804,101.282846916,5.825554625,101.372316916,5.735940625,10,13,308530.231070884
805,101.282846916,5.735940625,101.372316916,5.646326625,11,13,370193.470600173
806,101.282846916,5.646326625,101.372316916,5.556712625,12,13,435584.896261476
807,101.282846916,5.556712625,101.372316916,5.467098625,13,13,489546.861326379
808,101.282846916,5.467098625,101.372316916,5.377484625,14,13,515429.858146448
809,101.282846916,5.377484625,101.372316916,5.287870625,15,13,509043.318065548
810,101.282846916,5.287870625,101.372316916,5.198256625,16,13,483889.38947341
811,101.282846916,5.198256625,101.372316916,5.108642625,17,13,450954.449266876
812,101.282846916,5.108642625,101.372316916,5.019028625,18,13,414051.106811258
813,101.282846916,5.019028625,101.372316916,4.929414625,19,13,372712.55004111
814,101.282846916,4.929414625,101.372316916,4.839800625,20,13,323632.490053648
815,101.282846916,4.839800625,101.372316916,4.750186625,21,13,267036.397827804
816,101.282846916,4.750186625,101.372316916,4.660572625,22,13,205902.950548352
817,101.282846916,4.660572625,101.372316916,4.570958625,23,13,144986.083558586
818,101.282846916,4.570958625,101.372316916,4.481344625,24,13,94937.0069030935
819,101.282846916,4.481344625,101.372316916,4.391730625,25,13,85362.0732259516
820,101.282846916,4.391730625,101.372316916,4.302116625,26,13,118646.027179453
821,101.282846916,4.302116625,101.372316916,4.212502625,27,13,178904.207794037
822,101.282846916,4.212502625,101.372316916,4.122888625,28,13,185552.471429313
823,101.282846916,4.122888625,101.372316916,4.033274625,29,13,159948.134838242
824,101.282846916,4.033274625,101.372316916,3.943660625,30,13,134758.196819447
825,101.282846916,3.943660625,101.372316916,3.854046625,31,13,113695.002202335
826,101.282846916,3.854046625,101.372316916,3.764432625,32,13,99463.1086356087
827,101.282846916,3.764432625,101.372316916,3.674818625,33,13,91294.1728602349
828,101.282846916,3.674818625,101.372316916,3.585204625,34,13,86284.5388044523
829,101.282846916,3.585204625,101.372316916,3.495590625,35,13,83333.2350054443
830,101.282846916,3.495590625,101.372316916,3.405976625,36,13,79961.2879554857
831,101.282846916,3.405976625,101.372316916,3.316362625,37,13,74623.4774444625
832,101.282846916,3.316362625,101.372316916,3.226748625,38,13,65632.3818154198
833,101.282846916,3.226748625,101.372316916,3.137134625,39,13,58816.7558464817
834,101.282846916,3.137134625,101.372316916,3.047520625,40,13,57205.2850540799
835,101.282846916,3.047520625,101.372316916,2.957906625,41,13,60992.562162033
836,101.282846916,2.957906625,101.372316916,2.868292625,42,13,72022.1644302895
837,101.282846916,2.868292625,101.372316916,2.778678625,43,13,84039.6983451551
838,101.282846916,2.778678625,101.372316916,2.689064625,44,13,93964.2732844144
839,101.282846916,2.689064625,101.372316916,2.599450625,45,13,101092.526143123
840,101.282846916,2.599450625,101.372316916,2.509836625,46,13,106348.43988757
841,101.282846916,2.509836625,101.372316916,2.420222625,47,13,111078.879524906
842,101.282846916,2.420222625,101.372316916,2.330608625,48,13,116585.434342164
843,101.282846916,2.330608625,101.372316916,2.240994625,49,13,123359.359550261
844,101.282846916,2.240994625,101.372316916,2.151380625,50,13,130477.45911122
845,101.282846916,2.151380625,101.372316916,2.061766625,51,13,137865.470519726
846,101.282846916,2.061766625,101.372316916,1.972152625,52,13,145241.577812812
847,101.282846916,1.972152625,101.372316916,1.882538625,53,13,151910.9084789
848,101.282846916,1.882538625,101.372316916,1.792924625,54,13,157959.447546723
849,101.282846916,1.792924625,101.372316916,1.703310625,55,13,162876.212020804
850,101.282846916,1.703310625,101.372316916,1.613696625,56,13,166314.450041858
851,101.282846916,1.613696625,101.372316916,1.524082625,57,13,168678.027468316
852,101.282846916,1.524082625,101.372316916,1.434468625,58,13,169936.428564696
853,101.282846916,1.434468625,101.372316916,1.344854625,59,13,170314.792842712
854,101.282846916,1.344854625,101.372316916,1.255240625,60,13,170328.834097028
855,101.372316916,6.721694625,101.461786916,6.632080625,0,14,158698.375253502
856,101.372316916,6.632080625,101.461786916,6.542466625,1,14,150516.864250293
857,101.372316916,6.542466625,101.461786916,6.452852625,2,14,145714.149151373
858,101.372316916,6.452852625,101.461786916,6.363238625,3,14,144598.10848767
859,101.372316916,6.363238625,101.461786916,6.273624625,4,14,147612.807327466
860,101.372316916,6.273624625,101.461786916,6.184010625,5,14,155223.887334468
861,101.372316916,6.184010625,101.461786916,6.094396625,6,14,167439.756468544
862,101.372316916,6.094396625,101.461786916,6.004782625,7,14,184345.328229441
863,101.372316916,6.004782625,101.461786916,5.915168625,8,14,210389.850283717
864,101.372316916,5.915168625,101.461786916,5.825554625,9,14,248966.944331251
865,101.372316916,5.825554625,101.461786916,5.735940625,10,14,300023.430725509
866,101.372316916,5.735940625,101.461786916,5.646326625,11,14,357674.000565159
867,101.372316916,5.646326625,101.461786916,5.556712625,12,14,414690.136186304
868,101.372316916,5.556712625,101.461786916,5.467098625,13,14,459821.796219103
869,101.372316916,5.467098625,101.461786916,5.377484625,14,14,486171.745041843
870,101.372316916,5.377484625,101.461786916,5.287870625,15,14,492771.357934622
871,101.372316916,5.287870625,101.461786916,5.198256625,16,14,482614.595698812
872,101.372316916,5.198256625,101.461786916,5.108642625,17,14,460637.082318632
873,101.372316916,5.108642625,101.461786916,5.019028625,18,14,430954.51786415
874,101.372316916,5.019028625,101.461786916,4.929414625,19,14,394000.837691646
875,101.372316916,4.929414625,101.461786916,4.839800625,20,14,346697.001298543
876,101.372316916,4.839800625,101.461786916,4.750186625,21,14,290090.659496937
877,101.372316916,4.750186625,101.461786916,4.660572625,22,14,228813.319539981
878,101.372316916,4.660572625,101.461786916,4.570958625,23,14,162144.772389628
879,101.372316916,4.570958625,101.461786916,4.481344625,24,14,92398.2738609293
880,101.372316916,4.481344625,101.461786916,4.391730625,25,14,92454.2461897494
881,101.372316916,4.391730625,101.461786916,4.302116625,26,14,130529.88732824
882,101.372316916,4.302116625,101.461786916,4.212502625,27,14,167274.83498741
883,101.372316916,4.212502625,101.461786916,4.122888625,28,14,180764.96466265
884,101.372316916,4.122888625,101.461786916,4.033274625,29,14,168207.851258919
885,101.372316916,4.033274625,101.461786916,3.943660625,30,14,146649.698662918
886,101.372316916,3.943660625,101.461786916,3.854046625,31,14,126063.74129612
887,101.372316916,3.854046625,101.461786916,3.764432625,32,14,110629.272249442
888,101.372316916,3.764432625,101.461786916,3.674818625,33,14,101379.217592882
889,101.372316916,3.674818625,101.461786916,3.585204625,34,14,94098.5528131348
890,101.372316916,3.585204625,101.461786916,3.495590625,35,14,86217.1753842814
891,101.372316916,3.495590625,101.461786916,3.405976625,36,14,75556.5542692077
892,101.372316916,3.405976625,101.461786916,3.316362625,37,14,62365.7491506768
893,101.372316916,3.316362625,101.461786916,3.226748625,38,14,48741.7232820047
894,101.372316916,3.226748625,101.461786916,3.137134625,39,14,39181.2507572348
895,101.372316916,3.137134625,101.461786916,3.047520625,40,14,38832.0314596598
896,101.372316916,3.047520625,101.461786916,2.957906625,41,14,44787.8033666427
897,101.372316916,2.957906625,101.461786916,2.868292625,42,14,58125.9746211734
898,101.372316916,2.868292625,101.461786916,2.778678625,43,14,72191.9185608152
899,101.372316916,2.778678625,101.461786916,2.689064625,44,14,83219.0245509611
900,101.372316916,2.689064625,101.461786916,2.599450625,45,14,90440.7795387613
901,101.372316916,2.599450625,101.461786916,2.509836625,46,14,95063.9816404503
902,101.372316916,2.509836625,101.461786916,2.420222625,47,14,99975.9187937617
903,101.372316916,2.420222625,101.461786916,2.330608625,48,14,105840.836094946
904,101.372316916,2.330608625,101.461786916,2.240994625,49,14,113040.595267053
905,101.372316916,2.240994625,101.461786916,2.151380625,50,14,120917.041188983
906,101.372316916,2.151380625,101.461786916,2.061766625,51,14,128975.932698731
907,101.372316916,2.061766625,101.461786916,1.972152625,52,14,136958.678101629
908,101.372316916,1.972152625,101.461786916,1.882538625,53,14,144112.286909237
909,101.372316916,1.882538625,101.461786916,1.792924625,54,14,151143.809769491
910,101.372316916,1.792924625,101.461786916,1.703310625,55,14,157567.640869539
911,101.372316916,1.703310625,101.461786916,1.613696625,56,14,162511.280802619
912,101.372316916,1.613696625,101.461786916,1.524082625,57,14,166454.345750129
913,101.372316916,1.524082625,101.461786916,1.434468625,58,14,168982.182807382
914,101.372316916,1.434468625,101.461786916,1.344854625,59,14,170223.048904719
915,101.372316916,1.344854625,101.461786916,1.255240625,60,14,170328.834097028
916,101.461786916,6.721694625,101.551256916,6.632080625,0,15,153697.884401261
917,101.461786916,6.632080625,101.551256916,6.542466625,1,15,142570.915712121
918,101.461786916,6.542466625,101.551256916,6.452852625,2,15,135138.160481668
919,101.461786916,6.452852625,101.551256916,6.363238625,3,15,131878.739301967
920,101.461786916,6.363238625,101.551256916,6.273624625,4,15,133035.671374569
921,101.461786916,6.273624625,101.551256916,6.184010625,5,15,138553.700575481
922,101.461786916,6.184010625,101.551256916,6.094396625,6,15,148812.382760589
923,101.461786916,6.094396625,101.551256916,6.004782625,7,15,165145.434279595
924,101.461786916,6.004782625,101.551256916,5.915168625,8,15,191596.869508077
925,101.461786916,5.915168625,101.551256916,5.825554625,9,15,229562.999782971
926,101.461786916,5.825554625,101.551256916,5.735940625,10,15,278614.741689667
927,101.461786916,5.735940625,101.551256916,5.646326625,11,15,332781.730175269
928,101.461786916,5.646326625,101.551256916,5.556712625,12,15,385454.642218432
929,101.461786916,5.556712625,101.551256916,5.467098625,13,15,428823.170956459
930,101.461786916,5.467098625,101.551256916,5.377484625,14,15,458024.618752713
931,101.461786916,5.377484625,101.551256916,5.287870625,15,15,473758.672149716
932,101.461786916,5.287870625,101.551256916,5.198256625,16,15,475661.065271567
933,101.461786916,5.198256625,101.551256916,5.108642625,17,15,465541.991300662
934,101.461786916,5.108642625,101.551256916,5.019028625,18,15,445378.097544387
935,101.461786916,5.019028625,101.551256916,4.929414625,19,15,415266.204588113
936,101.461786916,4.929414625,101.551256916,4.839800625,20,15,373132.033427033
937,101.461786916,4.839800625,101.551256916,4.750186625,21,15,322647.471117982
938,101.461786916,4.750186625,101.551256916,4.660572625,22,15,266264.385466808
939,101.461786916,4.660572625,101.551256916,4.570958625,23,15,205995.929641741
940,101.461786916,4.570958625,101.551256916,4.481344625,24,15,153363.949212965
941,101.461786916,4.481344625,101.551256916,4.391730625,25,15,139618.504612672
942,101.461786916,4.391730625,101.551256916,4.302116625,26,15,156200.200564944
943,101.461786916,4.302116625,101.551256916,4.212502625,27,15,175801.647076418
944,101.461786916,4.212502625,101.551256916,4.122888625,28,15,185425.571264649
945,101.461786916,4.122888625,101.551256916,4.033274625,29,15,177403.85206024
946,101.461786916,4.033274625,101.551256916,3.943660625,30,15,159883.889317094
947,101.461786916,3.943660625,101.551256916,3.854046625,31,15,140716.842500485
948,101.461786916,3.854046625,101.551256916,3.764432625,32,15,124962.704796641
949,101.461786916,3.764432625,101.551256916,3.674818625,33,15,114701.586912772
950,101.461786916,3.674818625,101.551256916,3.585204625,34,15,106318.909282322
951,101.461786916,3.585204625,101.551256916,3.495590625,35,15,94101.8561466115
952,101.461786916,3.495590625,101.551256916,3.405976625,36,15,76853.6528521784
953,101.461786916,3.405976625,101.551256916,3.316362625,37,15,56347.1460046284
954,101.461786916,3.316362625,101.551256916,3.226748625,38,15,35269.8780489275
955,101.461786916,3.226748625,101.551256916,3.137134625,39,15,20394.4541034266
956,101.461786916,3.137134625,101.551256916,3.047520625,40,15,19319.1683771774
957,101.461786916,3.047520625,101.551256916,2.957906625,41,15,27305.7913369255
958,101.461786916,2.957906625,101.551256916,2.868292625,42,15,43356.3256070171
959,101.461786916,2.868292625,101.551256916,2.778678625,43,15,59042.6871378749
960,101.461786916,2.778678625,101.551256916,2.689064625,44,15,70654.9643656563
961,101.461786916,2.689064625,101.551256916,2.599450625,45,15,78206.4216211238
962,101.461786916,2.599450625,101.551256916,2.509836625,46,15,82089.2867740576
963,101.461786916,2.509836625,101.551256916,2.420222625,47,15,86777.3932803066
964,101.461786916,2.420222625,101.551256916,2.330608625,48,15,93068.7403732979
965,101.461786916,2.330608625,101.551256916,2.240994625,49,15,100715.531546084
966,101.461786916,2.240994625,101.551256916,2.151380625,50,15,109412.409585786
967,101.461786916,2.151380625,101.551256916,2.061766625,51,15,118548.403451546
968,101.461786916,2.061766625,101.551256916,1.972152625,52,15,127542.988220712
969,101.461786916,1.972152625,101.551256916,1.882538625,53,15,135796.971957111
970,101.461786916,1.882538625,101.551256916,1.792924625,54,15,143912.682160415
971,101.461786916,1.792924625,101.551256916,1.703310625,55,15,151791.704219398
972,101.461786916,1.703310625,101.551256916,1.613696625,56,15,157999.253465443
973,101.461786916,1.613696625,101.551256916,1.524082625,57,15,163181.494538723
974,101.461786916,1.524082625,101.551256916,1.434468625,58,15,166963.475074446
975,101.461786916,1.434468625,101.551256916,1.344854625,59,15,169437.414713592
976,101.461786916,1.344854625,101.551256916,1.255240625,60,15,170328.834097028
977,101.551256916,6.721694625,101.640726916,6.632080625,0,16,146511.107463973
978,101.551256916,6.632080625,101.640726916,6.542466625,1,16,131970.023885412
979,101.551256916,6.542466625,101.640726916,6.452852625,2,16,121913.988609039
980,101.551256916,6.452852625,101.640726916,6.363238625,3,16,116392.02833153
981,101.551256916,6.363238625,101.640726916,6.273624625,4,16,115378.930847622
982,101.551256916,6.273624625,101.640726916,6.184010625,5,16,118730.115722587
983,101.551256916,6.184010625,101.640726916,6.094396625,6,16,126304.94514028
984,101.551256916,6.094396625,101.640726916,6.004782625,7,16,141155.828504542
985,101.551256916,6.004782625,101.640726916,5.915168625,8,16,165973.065652409
986,101.551256916,5.915168625,101.640726916,5.825554625,9,16,201043.711912394
987,101.551256916,5.825554625,101.640726916,5.735940625,10,16,246815.537789944
988,101.551256916,5.735940625,101.640726916,5.646326625,11,16,298645.26418896
989,101.551256916,5.646326625,101.640726916,5.556712625,12,16,350308.080579726
990,101.551256916,5.556712625,101.640726916,5.467098625,13,16,395889.076864184
991,101.551256916,5.467098625,101.640726916,5.377484625,14,16,429886.130618254
992,101.551256916,5.377484625,101.640726916,5.287870625,15,16,454360.48967229
993,101.551256916,5.287870625,101.640726916,5.198256625,16,16,467603.021314734
994,101.551256916,5.198256625,101.640726916,5.108642625,17,16,469461.719126635
995,101.551256916,5.108642625,101.640726916,5.019028625,18,16,459869.08916061
996,101.551256916,5.019028625,101.640726916,4.929414625,19,16,437506.400097093
997,101.551256916,4.929414625,101.640726916,4.839800625,20,16,404601.713074062
998,101.551256916,4.839800625,101.640726916,4.750186625,21,16,363093.843872405
999,101.551256916,4.750186625,101.640726916,4.660572625,22,16,314745.45495939
1000,101.551256916,4.660572625,101.640726916,4.570958625,23,16,264172.283619578
1001,101.551256916,4.570958625,101.640726916,4.481344625,24,16,222004.916395823
1002,101.551256916,4.481344625,101.640726916,4.391730625,25,16,201414.935969999
1003,101.551256916,4.391730625,101.640726916,4.302116625,26,16,199066.937821722
1004,101.551256916,4.302116625,101.640726916,4.212502625,27,16,204308.362460672
1005,101.551256916,4.212502625,101.640726916,4.122888625,28,16,206019.319023649
1006,101.551256916,4.122888625,101.640726916,4.033274625,29,16,196077.226028893
1007,101.551256916,4.033274625,101.640726916,3.943660625,30,16,178329.92719155
1008,101.551256916,3.943660625,101.640726916,3.854046625,31,16,158343.836401289
1009,101.551256916,3.854046625,101.640726916,3.764432625,32,16,141388.638631857
1010,101.551256916,3.764432625,101.640726916,3.674818625,33,16,130201.199920623
1011,101.551256916,3.674818625,101.640726916,3.585204625,34,16,122255.099865951
1012,101.551256916,3.585204625,101.640726916,3.495590625,35,16,106784.562388098
1013,101.551256916,3.495590625,101.640726916,3.405976625,36,16,83937.9991078249
1014,101.551256916,3.405976625,101.640726916,3.316362625,37,16,58007.7281496469
1015,101.551256916,3.316362625,101.640726916,3.226748625,38,16,29419.4645502397
1016,101.551256916,3.226748625,101.640726916,3.137134625,39,16,8174.54552502955
1017,101.551256916,3.137134625,101.640726916,3.047520625,40,16,4471.75106613182
1018,101.551256916,3.047520625,101.640726916,2.957906625,41,16,10760.7349289774
1019,101.551256916,2.957906625,101.640726916,2.868292625,42,16,27759.3314241252
1020,101.551256916,2.868292625,101.640726916,2.778678625,43,16,44820.6561719341
1021,101.551256916,2.778678625,101.640726916,2.689064625,44,16,57307.8225006603
1022,101.551256916,2.689064625,101.640726916,2.599450625,45,16,64813.6964106755
1023,101.551256916,2.599450625,101.640726916,2.509836625,46,16,68800.9645978255
1024,101.551256916,2.509836625,101.640726916,2.420222625,47,16,72683.745650495
1025,101.551256916,2.420222625,101.640726916,2.330608625,48,16,78775.089653002
1026,101.551256916,2.330608625,101.640726916,2.240994625,49,16,86856.9627632279
1027,101.551256916,2.240994625,101.640726916,2.151380625,50,16,96259.4899732973
1028,101.551256916,2.151380625,101.640726916,2.061766625,51,16,106427.119358119
1029,101.551256916,2.061766625,101.640726916,1.972152625,52,16,116614.010094472
1030,101.551256916,1.972152625,101.640726916,1.882538625,53,16,126022.346640355
1031,101.551256916,1.882538625,101.640726916,1.792924625,54,16,135282.372743038
1032,101.551256916,1.792924625,101.640726916,1.703310625,55,16,145077.900821109
1033,101.551256916,1.703310625,101.640726916,1.613696625,56,16,153163.457111631
1034,101.551256916,1.613696625,101.640726916,1.524082625,57,16,159630.725957243
1035,101.551256916,1.524082625,101.640726916,1.434468625,58,16,164665.079127737
1036,101.551256916,1.434468625,101.640726916,1.344854625,59,16,167875.24937198
1037,101.551256916,1.344854625,101.640726916,1.255240625,60,16,169911.755874113
1038,101.640726916,6.721694625,101.730196916,6.632080625,0,17,138571.337540096
1039,101.640726916,6.632080625,101.730196916,6.542466625,1,17,122080.602681898
1040,101.640726916,6.542466625,101.730196916,6.452852625,2,17,109265.347291678
1041,101.640726916,6.452852625,101.730196916,6.363238625,3,17,100951.803864833
1042,101.640726916,6.363238625,101.730196916,6.273624625,4,17,97068.3132343697
1043,101.640726916,6.273624625,101.730196916,6.184010625,5,17,97436.04138007
1044,101.640726916,6.184010625,101.730196916,6.094396625,6,17,101880.140470024
1045,101.640726916,6.094396625,101.730196916,6.004782625,7,17,114350.323086599
1046,101.640726916,6.004782625,101.730196916,5.915168625,8,17,135626.947368075
1047,101.640726916,5.915168625,101.730196916,5.825554625,9,17,165495.186725984
1048,101.640726916,5.825554625,101.730196916,5.735940625,10,17,206234.130783935
1049,101.640726916,5.735940625,101.730196916,5.646326625,11,17,256517.766636263
1050,101.640726916,5.646326625,101.730196916,5.556712625,12,17,309948.948766217
1051,101.640726916,5.556712625,101.730196916,5.467098625,13,17,360547.841358962
1052,101.640726916,5.467098625,101.730196916,5.377484625,14,17,401813.701411638
1053,101.640726916,5.377484625,101.730196916,5.287870625,15,17,435047.77647284
1054,101.640726916,5.287870625,101.730196916,5.198256625,16,17,459150.481348202
1055,101.640726916,5.198256625,101.730196916,5.108642625,17,17,472591.795629137
1056,101.640726916,5.108642625,101.730196916,5.019028625,18,17,473654.721353068
1057,101.640726916,5.019028625,101.730196916,4.929414625,19,17,461720.393513738
1058,101.640726916,4.929414625,101.730196916,4.839800625,20,17,440566.702000417
1059,101.640726916,4.839800625,101.730196916,4.750186625,21,17,408306.427104352
1060,101.640726916,4.750186625,101.730196916,4.660572625,22,17,367130.661577162
1061,101.640726916,4.660572625,101.730196916,4.570958625,23,17,323188.352089224
1062,101.640726916,4.570958625,101.730196916,4.481344625,24,17,286843.148841692
1063,101.640726916,4.481344625,101.730196916,4.391730625,25,17,263577.424251172
1064,101.640726916,4.391730625,101.730196916,4.302116625,26,17,251497.241647029
1065,101.640726916,4.302116625,101.730196916,4.212502625,27,17,247393.399671461
1066,101.640726916,4.212502625,101.730196916,4.122888625,28,17,240049.517717123
1067,101.640726916,4.122888625,101.730196916,4.033274625,29,17,224115.645813512
1068,101.640726916,4.033274625,101.730196916,3.943660625,30,17,201511.492640035
1069,101.640726916,3.943660625,101.730196916,3.854046625,31,17,176975.514488591
1070,101.640726916,3.854046625,101.730196916,3.764432625,32,17,156985.848121204
1071,101.640726916,3.764432625,101.730196916,3.674818625,33,17,144311.235606044
1072,101.640726916,3.674818625,101.730196916,3.585204625,34,17,138378.096188685
1073,101.640726916,3.585204625,101.730196916,3.495590625,35,17,120221.037463944
1074,101.640726916,3.495590625,101.730196916,3.405976625,36,17,93242.7061113957
1075,101.640726916,3.405976625,101.730196916,3.316362625,37,17,65493.652308924
1076,101.640726916,3.316362625,101.730196916,3.226748625,38,17,35195.7529352302
1077,101.640726916,3.226748625,101.730196916,3.137134625,39,17,7263.9022551139
1078,101.640726916,3.137134625,101.730196916,3.047520625,40,17,1272.2160186838
1079,101.640726916,3.047520625,101.730196916,2.957906625,41,17,2796.932902004
1080,101.640726916,2.957906625,101.730196916,2.868292625,42,17,16021.0984890914
1081,101.640726916,2.868292625,101.730196916,2.778678625,43,17,34961.8369556555
1082,101.640726916,2.778678625,101.730196916,2.689064625,44,17,47151.1802469504
1083,101.640726916,2.689064625,101.730196916,2.599450625,45,17,53145.5055799235
1084,101.640726916,2.599450625,101.730196916,2.509836625,46,17,56354.387356092
1085,101.640726916,2.509836625,101.730196916,2.420222625,47,17,59864.2339034407
1086,101.640726916,2.420222625,101.730196916,2.330608625,48,17,65289.708371161
