"id","left","top","right","bottom","row_index","col_index","Vegetation_19"
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,53879.3711717878
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,60946.5111335593
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,65305.2309130639
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,66789.8741965749
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,65163.5664915282
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,63111.1102771562
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,60795.4991276269
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,56042.0774050661
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,49909.1711968613
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,50775.7270370205
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,57802.97398864
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,62711.1313806311
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,63790.6908196076
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,64231.1199461624
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,64774.3625537115
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,64988.1450508653
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,65489.1946790127
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,66568.4225508051
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,74084.5936839746
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,88623.7206740565
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,101840.85433711
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,112191.232805033
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,119516.27315633
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,124175.971339028
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,127640.783307142
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,130496.695305349
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,132336.536515848
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,132888.246742059
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,131343.196774974
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,130176.926235234
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,130478.09871565
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,132575.769853768
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,137943.218858468
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,144150.066512461
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,150192.058508563
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,155820.977421007
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,160406.193963421
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,163456.680314478
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,164583.684949346
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,164746.092128556
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,164611.685027623
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,164212.186906209
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,164019.047685359
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,163945.110274905
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,163921.17468112
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,163912.993713216
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,163912.993713216
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,163912.993713216
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,163912.993713216
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,163912.993713216
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,163912.993713216
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,163912.993713216
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,163912.993713216
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,110762.307193863
368,100.656556916,6.632080625,100.746026916,6.542466625,1,6,97550.2798795533
369,100.656556916,6.542466625,100.746026916,6.452852625,2,6,90641.524910841
370,100.656556916,6.452852625,100.746026916,6.363238625,3,6,89667.1462486971
371,100.656556916,6.363238625,100.746026916,6.273624625,4,6,92729.222568537
372,100.656556916,6.273624625,100.746026916,6.184010625,5,6,86163.7742926233
