"id","left","top","right","bottom","row_index","col_index","API_18"
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,32.9000045291366
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,32.9801277701079
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,33.2651453711634
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,33.5778021879728
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,33.9055143893171
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,34.2600398184189
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,34.6287944949623
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,34.9844092655837
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,35.3622106743166
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,35.8338407432612
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,35.9314543607986
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,36.0247322920923
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,36.1895671660323
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,36.3602024000804
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,36.4993517641546
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,36.5908799941119
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,36.6265317467923
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,36.6016103949361
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,36.5091938332952
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,36.3497010112047
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,36.1325019610544
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,35.8740965063178
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,35.5922951244004
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,35.3042548318947
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,35.0260477011993
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,34.7894851146704
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,34.6074308991612
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,34.4804615571559
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,34.4182184313731
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,34.4187013758612
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,34.4751845606988
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,34.5809985683856
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,34.7243616206051
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,34.8843721759032
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,35.0411233967315
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,35.1696827093821
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,35.2601354933376
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,35.3051112720315
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,35.3008484806864
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,35.2461226519277
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,35.1587062302352
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,35.0617168687153
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,34.9646624581902
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,34.8753121783935
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,34.8003967433606
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,34.7423737767947
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,34.7017646888777
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,34.685720544117
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,34.6834340775192
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,34.6836964649166
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,34.6840052663634
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,34.6840052663634
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,34.6840052663634
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,34.6840052663634
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,34.6840052663634
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,34.6840052663634
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,33.330662981087
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,33.2098099117856
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,33.1134685882376
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,33.05124021825
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,33.027695927064
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,33.0582404813488
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,33.1738188933544
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,33.396840202129
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,33.6821178853024
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,34.0088337694614
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,34.3781153114974
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,34.782248691297
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,35.1119659130053
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,35.4340725196715
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,35.7600857663312
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,35.998906688658
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,36.2111426116508
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,36.4344529199744
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,36.6461363891191
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,36.8183847655433
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,36.9333048893517
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,36.9768301842047
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,36.9319660854455
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,36.7911233581561
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,36.5710185315323
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,36.2883793944435
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,35.9617782531243
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,35.6126914978343
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,35.2693320617579
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,34.9745734886641
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,34.7384539608006
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,34.5641441078729
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,34.4594561845169
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,34.4262426594452
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,34.4581437917995
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,34.5487711400666
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,34.6932736939065
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,34.8808768200669
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,35.0869501043914
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,35.2902931340927
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,35.4592337953728
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,35.5788746040941
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,35.6428134659283
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,35.6480142062654
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,35.5940979744
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,35.4850951332225
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,35.3414430768039
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,35.1918096523982
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,35.04717116638
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,34.9198183422521
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,34.8164416251863
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,34.7426088067515
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,34.6975837690082
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,34.6841786686966
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,34.6828711034471
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,34.6834559568279
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,34.6840052663634
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,34.6840052663634
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,34.6840052663634
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,34.6840052663634
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,34.6840052663634
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,33.4448658183236
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,33.3426595521131
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,33.2627785029116
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,33.212709430063
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,33.200844023525
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,33.2468896193618
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,33.3644121511349
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,33.5558653542903
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,33.8073985757031
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,34.1154428691975
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,34.4656141238533
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,34.8290537151902
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,35.146984855545
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,35.4109663758596
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,35.5952842641605
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,35.9581434256151
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,36.3269949892895
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,36.6378134623017
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,36.9100225600311
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,37.1327230857865
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,37.283388293951
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,37.3227085602837
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,37.2360955222804
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,37.0436106899269
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,36.7661204920484
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,36.4201716069507
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,36.024065683372
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,35.6054471282269
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,35.2359317933523
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,34.9355058231685
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,34.7020133299528
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,34.5434328827961
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,34.4617289542078
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,34.4573095928441
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,34.5267076514378
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,34.6656031352139
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,34.8625912183694
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,35.1020464779604
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,35.3523408019306
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,35.5927869777847
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,35.7970742271082
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,35.9422878681412
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,36.0219442618233
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,36.0332552245503
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,35.9767896362882
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,35.8577372647946
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,35.6830604091279
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,35.4813067327199
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,35.2821770738499
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,35.0975846079001
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,34.9389296909229
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,34.8132855650129
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,34.7268351467588
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,34.6856994024724
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,34.6797423416797
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,34.6815875779842
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,34.6834873696826
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,34.6840052663634
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,34.6840052663634
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,34.6840052663634
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,34.6840052663634
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,33.5714732891945
