"id","left","top","right","bottom","row_index","col_index","API_17"
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,27.6464867108818
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,27.6880638993117
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,27.7578508947232
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,27.8720467952004
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,28.0848905764647
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,28.3181772215269
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,28.5718888246291
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,28.8434210020511
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,29.0649130005994
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,29.1046756546776
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,29.0918764279866
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,29.2797319874962
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,29.1363727324941
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,29.2171900411844
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,29.4841205025008
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,29.8018061163429
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,30.0981084464248
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,30.3353828626633
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,30.4942281730556
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,30.5693133221314
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,30.5655656904112
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,30.4961250283187
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,30.3761599060637
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,30.2188566965699
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,30.0363347485763
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,29.8399667746218
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,29.6157680424374
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,29.3574248133493
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,29.0742272933675
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,28.7954787199405
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,28.5583256359899
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,28.3711880948914
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,28.2407358940137
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,28.1711018152783
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,28.1563914408665
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,28.167951091732
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,28.1935672347663
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,28.2182736568877
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,28.2376151122361
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,28.2482971501482
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,28.2487904128767
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,28.2385797985183
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,28.2213327012898
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,28.2038920730422
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,28.1901024613659
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,28.1815931836722
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,28.1793888786602
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,28.1800479540878
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,28.180897341189
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,28.1811216219502
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,28.1811216219502
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,28.1811216219502
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,28.1811216219502
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,28.1811216219502
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,28.1811216219502
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,28.1811216219502
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,28.1811216219502
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,28.1811216219502
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,27.71615421466
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,27.7230742607914
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,27.7350119145188
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,27.7596253291449
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,27.8011122828922
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,27.8822948564461
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,28.0176292547419
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,28.2137874812441
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,28.4549570184824
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,28.7441184141775
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,29.0855599534632
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,29.4730115789647
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,29.4028436940195
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,29.2301814963143
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,29.15213676994
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,29.2429518650296
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,29.5190381600898
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,29.8839498386329
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,30.2696181422117
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,30.6192707261678
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,30.8894841702111
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,31.0520174232095
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,31.1030289842758
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,31.0577147400507
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,30.9418791344312
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,30.7736112038436
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,30.5674212042909
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,30.3357233454156
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,30.0897740707656
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,29.8184344025206
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,29.5172178331142
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,29.1960911629124
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,28.8876669322386
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,28.6278923564859
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,28.4227864604391
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,28.2766391106214
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,28.2004905911141
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,28.1940877012565
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,28.2264379879202
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,28.2747774682226
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,28.3191958512214
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,28.351798931298
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,28.3700934180258
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,28.3730511238813
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,28.3606068046274
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,28.3325210793054
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,28.2943161937365
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,28.2553863836081
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,28.2202826590396
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,28.1943225469273
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,28.1783981047318
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,28.1756121922729
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,28.1783784914513
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,28.1804171359203
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,28.1811216219502
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,28.1811216219502
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,28.1811216219502
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,28.1811216219502
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,28.1811216219502
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,28.1811216219502
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,28.1811216219502
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,27.7938082281778
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,27.8144855641831
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,27.8374681499312
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,27.8680985080355
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,27.9140073718027
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,28.0017896072617
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,28.1373232754432
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,28.3191155095636
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,28.5493624656983
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,28.8306947511485
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,29.1428753373187
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,29.4036822502722
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,29.403054972242
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,29.2186488903198
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,28.9522996969719
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,29.2679377038008
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,29.7763605981695
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,30.2641042722943
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,30.7368426806036
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,31.1611726507639
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,31.4786821780856
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,31.6330237119577
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,31.6385337010316
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,31.5416586134849
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,31.3743601815723
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,31.1547296294879
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,30.8980048659954
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,30.6170317375632
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,30.3204739142132
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,29.9999632299441
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,29.6582686665245
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,29.3056233034114
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,28.9760970564392
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,28.6996442149814
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,28.4861058431286
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,28.3499474444214
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,28.2897387619355
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,28.2996727855914
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,28.3473669876639
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,28.4098866976596
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,28.4688364476225
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,28.5113823333024
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,28.5352586595937
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,28.5393835243231
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,28.52384762085
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,28.4888549532333
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,28.4355996475416
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,28.3734773970956
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,28.3126605711518
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,28.2583872751301
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,28.2155459608
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,28.1849378104438
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,28.1709209842628
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,28.1742941573654
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,28.1783868578035
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,28.1807722494188
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,28.1811216219502
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,28.1811216219502
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,28.1811216219502
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,28.1811216219502
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,28.1811216219502
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,27.866934313411
