id,left,top,right,bottom,row_index,col_index,NUMPOINTS
1097,102.509967030445040,2.101694624999999,102.648531095050558,1.981694624999999,38,23,722
1098,102.509967030445040,1.981694624999999,102.648531095050558,1.861694625000000,39,23,8
1112,102.613890078899175,5.881694625000000,102.752454143504693,5.761694625000000,7,24,0
1113,102.613890078899175,5.761694625000000,102.752454143504693,5.641694625000000,8,24,44
1114,102.613890078899175,5.641694625000000,102.752454143504693,5.521694625000000,9,24,43
1115,102.613890078899175,5.521694625000000,102.752454143504693,5.401694625000000,10,24,6
1116,102.613890078899175,5.401694625000000,102.752454143504693,5.281694625000000,11,24,0
1117,102.613890078899175,5.281694625000000,102.752454143504693,5.161694625000000,12,24,0
1118,102.613890078899175,5.161694625000000,102.752454143504693,5.041694625000000,13,24,0
1119,102.613890078899175,5.041694625000000,102.752454143504693,4.921694625000000,14,24,0
1120,102.613890078899175,4.921694625000000,102.752454143504693,4.801694625000000,15,24,0
1121,102.613890078899175,4.801694625000000,102.752454143504693,4.681694625000000,16,24,0
1122,102.613890078899175,4.681694625000000,102.752454143504693,4.561694625000000,17,24,0
1123,102.613890078899175,4.561694625000000,102.752454143504693,4.441694625000000,18,24,6
1124,102.613890078899175,4.441694625000000,102.752454143504693,4.321694624999999,19,24,0
1125,102.613890078899175,4.321694624999999,102.752454143504693,4.201694625000000,20,24,0
1126,102.613890078899175,4.201694625000000,102.752454143504693,4.081694625000000,21,24,0
1127,102.613890078899175,4.081694625000000,102.752454143504693,3.961694625000000,22,24,1
1128,102.613890078899175,3.961694625000000,102.752454143504693,3.841694625000000,23,24,13
1129,102.613890078899175,3.841694625000000,102.752454143504693,3.721694625000000,24,24,19
1130,102.613890078899175,3.721694625000000,102.752454143504693,3.601694624999999,25,24,18
1131,102.613890078899175,3.601694624999999,102.752454143504693,3.481694625000000,26,24,21
1132,102.613890078899175,3.481694625000000,102.752454143504693,3.361694625000000,27,24,18
1133,102.613890078899175,3.361694625000000,102.752454143504693,3.241694625000000,28,24,9
