id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Temp_19
976,102.302120933536784,5.581694625000000,102.440684998142302,5.461694625000000,9,21,"1539",102.356486916,5.556712625,102.445956916,5.467098625,"13","25",28.0167246667898
976,102.302120933536784,5.581694625000000,102.440684998142302,5.461694625000000,9,21,"1540",102.356486916,5.467098625,102.445956916,5.377484625,"14","25",27.997062779023
977,102.302120933536784,5.461694625000000,102.440684998142302,5.341694625000000,10,21,"1541",102.356486916,5.377484625,102.445956916,5.287870625,"15","25",27.9784029856145
978,102.302120933536784,5.341694625000000,102.440684998142302,5.221694625000000,11,21,"1542",102.356486916,5.287870625,102.445956916,5.198256625,"16","25",27.9615951932401
979,102.302120933536784,5.221694625000000,102.440684998142302,5.101694625000000,12,21,"1543",102.356486916,5.198256625,102.445956916,5.108642625,"17","25",27.94742252146
979,102.302120933536784,5.221694625000000,102.440684998142302,5.101694625000000,12,21,"1544",102.356486916,5.108642625,102.445956916,5.019028625,"18","25",27.8974518226627
980,102.302120933536784,5.101694625000000,102.440684998142302,4.981694625000000,13,21,"1545",102.356486916,5.019028625,102.445956916,4.929414625,"19","25",27.785669164191
981,102.302120933536784,4.981694625000000,102.440684998142302,4.861694625000000,14,21,"1546",102.356486916,4.929414625,102.445956916,4.839800625,"20","25",27.6312563019263
982,102.302120933536784,4.861694625000000,102.440684998142302,4.741694625000000,15,21,"1547",102.356486916,4.839800625,102.445956916,4.750186625,"21","25",27.4561816591477
982,102.302120933536784,4.861694625000000,102.440684998142302,4.741694625000000,15,21,"1548",102.356486916,4.750186625,102.445956916,4.660572625,"22","25",27.2702528447799
983,102.302120933536784,4.741694625000000,102.440684998142302,4.621694625000000,16,21,"1549",102.356486916,4.660572625,102.445956916,4.570958625,"23","25",27.0868661615228
984,102.302120933536784,4.621694625000000,102.440684998142302,4.501694625000000,17,21,"1550",102.356486916,4.570958625,102.445956916,4.481344625,"24","25",26.9233149862138
985,102.302120933536784,4.501694625000000,102.440684998142302,4.381694625000000,18,21,"1551",102.356486916,4.481344625,102.445956916,4.391730625,"25","25",26.7991446216672
985,102.302120933536784,4.501694625000000,102.440684998142302,4.381694625000000,18,21,"1552",102.356486916,4.391730625,102.445956916,4.302116625,"26","25",26.7240911427661
986,102.302120933536784,4.381694625000000,102.440684998142302,4.261694625000000,19,21,"1553",102.356486916,4.302116625,102.445956916,4.212502625,"27","25",26.7190463838729
987,102.302120933536784,4.261694625000000,102.440684998142302,4.141694625000001,20,21,"1554",102.356486916,4.212502625,102.445956916,4.122888625,"28","25",26.7976951060865
988,102.302120933536784,4.141694625000001,102.440684998142302,4.021694625000001,21,21,"1555",102.356486916,4.122888625,102.445956916,4.033274625,"29","25",26.9561233797693
988,102.302120933536784,4.141694625000001,102.440684998142302,4.021694625000001,21,21,"1556",102.356486916,4.033274625,102.445956916,3.943660625,"30","25",27.1706491664953
989,102.302120933536784,4.021694625000001,102.440684998142302,3.901694625000000,22,21,"1557",102.356486916,3.943660625,102.445956916,3.854046625,"31","25",27.2483659932669
990,102.302120933536784,3.901694625000000,102.440684998142302,3.781694625000000,23,21,"1558",102.356486916,3.854046625,102.445956916,3.764432625,"32","25",27.288255427402
991,102.302120933536784,3.781694625000000,102.440684998142302,3.661694625000000,24,21,"1559",102.356486916,3.764432625,102.445956916,3.674818625,"33","25",27.3189907124415
991,102.302120933536784,3.781694625000000,102.440684998142302,3.661694625000000,24,21,"1560",102.356486916,3.674818625,102.445956916,3.585204625,"34","25",27.3269830727221
992,102.302120933536784,3.661694625000000,102.440684998142302,3.541694625000000,25,21,"1561",102.356486916,3.585204625,102.445956916,3.495590625,"35","25",27.3081808046523
993,102.302120933536784,3.541694625000000,102.440684998142302,3.421694625000000,26,21,"1562",102.356486916,3.495590625,102.445956916,3.405976625,"36","25",27.3289302130663
994,102.302120933536784,3.421694625000000,102.440684998142302,3.301694625000000,27,21,"1563",102.356486916,3.405976625,102.445956916,3.316362625,"37","25",27.4183242836201
994,102.302120933536784,3.421694625000000,102.440684998142302,3.301694625000000,27,21,"1564",102.356486916,3.316362625,102.445956916,3.226748625,"38","25",27.4858202839159
995,102.302120933536784,3.301694625000000,102.440684998142302,3.181694625000000,28,21,"1565",102.356486916,3.226748625,102.445956916,3.137134625,"39","25",27.5630689742108
996,102.302120933536784,3.181694625000000,102.440684998142302,3.061694625000000,29,21,"1566",102.356486916,3.137134625,102.445956916,3.047520625,"40","25",27.6498002935216
997,102.302120933536784,3.061694625000000,102.440684998142302,2.941694625000000,30,21,"1567",102.356486916,3.047520625,102.445956916,2.957906625,"41","25",27.7424920668778
997,102.302120933536784,3.061694625000000,102.440684998142302,2.941694625000000,30,21,"1568",102.356486916,2.957906625,102.445956916,2.868292625,"42","25",27.8346703598095
998,102.302120933536784,2.941694625000000,102.440684998142302,2.821694625000000,31,21,"1569",102.356486916,2.868292625,102.445956916,2.778678625,"43","25",27.9095377484982
999,102.302120933536784,2.821694625000000,102.440684998142302,2.701694625000000,32,21,"1570",102.356486916,2.778678625,102.445956916,2.689064625,"44","25",27.9626983386693
1000,102.302120933536784,2.701694625000000,102.440684998142302,2.581694625000000,33,21,"1571",102.356486916,2.689064625,102.445956916,2.599450625,"45","25",27.9889025800451
1000,102.302120933536784,2.701694625000000,102.440684998142302,2.581694625000000,33,21,"1572",102.356486916,2.599450625,102.445956916,2.509836625,"46","25",27.9818654901004
1001,102.302120933536784,2.581694625000000,102.440684998142302,2.461694625000000,34,21,"1573",102.356486916,2.509836625,102.445956916,2.420222625,"47","25",27.9427072450237
1002,102.302120933536784,2.461694625000000,102.440684998142302,2.341694625000000,35,21,"1574",102.356486916,2.420222625,102.445956916,2.330608625,"48","25",27.8915023364945
1003,102.302120933536784,2.341694625000000,102.440684998142302,2.221694625000000,36,21,"1575",102.356486916,2.330608625,102.445956916,2.240994625,"49","25",27.8470116141757
1003,102.302120933536784,2.341694625000000,102.440684998142302,2.221694625000000,36,21,"1576",102.356486916,2.240994625,102.445956916,2.151380625,"50","25",27.8137104358038
1004,102.302120933536784,2.221694625000000,102.440684998142302,2.101694624999999,37,21,"1577",102.356486916,2.151380625,102.445956916,2.061766625,"51","25",27.7862167413663
1019,102.406043981990905,6.001694625000000,102.544608046596437,5.881694625000000,6,22,"1596",102.445956916,5.915168625,102.535426916,5.825554625,"9","26",28.0769566729419
1020,102.406043981990905,5.881694625000000,102.544608046596437,5.761694625000000,7,22,"1597",102.445956916,5.825554625,102.535426916,5.735940625,"10","26",28.0743327329323
1020,102.406043981990905,5.881694625000000,102.544608046596437,5.761694625000000,7,22,"1658",102.535426916,5.825554625,102.624896916,5.735940625,"10","27",28.0800225522614
1021,102.406043981990905,5.761694625000000,102.544608046596437,5.641694625000000,8,22,"1598",102.445956916,5.735940625,102.535426916,5.646326625,"11","26",28.0613354199191
1021,102.406043981990905,5.761694625000000,102.544608046596437,5.641694625000000,8,22,"1599",102.445956916,5.646326625,102.535426916,5.556712625,"12","26",28.0440256112797
1022,102.406043981990905,5.641694625000000,102.544608046596437,5.521694625000000,9,22,"1600",102.445956916,5.556712625,102.535426916,5.467098625,"13","26",28.0253219657444
1023,102.406043981990905,5.521694625000000,102.544608046596437,5.401694625000000,10,22,"1601",102.445956916,5.467098625,102.535426916,5.377484625,"14","26",28.0064425442319
1023,102.406043981990905,5.521694625000000,102.544608046596437,5.401694625000000,10,22,"1662",102.535426916,5.467098625,102.624896916,5.377484625,"14","27",28.0155409566359
1024,102.406043981990905,5.401694625000000,102.544608046596437,5.281694625000000,11,22,"1602",102.445956916,5.377484625,102.535426916,5.287870625,"15","26",27.9881861162347
1024,102.406043981990905,5.401694625000000,102.544608046596437,5.281694625000000,11,22,"1603",102.445956916,5.287870625,102.535426916,5.198256625,"16","26",27.9713117149925
1025,102.406043981990905,5.281694625000000,102.544608046596437,5.161694625000000,12,22,"1604",102.445956916,5.198256625,102.535426916,5.108642625,"17","26",27.9566047464298
1026,102.406043981990905,5.161694625000000,102.544608046596437,5.041694625000000,13,22,"1605",102.445956916,5.108642625,102.535426916,5.019028625,"18","26",27.9338716848192
1026,102.406043981990905,5.161694625000000,102.544608046596437,5.041694625000000,13,22,"1666",102.535426916,5.108642625,102.624896916,5.019028625,"18","27",27.9532417547284
1027,102.406043981990905,5.041694625000000,102.544608046596437,4.921694625000000,14,22,"1606",102.445956916,5.019028625,102.535426916,4.929414625,"19","26",27.858546880804
1027,102.406043981990905,5.041694625000000,102.544608046596437,4.921694625000000,14,22,"1607",102.445956916,4.929414625,102.535426916,4.839800625,"20","26",27.7422854997041
1028,102.406043981990905,4.921694625000000,102.544608046596437,4.801694625000000,15,22,"1608",102.445956916,4.839800625,102.535426916,4.750186625,"21","26",27.6079225087423
1029,102.406043981990905,4.801694625000000,102.544608046596437,4.681694625000000,16,22,"1609",102.445956916,4.750186625,102.535426916,4.660572625,"22","26",27.4658125817319
1029,102.406043981990905,4.801694625000000,102.544608046596437,4.681694625000000,16,22,"1670",102.535426916,4.750186625,102.624896916,4.660572625,"22","27",27.6430612958919
1030,102.406043981990905,4.681694625000000,102.544608046596437,4.561694625000000,17,22,"1610",102.445956916,4.660572625,102.535426916,4.570958625,"23","26",27.329752991307
1030,102.406043981990905,4.681694625000000,102.544608046596437,4.561694625000000,17,22,"1611",102.445956916,4.570958625,102.535426916,4.481344625,"24","26",27.2145719441281
1031,102.406043981990905,4.561694625000000,102.544608046596437,4.441694625000000,18,22,"1612",102.445956916,4.481344625,102.535426916,4.391730625,"25","26",27.1344311127751
1032,102.406043981990905,4.441694625000000,102.544608046596437,4.321694624999999,19,22,"1613",102.445956916,4.391730625,102.535426916,4.302116625,"26","26",27.0914549897403
1032,102.406043981990905,4.441694625000000,102.544608046596437,4.321694624999999,19,22,"1674",102.535426916,4.391730625,102.624896916,4.302116625,"26","27",27.402154246166
1033,102.406043981990905,4.321694624999999,102.544608046596437,4.201694625000000,20,22,"1614",102.445956916,4.302116625,102.535426916,4.212502625,"27","26",27.0972801196839
1033,102.406043981990905,4.321694624999999,102.544608046596437,4.201694625000000,20,22,"1615",102.445956916,4.212502625,102.535426916,4.122888625,"28","26",27.1576121788911
1034,102.406043981990905,4.201694625000000,102.544608046596437,4.081694625000000,21,22,"1616",102.445956916,4.122888625,102.535426916,4.033274625,"29","26",27.263132373015
1035,102.406043981990905,4.081694625000000,102.544608046596437,3.961694625000000,22,22,"1617",102.445956916,4.033274625,102.535426916,3.943660625,"30","26",27.3773434453247
1035,102.406043981990905,4.081694625000000,102.544608046596437,3.961694625000000,22,22,"1678",102.535426916,4.033274625,102.624896916,3.943660625,"30","27",27.5738983793907
1036,102.406043981990905,3.961694625000000,102.544608046596437,3.841694625000000,23,22,"1618",102.445956916,3.943660625,102.535426916,3.854046625,"31","26",27.4363370036183
1036,102.406043981990905,3.961694625000000,102.544608046596437,3.841694625000000,23,22,"1619",102.445956916,3.854046625,102.535426916,3.764432625,"32","26",27.4481448412423
1037,102.406043981990905,3.841694625000000,102.544608046596437,3.721694625000000,24,22,"1620",102.445956916,3.764432625,102.535426916,3.674818625,"33","26",27.4379300560897
1038,102.406043981990905,3.721694625000000,102.544608046596437,3.601694624999999,25,22,"1621",102.445956916,3.674818625,102.535426916,3.585204625,"34","26",27.4049819521167
1038,102.406043981990905,3.721694625000000,102.544608046596437,3.601694624999999,25,22,"1682",102.535426916,3.674818625,102.624896916,3.585204625,"34","27",27.5257076882827
1039,102.406043981990905,3.601694624999999,102.544608046596437,3.481694625000000,26,22,"1622",102.445956916,3.585204625,102.535426916,3.495590625,"35","26",27.3478633217013
1039,102.406043981990905,3.601694624999999,102.544608046596437,3.481694625000000,26,22,"1623",102.445956916,3.495590625,102.535426916,3.405976625,"36","26",27.3347171941578
1040,102.406043981990905,3.481694625000000,102.544608046596437,3.361694625000000,27,22,"1624",102.445956916,3.405976625,102.535426916,3.316362625,"37","26",27.3987883975567
1040,102.406043981990905,3.481694625000000,102.544608046596437,3.361694625000000,27,22,"1685",102.535426916,3.405976625,102.624896916,3.316362625,"37","27",27.4413086169194
1041,102.406043981990905,3.361694625000000,102.544608046596437,3.241694625000000,28,22,"1625",102.445956916,3.316362625,102.535426916,3.226748625,"38","26",27.4681326536684
1041,102.406043981990905,3.361694625000000,102.544608046596437,3.241694625000000,28,22,"1686",102.535426916,3.316362625,102.624896916,3.226748625,"38","27",27.4932015793318
1042,102.406043981990905,3.241694625000000,102.544608046596437,3.121694625000000,29,22,"1626",102.445956916,3.226748625,102.535426916,3.137134625,"39","26",27.5482103378114
1042,102.406043981990905,3.241694625000000,102.544608046596437,3.121694625000000,29,22,"1627",102.445956916,3.137134625,102.535426916,3.047520625,"40","26",27.6356753125466
1043,102.406043981990905,3.121694625000000,102.544608046596437,3.001694625000000,30,22,"1628",102.445956916,3.047520625,102.535426916,2.957906625,"41","26",27.729852679351
1043,102.406043981990905,3.121694625000000,102.544608046596437,3.001694625000000,30,22,"1689",102.535426916,3.047520625,102.624896916,2.957906625,"41","27",27.741010322086
1044,102.406043981990905,3.001694625000000,102.544608046596437,2.881694625000000,31,22,"1629",102.445956916,2.957906625,102.535426916,2.868292625,"42","26",27.8234856869262
1045,102.406043981990905,2.881694625000000,102.544608046596437,2.761694625000000,32,22,"1630",102.445956916,2.868292625,102.535426916,2.778678625,"43","26",27.8998511816861
1045,102.406043981990905,2.881694625000000,102.544608046596437,2.761694625000000,32,22,"1631",102.445956916,2.778678625,102.535426916,2.689064625,"44","26",27.9532441040163
1046,102.406043981990905,2.761694625000000,102.544608046596437,2.641694625000000,33,22,"1632",102.445956916,2.689064625,102.535426916,2.599450625,"45","26",27.9731690107316
1046,102.406043981990905,2.761694625000000,102.544608046596437,2.641694625000000,33,22,"1693",102.535426916,2.689064625,102.624896916,2.599450625,"45","27",27.9745931152921
1047,102.406043981990905,2.641694625000000,102.544608046596437,2.521694624999999,34,22,"1633",102.445956916,2.599450625,102.535426916,2.509836625,"46","26",27.9547875647836
1048,102.406043981990905,2.521694624999999,102.544608046596437,2.401694624999999,35,22,"1634",102.445956916,2.509836625,102.535426916,2.420222625,"47","26",27.8969103449356
1048,102.406043981990905,2.521694624999999,102.544608046596437,2.401694624999999,35,22,"1635",102.445956916,2.420222625,102.535426916,2.330608625,"48","26",27.8193081627574
1049,102.406043981990905,2.401694624999999,102.544608046596437,2.281694625000000,36,22,"1636",102.445956916,2.330608625,102.535426916,2.240994625,"49","26",27.7566762446923
1049,102.406043981990905,2.401694624999999,102.544608046596437,2.281694625000000,36,22,"1697",102.535426916,2.330608625,102.624896916,2.240994625,"49","27",27.6763981842494
1050,102.406043981990905,2.281694625000000,102.544608046596437,2.161694625000000,37,22,"1637",102.445956916,2.240994625,102.535426916,2.151380625,"50","26",27.7293963005994
1051,102.406043981990905,2.161694625000000,102.544608046596437,2.041694625000000,38,22,"1638",102.445956916,2.151380625,102.535426916,2.061766625,"51","26",27.7108382841684
1065,102.509967030445040,5.941694625000000,102.648531095050558,5.821694625000000,6,23,,,,,,,,
1066,102.509967030445040,5.821694625000000,102.648531095050558,5.701694625000000,7,23,"1659",102.535426916,5.735940625,102.624896916,5.646326625,"11","27",28.0653971722009
1066,102.509967030445040,5.821694625000000,102.648531095050558,5.701694625000000,7,23,"1720",102.624896916,5.735940625,102.714366916,5.646326625,"11","28",28.0629004375466
1067,102.509967030445040,5.701694625000000,102.648531095050558,5.581694625000000,8,23,"1660",102.535426916,5.646326625,102.624896916,5.556712625,"12","27",28.0494511349869
1067,102.509967030445040,5.701694625000000,102.648531095050558,5.581694625000000,8,23,"1721",102.624896916,5.646326625,102.714366916,5.556712625,"12","28",28.0515837895717
1068,102.509967030445040,5.581694625000000,102.648531095050558,5.461694625000000,9,23,"1661",102.535426916,5.556712625,102.624896916,5.467098625,"13","27",28.0327012883336
1068,102.509967030445040,5.581694625000000,102.648531095050558,5.461694625000000,9,23,"1722",102.624896916,5.556712625,102.714366916,5.467098625,"13","28",28.0385418428958
1069,102.509967030445040,5.461694625000000,102.648531095050558,5.341694625000000,10,23,"1663",102.535426916,5.377484625,102.624896916,5.287870625,"15","27",27.9984508327446
1069,102.509967030445040,5.461694625000000,102.648531095050558,5.341694625000000,10,23,"1724",102.624896916,5.377484625,102.714366916,5.287870625,"15","28",28.0091353348125
1070,102.509967030445040,5.341694625000000,102.648531095050558,5.221694625000000,11,23,"1664",102.535426916,5.287870625,102.624896916,5.198256625,"16","27",27.9820970385302
1070,102.509967030445040,5.341694625000000,102.648531095050558,5.221694625000000,11,23,"1725",102.624896916,5.287870625,102.714366916,5.198256625,"16","28",27.9938257757216
1071,102.509967030445040,5.221694625000000,102.648531095050558,5.101694625000000,12,23,"1665",102.535426916,5.198256625,102.624896916,5.108642625,"17","27",27.9671211465388
1071,102.509967030445040,5.221694625000000,102.648531095050558,5.101694625000000,12,23,"1726",102.624896916,5.198256625,102.714366916,5.108642625,"17","28",27.9782396623529
1072,102.509967030445040,5.101694625000000,102.648531095050558,4.981694625000000,13,23,"1667",102.535426916,5.019028625,102.624896916,4.929414625,"19","27",27.9171799885431
1072,102.509967030445040,5.101694625000000,102.648531095050558,4.981694625000000,13,23,"1728",102.624896916,5.019028625,102.714366916,4.929414625,"19","28",27.9480016930871
1073,102.509967030445040,4.981694625000000,102.648531095050558,4.861694625000000,14,23,"1668",102.535426916,4.929414625,102.624896916,4.839800625,"20","27",27.8396736841103
1073,102.509967030445040,4.981694625000000,102.648531095050558,4.861694625000000,14,23,"1729",102.624896916,4.929414625,102.714366916,4.839800625,"20","28",27.9095053604672
1074,102.509967030445040,4.861694625000000,102.648531095050558,4.741694625000000,15,23,"1669",102.535426916,4.839800625,102.624896916,4.750186625,"21","27",27.7446409208856
1074,102.509967030445040,4.861694625000000,102.648531095050558,4.741694625000000,15,23,"1730",102.624896916,4.839800625,102.714366916,4.750186625,"21","28",27.8517135335338
1075,102.509967030445040,4.741694625000000,102.648531095050558,4.621694625000000,16,23,"1671",102.535426916,4.660572625,102.624896916,4.570958625,"23","27",27.5472556132051
1075,102.509967030445040,4.741694625000000,102.648531095050558,4.621694625000000,16,23,"1732",102.624896916,4.660572625,102.714366916,4.570958625,"23","28",27.7253121870044
1076,102.509967030445040,4.621694625000000,102.648531095050558,4.501694625000000,17,23,"1672",102.535426916,4.570958625,102.624896916,4.481344625,"24","27",27.4708451889546
1076,102.509967030445040,4.621694625000000,102.648531095050558,4.501694625000000,17,23,"1733",102.624896916,4.570958625,102.714366916,4.481344625,"24","28",27.6786096679995
1077,102.509967030445040,4.501694625000000,102.648531095050558,4.381694625000000,18,23,"1673",102.535426916,4.481344625,102.624896916,4.391730625,"25","27",27.4237511371162
1077,102.509967030445040,4.501694625000000,102.648531095050558,4.381694625000000,18,23,"1734",102.624896916,4.481344625,102.714366916,4.391730625,"25","28",27.6556682130089
1078,102.509967030445040,4.381694625000000,102.648531095050558,4.261694625000000,19,23,"1675",102.535426916,4.302116625,102.624896916,4.212502625,"27","27",27.4111137640873
1078,102.509967030445040,4.381694625000000,102.648531095050558,4.261694625000000,19,23,"1736",102.624896916,4.302116625,102.714366916,4.212502625,"27","28",27.659808806759
1079,102.509967030445040,4.261694625000000,102.648531095050558,4.141694625000001,20,23,"1676",102.535426916,4.212502625,102.624896916,4.122888625,"28","27",27.4518047317989
1079,102.509967030445040,4.261694625000000,102.648531095050558,4.141694625000001,20,23,"1737",102.624896916,4.212502625,102.714366916,4.122888625,"28","28",27.6853555337374
1080,102.509967030445040,4.141694625000001,102.648531095050558,4.021694625000001,21,23,"1677",102.535426916,4.122888625,102.624896916,4.033274625,"29","27",27.5140750441742
1081,102.509967030445040,4.021694625000001,102.648531095050558,3.901694625000000,22,23,"1679",102.535426916,3.943660625,102.624896916,3.854046625,"31","27",27.6050748852222
1081,102.509967030445040,4.021694625000001,102.648531095050558,3.901694625000000,22,23,"1740",102.624896916,3.943660625,102.714366916,3.854046625,"31","28",27.7532105996734
1082,102.509967030445040,3.901694625000000,102.648531095050558,3.781694625000000,23,23,"1680",102.535426916,3.854046625,102.624896916,3.764432625,"32","27",27.602482671737
1082,102.509967030445040,3.901694625000000,102.648531095050558,3.781694625000000,23,23,"1741",102.624896916,3.854046625,102.714366916,3.764432625,"32","28",27.7364296074396
1083,102.509967030445040,3.781694625000000,102.648531095050558,3.661694625000000,24,23,"1681",102.535426916,3.764432625,102.624896916,3.674818625,"33","27",27.5738067463915
1084,102.509967030445040,3.661694625000000,102.648531095050558,3.541694625000000,25,23,"1683",102.535426916,3.585204625,102.624896916,3.495590625,"35","27",27.4701351356089
1084,102.509967030445040,3.661694625000000,102.648531095050558,3.541694625000000,25,23,"1744",102.624896916,3.585204625,102.714366916,3.495590625,"35","28",27.5719132672984
1085,102.509967030445040,3.541694625000000,102.648531095050558,3.421694625000000,26,23,"1684",102.535426916,3.495590625,102.624896916,3.405976625,"36","27",27.4354072151107
1085,102.509967030445040,3.541694625000000,102.648531095050558,3.421694625000000,26,23,"1745",102.624896916,3.495590625,102.714366916,3.405976625,"36","28",27.5125489806113
1086,102.509967030445040,3.421694625000000,102.648531095050558,3.301694625000000,27,23,,,,,,,,
1087,102.509967030445040,3.301694625000000,102.648531095050558,3.181694625000000,28,23,"1687",102.535426916,3.226748625,102.624896916,3.137134625,"39","27",27.5652753786083
1087,102.509967030445040,3.301694625000000,102.648531095050558,3.181694625000000,28,23,"1748",102.624896916,3.226748625,102.714366916,3.137134625,"39","28",27.6034388099422
1088,102.509967030445040,3.181694625000000,102.648531095050558,3.061694625000000,29,23,"1688",102.535426916,3.137134625,102.624896916,3.047520625,"40","27",27.6485128813454
1088,102.509967030445040,3.181694625000000,102.648531095050558,3.061694625000000,29,23,"1749",102.624896916,3.137134625,102.714366916,3.047520625,"40","28",27.6796921267623
1089,102.509967030445040,3.061694625000000,102.648531095050558,2.941694625000000,30,23,"1690",102.535426916,2.957906625,102.624896916,2.868292625,"42","27",27.8328170999479
1090,102.509967030445040,2.941694625000000,102.648531095050558,2.821694625000000,31,23,"1691",102.535426916,2.868292625,102.624896916,2.778678625,"43","27",27.9086533352111
1090,102.509967030445040,2.941694625000000,102.648531095050558,2.821694625000000,31,23,"1752",102.624896916,2.868292625,102.714366916,2.778678625,"43","28",27.929177226256
1091,102.509967030445040,2.821694625000000,102.648531095050558,2.701694625000000,32,23,"1692",102.535426916,2.778678625,102.624896916,2.689064625,"44","27",27.9598893941564
1091,102.509967030445040,2.821694625000000,102.648531095050558,2.701694625000000,32,23,"1753",102.624896916,2.778678625,102.714366916,2.689064625,"44","28",27.9772282691929
1092,102.509967030445040,2.701694625000000,102.648531095050558,2.581694625000000,33,23,"1694",102.535426916,2.599450625,102.624896916,2.509836625,"46","27",27.9459216043093
1093,102.509967030445040,2.581694625000000,102.648531095050558,2.461694625000000,34,23,"1695",102.535426916,2.509836625,102.624896916,2.420222625,"47","27",27.8705937715943
1093,102.509967030445040,2.581694625000000,102.648531095050558,2.461694625000000,34,23,"1756",102.624896916,2.509836625,102.714366916,2.420222625,"47","28",27.8717085804367
1094,102.509967030445040,2.461694625000000,102.648531095050558,2.341694625000000,35,23,"1696",102.535426916,2.420222625,102.624896916,2.330608625,"48","27",27.7657617091676
1094,102.509967030445040,2.461694625000000,102.648531095050558,2.341694625000000,35,23,"1757",102.624896916,2.420222625,102.714366916,2.330608625,"48","28",27.7674083884991
1095,102.509967030445040,2.341694625000000,102.648531095050558,2.221694625000000,36,23,"1698",102.535426916,2.240994625,102.624896916,2.151380625,"50","27",27.6607292516958
1095,102.509967030445040,2.341694625000000,102.648531095050558,2.221694625000000,36,23,"1759",102.624896916,2.240994625,102.714366916,2.151380625,"50","28",27.6254784852678
1096,102.509967030445040,2.221694625000000,102.648531095050558,2.101694624999999,37,23,"1699",102.535426916,2.151380625,102.624896916,2.061766625,"51","27",27.6427209672171
1096,102.509967030445040,2.221694625000000,102.648531095050558,2.101694624999999,37,23,"1760",102.624896916,2.151380625,102.714366916,2.061766625,"51","28",27.5908571318051
1097,102.509967030445040,2.101694624999999,102.648531095050558,1.981694624999999,38,23,"1761",102.624896916,2.061766625,102.714366916,1.972152625,"52","28",27.5694177327119
1098,102.509967030445040,1.981694624999999,102.648531095050558,1.861694625000000,39,23,,,,,,,,
1112,102.613890078899175,5.881694625000000,102.752454143504693,5.761694625000000,7,24,,,,,,,,
1113,102.613890078899175,5.761694625000000,102.752454143504693,5.641694625000000,8,24,"1781",102.714366916,5.735940625,102.803836916,5.646326625,"11","29",28.0561560978728
1113,102.613890078899175,5.761694625000000,102.752454143504693,5.641694625000000,8,24,"1782",102.714366916,5.646326625,102.803836916,5.556712625,"12","29",28.0512113762037
1114,102.613890078899175,5.641694625000000,102.752454143504693,5.521694625000000,9,24,"1783",102.714366916,5.556712625,102.803836916,5.467098625,"13","29",28.0432853075679
1115,102.613890078899175,5.521694625000000,102.752454143504693,5.401694625000000,10,24,"1723",102.624896916,5.467098625,102.714366916,5.377484625,"14","28",28.024260190042
1115,102.613890078899175,5.521694625000000,102.752454143504693,5.401694625000000,10,24,"1784",102.714366916,5.467098625,102.803836916,5.377484625,"14","29",28.0329340301391
1116,102.613890078899175,5.401694625000000,102.752454143504693,5.281694625000000,11,24,"1785",102.714366916,5.377484625,102.803836916,5.287870625,"15","29",28.0204236877892
1116,102.613890078899175,5.401694625000000,102.752454143504693,5.281694625000000,11,24,"1786",102.714366916,5.287870625,102.803836916,5.198256625,"16","29",28.005618306949
1117,102.613890078899175,5.281694625000000,102.752454143504693,5.161694625000000,12,24,"1787",102.714366916,5.198256625,102.803836916,5.108642625,"17","29",27.9886836765532
1118,102.613890078899175,5.161694625000000,102.752454143504693,5.041694625000000,13,24,"1727",102.624896916,5.108642625,102.714366916,5.019028625,"18","28",27.962609919011
1118,102.613890078899175,5.161694625000000,102.752454143504693,5.041694625000000,13,24,"1788",102.714366916,5.108642625,102.803836916,5.019028625,"18","29",27.9711952446069
1119,102.613890078899175,5.041694625000000,102.752454143504693,4.921694625000000,14,24,"1789",102.714366916,5.019028625,102.803836916,4.929414625,"19","29",27.9548494430653
1119,102.613890078899175,5.041694625000000,102.752454143504693,4.921694625000000,14,24,"1790",102.714366916,4.929414625,102.803836916,4.839800625,"20","29",27.9401350951663
1120,102.613890078899175,4.921694625000000,102.752454143504693,4.801694625000000,15,24,"1791",102.714366916,4.839800625,102.803836916,4.750186625,"21","29",27.9169562461794
1121,102.613890078899175,4.801694625000000,102.752454143504693,4.681694625000000,16,24,"1731",102.624896916,4.750186625,102.714366916,4.660572625,"22","28",27.7866523748624
1121,102.613890078899175,4.801694625000000,102.752454143504693,4.681694625000000,16,24,"1792",102.714366916,4.750186625,102.803836916,4.660572625,"22","29",27.8846934819032
1122,102.613890078899175,4.681694625000000,102.752454143504693,4.561694625000000,17,24,"1793",102.714366916,4.660572625,102.803836916,4.570958625,"23","29",27.8526144853422
1122,102.613890078899175,4.681694625000000,102.752454143504693,4.561694625000000,17,24,"1794",102.714366916,4.570958625,102.803836916,4.481344625,"24","29",27.8295347447991
1123,102.613890078899175,4.561694625000000,102.752454143504693,4.441694625000000,18,24,"1795",102.714366916,4.481344625,102.803836916,4.391730625,"25","29",27.8235720212727
1124,102.613890078899175,4.441694625000000,102.752454143504693,4.321694624999999,19,24,"1735",102.624896916,4.391730625,102.714366916,4.302116625,"26","28",27.6497645578759
1124,102.613890078899175,4.441694625000000,102.752454143504693,4.321694624999999,19,24,"1796",102.714366916,4.391730625,102.803836916,4.302116625,"26","29",27.8307233751762
1125,102.613890078899175,4.321694624999999,102.752454143504693,4.201694625000000,20,24,"1797",102.714366916,4.302116625,102.803836916,4.212502625,"27","29",27.8424032630605
