id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Wind_18
864,101.990351788174380,2.521694624999999,102.128915852779897,2.401694624999999,35,18,"1390",102.088076916,2.509836625,102.177546916,2.420222625,"47","22",12.5354891576471
864,101.990351788174380,2.521694624999999,102.128915852779897,2.401694624999999,35,18,"1391",102.088076916,2.420222625,102.177546916,2.330608625,"48","22",12.6220822782137
865,101.990351788174380,2.401694624999999,102.128915852779897,2.281694625000000,36,18,"1331",101.998606916,2.330608625,102.088076916,2.240994625,"49","21",12.8498202235322
865,101.990351788174380,2.401694624999999,102.128915852779897,2.281694625000000,36,18,"1392",102.088076916,2.330608625,102.177546916,2.240994625,"49","22",12.7099635009172
866,101.990351788174380,2.281694625000000,102.128915852779897,2.161694625000000,37,18,,,,,,,,
878,102.094274836628514,6.301694625000000,102.232838901234032,6.181694625000000,3,19,"1410",102.177546916,6.184010625,102.267016916,6.094396625,"6","23",16.6069465625784
879,102.094274836628514,6.181694625000000,102.232838901234032,6.061694625000000,4,19,"1411",102.177546916,6.094396625,102.267016916,6.004782625,"7","23",16.5332669130367
880,102.094274836628514,6.061694625000000,102.232838901234032,5.941694625000000,5,19,"1412",102.177546916,6.004782625,102.267016916,5.915168625,"8","23",16.4792114643786
881,102.094274836628514,5.941694625000000,102.232838901234032,5.821694625000000,6,19,"1413",102.177546916,5.915168625,102.267016916,5.825554625,"9","23",16.4489783665406
881,102.094274836628514,5.941694625000000,102.232838901234032,5.821694625000000,6,19,"1414",102.177546916,5.825554625,102.267016916,5.735940625,"10","23",16.2566081605788
882,102.094274836628514,5.821694625000000,102.232838901234032,5.701694625000000,7,19,"1415",102.177546916,5.735940625,102.267016916,5.646326625,"11","23",15.9330445814234
883,102.094274836628514,5.701694625000000,102.232838901234032,5.581694625000000,8,19,"1416",102.177546916,5.646326625,102.267016916,5.556712625,"12","23",15.5957034822693
884,102.094274836628514,5.581694625000000,102.232838901234032,5.461694625000000,9,19,"1417",102.177546916,5.556712625,102.267016916,5.467098625,"13","23",15.2636843943403
884,102.094274836628514,5.581694625000000,102.232838901234032,5.461694625000000,9,19,"1418",102.177546916,5.467098625,102.267016916,5.377484625,"14","23",14.9587866752613
885,102.094274836628514,5.461694625000000,102.232838901234032,5.341694625000000,10,19,"1419",102.177546916,5.377484625,102.267016916,5.287870625,"15","23",14.6341474510683
886,102.094274836628514,5.341694625000000,102.232838901234032,5.221694625000000,11,19,"1420",102.177546916,5.287870625,102.267016916,5.198256625,"16","23",14.2766616546263
887,102.094274836628514,5.221694625000000,102.232838901234032,5.101694625000000,12,19,"1421",102.177546916,5.198256625,102.267016916,5.108642625,"17","23",13.885245675211
887,102.094274836628514,5.221694625000000,102.232838901234032,5.101694625000000,12,19,"1422",102.177546916,5.108642625,102.267016916,5.019028625,"18","23",13.4611460487173
888,102.094274836628514,5.101694625000000,102.232838901234032,4.981694625000000,13,19,"1423",102.177546916,5.019028625,102.267016916,4.929414625,"19","23",13.0454595239979
889,102.094274836628514,4.981694625000000,102.232838901234032,4.861694625000000,14,19,"1424",102.177546916,4.929414625,102.267016916,4.839800625,"20","23",12.6885408859297
890,102.094274836628514,4.861694625000000,102.232838901234032,4.741694625000000,15,19,"1425",102.177546916,4.839800625,102.267016916,4.750186625,"21","23",12.3623656738703
890,102.094274836628514,4.861694625000000,102.232838901234032,4.741694625000000,15,19,"1426",102.177546916,4.750186625,102.267016916,4.660572625,"22","23",12.0492824093985
891,102.094274836628514,4.741694625000000,102.232838901234032,4.621694625000000,16,19,"1427",102.177546916,4.660572625,102.267016916,4.570958625,"23","23",11.7314238073143
892,102.094274836628514,4.621694625000000,102.232838901234032,4.501694625000000,17,19,"1428",102.177546916,4.570958625,102.267016916,4.481344625,"24","23",11.3895373893648
893,102.094274836628514,4.501694625000000,102.232838901234032,4.381694625000000,18,19,"1429",102.177546916,4.481344625,102.267016916,4.391730625,"25","23",11.0024596892116
893,102.094274836628514,4.501694625000000,102.232838901234032,4.381694625000000,18,19,"1430",102.177546916,4.391730625,102.267016916,4.302116625,"26","23",10.5323636679647
894,102.094274836628514,4.381694625000000,102.232838901234032,4.261694625000000,19,19,"1431",102.177546916,4.302116625,102.267016916,4.212502625,"27","23",9.95057922263712
895,102.094274836628514,4.261694625000000,102.232838901234032,4.141694625000001,20,19,"1432",102.177546916,4.212502625,102.267016916,4.122888625,"28","23",9.24378743717258
896,102.094274836628514,4.141694625000001,102.232838901234032,4.021694625000001,21,19,"1433",102.177546916,4.122888625,102.267016916,4.033274625,"29","23",8.48457927416395
896,102.094274836628514,4.141694625000001,102.232838901234032,4.021694625000001,21,19,"1434",102.177546916,4.033274625,102.267016916,3.943660625,"30","23",7.8589921663245
897,102.094274836628514,4.021694625000001,102.232838901234032,3.901694625000000,22,19,"1435",102.177546916,3.943660625,102.267016916,3.854046625,"31","23",7.54823343304007
898,102.094274836628514,3.901694625000000,102.232838901234032,3.781694625000000,23,19,"1436",102.177546916,3.854046625,102.267016916,3.764432625,"32","23",7.50318972364236
899,102.094274836628514,3.781694625000000,102.232838901234032,3.661694625000000,24,19,"1437",102.177546916,3.764432625,102.267016916,3.674818625,"33","23",7.57573556418814
899,102.094274836628514,3.781694625000000,102.232838901234032,3.661694625000000,24,19,"1438",102.177546916,3.674818625,102.267016916,3.585204625,"34","23",7.70077750522501
900,102.094274836628514,3.661694625000000,102.232838901234032,3.541694625000000,25,19,"1439",102.177546916,3.585204625,102.267016916,3.495590625,"35","23",7.9118846225462
901,102.094274836628514,3.541694625000000,102.232838901234032,3.421694625000000,26,19,"1440",102.177546916,3.495590625,102.267016916,3.405976625,"36","23",8.28674608207111
902,102.094274836628514,3.421694625000000,102.232838901234032,3.301694625000000,27,19,"1441",102.177546916,3.405976625,102.267016916,3.316362625,"37","23",8.83403736615678
902,102.094274836628514,3.421694625000000,102.232838901234032,3.301694625000000,27,19,"1442",102.177546916,3.316362625,102.267016916,3.226748625,"38","23",9.45818650578363
903,102.094274836628514,3.301694625000000,102.232838901234032,3.181694625000000,28,19,"1443",102.177546916,3.226748625,102.267016916,3.137134625,"39","23",10.0620359487469
904,102.094274836628514,3.181694625000000,102.232838901234032,3.061694625000000,29,19,"1444",102.177546916,3.137134625,102.267016916,3.047520625,"40","23",10.5954511620681
905,102.094274836628514,3.061694625000000,102.232838901234032,2.941694625000000,30,19,"1445",102.177546916,3.047520625,102.267016916,2.957906625,"41","23",11.0381764090152
905,102.094274836628514,3.061694625000000,102.232838901234032,2.941694625000000,30,19,"1446",102.177546916,2.957906625,102.267016916,2.868292625,"42","23",11.3968173545971
906,102.094274836628514,2.941694625000000,102.232838901234032,2.821694625000000,31,19,"1447",102.177546916,2.868292625,102.267016916,2.778678625,"43","23",11.6940958829254
907,102.094274836628514,2.821694625000000,102.232838901234032,2.701694625000000,32,19,"1448",102.177546916,2.778678625,102.267016916,2.689064625,"44","23",11.9333595318072
908,102.094274836628514,2.701694625000000,102.232838901234032,2.581694625000000,33,19,"1449",102.177546916,2.689064625,102.267016916,2.599450625,"45","23",12.1137608729064
908,102.094274836628514,2.701694625000000,102.232838901234032,2.581694625000000,33,19,"1450",102.177546916,2.599450625,102.267016916,2.509836625,"46","23",12.2717994800885
909,102.094274836628514,2.581694625000000,102.232838901234032,2.461694625000000,34,19,"1451",102.177546916,2.509836625,102.267016916,2.420222625,"47","23",12.4385842148732
910,102.094274836628514,2.461694625000000,102.232838901234032,2.341694625000000,35,19,"1452",102.177546916,2.420222625,102.267016916,2.330608625,"48","23",12.5398559766034
911,102.094274836628514,2.341694625000000,102.232838901234032,2.221694625000000,36,19,"1453",102.177546916,2.330608625,102.267016916,2.240994625,"49","23",12.5897587594407
911,102.094274836628514,2.341694625000000,102.232838901234032,2.221694625000000,36,19,"1454",102.177546916,2.240994625,102.267016916,2.151380625,"50","23",12.7474381947485
912,102.094274836628514,2.221694625000000,102.232838901234032,2.101694624999999,37,19,,,,,,,,
925,102.198197885082649,6.241694625000000,102.336761949688153,6.121694625000000,4,20,"1471",102.267016916,6.184010625,102.356486916,6.094396625,"6","24",16.353186355199
926,102.198197885082649,6.121694625000000,102.336761949688153,6.001694625000000,5,20,"1472",102.267016916,6.094396625,102.356486916,6.004782625,"7","24",16.2255133382995
926,102.198197885082649,6.121694625000000,102.336761949688153,6.001694625000000,5,20,"1473",102.267016916,6.004782625,102.356486916,5.915168625,"8","24",16.1114666390256
927,102.198197885082649,6.001694625000000,102.336761949688153,5.881694625000000,6,20,"1474",102.267016916,5.915168625,102.356486916,5.825554625,"9","24",15.9983682656089
928,102.198197885082649,5.881694625000000,102.336761949688153,5.761694625000000,7,20,"1475",102.267016916,5.825554625,102.356486916,5.735940625,"10","24",15.8042335838184
929,102.198197885082649,5.761694625000000,102.336761949688153,5.641694625000000,8,20,"1476",102.267016916,5.735940625,102.356486916,5.646326625,"11","24",15.5386560558379
929,102.198197885082649,5.761694625000000,102.336761949688153,5.641694625000000,8,20,"1477",102.267016916,5.646326625,102.356486916,5.556712625,"12","24",15.2418192793334
930,102.198197885082649,5.641694625000000,102.336761949688153,5.521694625000000,9,20,"1478",102.267016916,5.556712625,102.356486916,5.467098625,"13","24",14.9343945608682
931,102.198197885082649,5.521694625000000,102.336761949688153,5.401694625000000,10,20,"1479",102.267016916,5.467098625,102.356486916,5.377484625,"14","24",14.6629649518651
932,102.198197885082649,5.401694625000000,102.336761949688153,5.281694625000000,11,20,"1480",102.267016916,5.377484625,102.356486916,5.287870625,"15","24",14.36970032801
932,102.198197885082649,5.401694625000000,102.336761949688153,5.281694625000000,11,20,"1481",102.267016916,5.287870625,102.356486916,5.198256625,"16","24",14.0362339338149
933,102.198197885082649,5.281694625000000,102.336761949688153,5.161694625000000,12,20,"1482",102.267016916,5.198256625,102.356486916,5.108642625,"17","24",13.6627782274467
934,102.198197885082649,5.161694625000000,102.336761949688153,5.041694625000000,13,20,"1483",102.267016916,5.108642625,102.356486916,5.019028625,"18","24",13.2500139490885
935,102.198197885082649,5.041694625000000,102.336761949688153,4.921694625000000,14,20,"1484",102.267016916,5.019028625,102.356486916,4.929414625,"19","24",12.8196879444163
935,102.198197885082649,5.041694625000000,102.336761949688153,4.921694625000000,14,20,"1485",102.267016916,4.929414625,102.356486916,4.839800625,"20","24",12.4234362977725
936,102.198197885082649,4.921694625000000,102.336761949688153,4.801694625000000,15,20,"1486",102.267016916,4.839800625,102.356486916,4.750186625,"21","24",12.0614271895073
937,102.198197885082649,4.801694625000000,102.336761949688153,4.681694625000000,16,20,"1487",102.267016916,4.750186625,102.356486916,4.660572625,"22","24",11.694786249408
938,102.198197885082649,4.681694625000000,102.336761949688153,4.561694625000000,17,20,"1488",102.267016916,4.660572625,102.356486916,4.570958625,"23","24",11.3168607506739
938,102.198197885082649,4.681694625000000,102.336761949688153,4.561694625000000,17,20,"1489",102.267016916,4.570958625,102.356486916,4.481344625,"24","24",10.8875005029373
939,102.198197885082649,4.561694625000000,102.336761949688153,4.441694625000000,18,20,"1490",102.267016916,4.481344625,102.356486916,4.391730625,"25","24",10.3853242086399
940,102.198197885082649,4.441694625000000,102.336761949688153,4.321694624999999,19,20,"1491",102.267016916,4.391730625,102.356486916,4.302116625,"26","24",9.78267237402091
941,102.198197885082649,4.321694624999999,102.336761949688153,4.201694625000000,20,20,"1492",102.267016916,4.302116625,102.356486916,4.212502625,"27","24",9.06213604696435
941,102.198197885082649,4.321694624999999,102.336761949688153,4.201694625000000,20,20,"1493",102.267016916,4.212502625,102.356486916,4.122888625,"28","24",8.20639885934794
942,102.198197885082649,4.201694625000000,102.336761949688153,4.081694625000000,21,20,"1494",102.267016916,4.122888625,102.356486916,4.033274625,"29","24",7.24671582188396
943,102.198197885082649,4.081694625000000,102.336761949688153,3.961694625000000,22,20,"1495",102.267016916,4.033274625,102.356486916,3.943660625,"30","24",6.39250490803569
944,102.198197885082649,3.961694625000000,102.336761949688153,3.841694625000000,23,20,"1496",102.267016916,3.943660625,102.356486916,3.854046625,"31","24",6.15748093012182
944,102.198197885082649,3.961694625000000,102.336761949688153,3.841694625000000,23,20,"1497",102.267016916,3.854046625,102.356486916,3.764432625,"32","24",6.26969832207062
945,102.198197885082649,3.841694625000000,102.336761949688153,3.721694625000000,24,20,"1498",102.267016916,3.764432625,102.356486916,3.674818625,"33","24",6.37763180781596
946,102.198197885082649,3.721694625000000,102.336761949688153,3.601694624999999,25,20,"1499",102.267016916,3.674818625,102.356486916,3.585204625,"34","24",6.43735555338433
947,102.198197885082649,3.601694624999999,102.336761949688153,3.481694625000000,26,20,"1500",102.267016916,3.585204625,102.356486916,3.495590625,"35","24",6.54350569806814
947,102.198197885082649,3.601694624999999,102.336761949688153,3.481694625000000,26,20,"1501",102.267016916,3.495590625,102.356486916,3.405976625,"36","24",6.93317851146333
948,102.198197885082649,3.481694625000000,102.336761949688153,3.361694625000000,27,20,"1502",102.267016916,3.405976625,102.356486916,3.316362625,"37","24",7.65615735542803
949,102.198197885082649,3.361694625000000,102.336761949688153,3.241694625000000,28,20,"1503",102.267016916,3.316362625,102.356486916,3.226748625,"38","24",8.47522988536341
950,102.198197885082649,3.241694625000000,102.336761949688153,3.121694625000000,29,20,"1504",102.267016916,3.226748625,102.356486916,3.137134625,"39","24",9.24378819491085
950,102.198197885082649,3.241694625000000,102.336761949688153,3.121694625000000,29,20,"1505",102.267016916,3.137134625,102.356486916,3.047520625,"40","24",9.91663988885211
951,102.198197885082649,3.121694625000000,102.336761949688153,3.001694625000000,30,20,"1506",102.267016916,3.047520625,102.356486916,2.957906625,"41","24",10.4913801861018
952,102.198197885082649,3.001694625000000,102.336761949688153,2.881694625000000,31,20,"1507",102.267016916,2.957906625,102.356486916,2.868292625,"42","24",10.9811075291361
953,102.198197885082649,2.881694625000000,102.336761949688153,2.761694625000000,32,20,"1508",102.267016916,2.868292625,102.356486916,2.778678625,"43","24",11.3733133217973
953,102.198197885082649,2.881694625000000,102.336761949688153,2.761694625000000,32,20,"1509",102.267016916,2.778678625,102.356486916,2.689064625,"44","24",11.6679830532532
954,102.198197885082649,2.761694625000000,102.336761949688153,2.641694625000000,33,20,"1510",102.267016916,2.689064625,102.356486916,2.599450625,"45","24",11.8897865999197
955,102.198197885082649,2.641694625000000,102.336761949688153,2.521694624999999,34,20,"1511",102.267016916,2.599450625,102.356486916,2.509836625,"46","24",12.0927368926093
956,102.198197885082649,2.521694624999999,102.336761949688153,2.401694624999999,35,20,"1512",102.267016916,2.509836625,102.356486916,2.420222625,"47","24",12.2965297653235
956,102.198197885082649,2.521694624999999,102.336761949688153,2.401694624999999,35,20,"1513",102.267016916,2.420222625,102.356486916,2.330608625,"48","24",12.4445269785613
957,102.198197885082649,2.401694624999999,102.336761949688153,2.281694625000000,36,20,"1514",102.267016916,2.330608625,102.356486916,2.240994625,"49","24",12.5535837647327
958,102.198197885082649,2.281694625000000,102.336761949688153,2.161694625000000,37,20,"1515",102.267016916,2.240994625,102.356486916,2.151380625,"50","24",12.7109899455208
959,102.198197885082649,2.161694625000000,102.336761949688153,2.041694625000000,38,20,,,,,,,,
970,102.302120933536784,6.301694625000000,102.440684998142302,6.181694625000000,3,21,,,,,,,,
971,102.302120933536784,6.181694625000000,102.440684998142302,6.061694625000000,4,21,"1533",102.356486916,6.094396625,102.445956916,6.004782625,"7","25",15.7958123302465
972,102.302120933536784,6.061694625000000,102.440684998142302,5.941694625000000,5,21,"1534",102.356486916,6.004782625,102.445956916,5.915168625,"8","25",15.6663552550525
973,102.302120933536784,5.941694625000000,102.440684998142302,5.821694625000000,6,21,"1535",102.356486916,5.915168625,102.445956916,5.825554625,"9","25",15.5128183557154
973,102.302120933536784,5.941694625000000,102.440684998142302,5.821694625000000,6,21,"1536",102.356486916,5.825554625,102.445956916,5.735940625,"10","25",15.3219925310142
974,102.302120933536784,5.821694625000000,102.440684998142302,5.701694625000000,7,21,"1537",102.356486916,5.735940625,102.445956916,5.646326625,"11","25",15.1098102179045
975,102.302120933536784,5.701694625000000,102.440684998142302,5.581694625000000,8,21,"1538",102.356486916,5.646326625,102.445956916,5.556712625,"12","25",14.8682273580423
976,102.302120933536784,5.581694625000000,102.440684998142302,5.461694625000000,9,21,"1539",102.356486916,5.556712625,102.445956916,5.467098625,"13","25",14.6179431884021
976,102.302120933536784,5.581694625000000,102.440684998142302,5.461694625000000,9,21,"1540",102.356486916,5.467098625,102.445956916,5.377484625,"14","25",14.3791850554665
977,102.302120933536784,5.461694625000000,102.440684998142302,5.341694625000000,10,21,"1541",102.356486916,5.377484625,102.445956916,5.287870625,"15","25",14.1117212157843
978,102.302120933536784,5.341694625000000,102.440684998142302,5.221694625000000,11,21,"1542",102.356486916,5.287870625,102.445956916,5.198256625,"16","25",13.8082948660323
979,102.302120933536784,5.221694625000000,102.440684998142302,5.101694625000000,12,21,"1543",102.356486916,5.198256625,102.445956916,5.108642625,"17","25",13.4613098817205
979,102.302120933536784,5.221694625000000,102.440684998142302,5.101694625000000,12,21,"1544",102.356486916,5.108642625,102.445956916,5.019028625,"18","25",13.068750063353
980,102.302120933536784,5.101694625000000,102.440684998142302,4.981694625000000,13,21,"1545",102.356486916,5.019028625,102.445956916,4.929414625,"19","25",12.6369420202174
981,102.302120933536784,4.981694625000000,102.440684998142302,4.861694625000000,14,21,"1546",102.356486916,4.929414625,102.445956916,4.839800625,"20","25",12.2111246881344
982,102.302120933536784,4.861694625000000,102.440684998142302,4.741694625000000,15,21,"1547",102.356486916,4.839800625,102.445956916,4.750186625,"21","25",11.8145319665937
982,102.302120933536784,4.861694625000000,102.440684998142302,4.741694625000000,15,21,"1548",102.356486916,4.750186625,102.445956916,4.660572625,"22","25",11.4026276934324
983,102.302120933536784,4.741694625000000,102.440684998142302,4.621694625000000,16,21,"1549",102.356486916,4.660572625,102.445956916,4.570958625,"23","25",10.9729822524741
984,102.302120933536784,4.621694625000000,102.440684998142302,4.501694625000000,17,21,"1550",102.356486916,4.570958625,102.445956916,4.481344625,"24","25",10.4857500074476
985,102.302120933536784,4.501694625000000,102.440684998142302,4.381694625000000,18,21,"1551",102.356486916,4.481344625,102.445956916,4.391730625,"25","25",9.91399999277
985,102.302120933536784,4.501694625000000,102.440684998142302,4.381694625000000,18,21,"1552",102.356486916,4.391730625,102.445956916,4.302116625,"26","25",9.24467067478033
986,102.302120933536784,4.381694625000000,102.440684998142302,4.261694625000000,19,21,"1553",102.356486916,4.302116625,102.445956916,4.212502625,"27","25",8.45891064911931
987,102.302120933536784,4.261694625000000,102.440684998142302,4.141694625000001,20,21,"1554",102.356486916,4.212502625,102.445956916,4.122888625,"28","25",7.53682508080942
988,102.302120933536784,4.141694625000001,102.440684998142302,4.021694625000001,21,21,"1555",102.356486916,4.122888625,102.445956916,4.033274625,"29","25",6.46229759553862
988,102.302120933536784,4.141694625000001,102.440684998142302,4.021694625000001,21,21,"1556",102.356486916,4.033274625,102.445956916,3.943660625,"30","25",5.23947397664061
989,102.302120933536784,4.021694625000001,102.440684998142302,3.901694625000000,22,21,"1557",102.356486916,3.943660625,102.445956916,3.854046625,"31","25",5.25737764952354
990,102.302120933536784,3.901694625000000,102.440684998142302,3.781694625000000,23,21,"1558",102.356486916,3.854046625,102.445956916,3.764432625,"32","25",5.5067844818089
991,102.302120933536784,3.781694625000000,102.440684998142302,3.661694625000000,24,21,"1559",102.356486916,3.764432625,102.445956916,3.674818625,"33","25",5.60142359614097
991,102.302120933536784,3.781694625000000,102.440684998142302,3.661694625000000,24,21,"1560",102.356486916,3.674818625,102.445956916,3.585204625,"34","25",5.55611185491855
992,102.302120933536784,3.661694625000000,102.440684998142302,3.541694625000000,25,21,"1561",102.356486916,3.585204625,102.445956916,3.495590625,"35","25",5.42317329318074
993,102.302120933536784,3.541694625000000,102.440684998142302,3.421694625000000,26,21,"1562",102.356486916,3.495590625,102.445956916,3.405976625,"36","25",5.74658855303601
994,102.302120933536784,3.421694625000000,102.440684998142302,3.301694625000000,27,21,"1563",102.356486916,3.405976625,102.445956916,3.316362625,"37","25",6.783458414504
994,102.302120933536784,3.421694625000000,102.440684998142302,3.301694625000000,27,21,"1564",102.356486916,3.316362625,102.445956916,3.226748625,"38","25",7.79075947287017
995,102.302120933536784,3.301694625000000,102.440684998142302,3.181694625000000,28,21,"1565",102.356486916,3.226748625,102.445956916,3.137134625,"39","25",8.67859203718539
996,102.302120933536784,3.181694625000000,102.440684998142302,3.061694625000000,29,21,"1566",102.356486916,3.137134625,102.445956916,3.047520625,"40","25",9.44928549961093
997,102.302120933536784,3.061694625000000,102.440684998142302,2.941694625000000,30,21,"1567",102.356486916,3.047520625,102.445956916,2.957906625,"41","25",10.1204856068676
997,102.302120933536784,3.061694625000000,102.440684998142302,2.941694625000000,30,21,"1568",102.356486916,2.957906625,102.445956916,2.868292625,"42","25",10.6753793835677
998,102.302120933536784,2.941694625000000,102.440684998142302,2.821694625000000,31,21,"1569",102.356486916,2.868292625,102.445956916,2.778678625,"43","25",11.1020915943833
999,102.302120933536784,2.821694625000000,102.440684998142302,2.701694625000000,32,21,"1570",102.356486916,2.778678625,102.445956916,2.689064625,"44","25",11.431295717847
1000,102.302120933536784,2.701694625000000,102.440684998142302,2.581694625000000,33,21,"1571",102.356486916,2.689064625,102.445956916,2.599450625,"45","25",11.7150858743595
1000,102.302120933536784,2.701694625000000,102.440684998142302,2.581694625000000,33,21,"1572",102.356486916,2.599450625,102.445956916,2.509836625,"46","25",11.9649587640147
1001,102.302120933536784,2.581694625000000,102.440684998142302,2.461694625000000,34,21,"1573",102.356486916,2.509836625,102.445956916,2.420222625,"47","25",12.1904313099311
1002,102.302120933536784,2.461694625000000,102.440684998142302,2.341694625000000,35,21,"1574",102.356486916,2.420222625,102.445956916,2.330608625,"48","25",12.3860996755067
1003,102.302120933536784,2.341694625000000,102.440684998142302,2.221694625000000,36,21,"1575",102.356486916,2.330608625,102.445956916,2.240994625,"49","25",12.5629652120517
1003,102.302120933536784,2.341694625000000,102.440684998142302,2.221694625000000,36,21,"1576",102.356486916,2.240994625,102.445956916,2.151380625,"50","25",12.73994333436
1004,102.302120933536784,2.221694625000000,102.440684998142302,2.101694624999999,37,21,"1577",102.356486916,2.151380625,102.445956916,2.061766625,"51","25",12.9217311192438
1019,102.406043981990905,6.001694625000000,102.544608046596437,5.881694625000000,6,22,"1596",102.445956916,5.915168625,102.535426916,5.825554625,"9","26",14.9902664067054
1020,102.406043981990905,5.881694625000000,102.544608046596437,5.761694625000000,7,22,"1597",102.445956916,5.825554625,102.535426916,5.735940625,"10","26",14.809783991611
1020,102.406043981990905,5.881694625000000,102.544608046596437,5.761694625000000,7,22,"1658",102.535426916,5.825554625,102.624896916,5.735940625,"10","27",14.3091513627936
1021,102.406043981990905,5.761694625000000,102.544608046596437,5.641694625000000,8,22,"1598",102.445956916,5.735940625,102.535426916,5.646326625,"11","26",14.671447315839
1021,102.406043981990905,5.761694625000000,102.544608046596437,5.641694625000000,8,22,"1599",102.445956916,5.646326625,102.535426916,5.556712625,"12","26",14.5064199234948
1022,102.406043981990905,5.641694625000000,102.544608046596437,5.521694625000000,9,22,"1600",102.445956916,5.556712625,102.535426916,5.467098625,"13","26",14.32692014111
1023,102.406043981990905,5.521694625000000,102.544608046596437,5.401694625000000,10,22,"1601",102.445956916,5.467098625,102.535426916,5.377484625,"14","26",14.1290335048386
1023,102.406043981990905,5.521694625000000,102.544608046596437,5.401694625000000,10,22,"1662",102.535426916,5.467098625,102.624896916,5.377484625,"14","27",13.9140023396803
1024,102.406043981990905,5.401694625000000,102.544608046596437,5.281694625000000,11,22,"1602",102.445956916,5.377484625,102.535426916,5.287870625,"15","26",13.8884964259176
1024,102.406043981990905,5.401694625000000,102.544608046596437,5.281694625000000,11,22,"1603",102.445956916,5.287870625,102.535426916,5.198256625,"16","26",13.6053400719259
1025,102.406043981990905,5.281694625000000,102.544608046596437,5.161694625000000,12,22,"1604",102.445956916,5.198256625,102.535426916,5.108642625,"17","26",13.2804578526774
1026,102.406043981990905,5.161694625000000,102.544608046596437,5.041694625000000,13,22,"1605",102.445956916,5.108642625,102.535426916,5.019028625,"18","26",12.911985303813
1026,102.406043981990905,5.161694625000000,102.544608046596437,5.041694625000000,13,22,"1666",102.535426916,5.108642625,102.624896916,5.019028625,"18","27",12.7902524105929
1027,102.406043981990905,5.041694625000000,102.544608046596437,4.921694625000000,14,22,"1606",102.445956916,5.019028625,102.535426916,4.929414625,"19","26",12.4934574734558
1027,102.406043981990905,5.041694625000000,102.544608046596437,4.921694625000000,14,22,"1607",102.445956916,4.929414625,102.535426916,4.839800625,"20","26",12.0538447307256
1028,102.406043981990905,4.921694625000000,102.544608046596437,4.801694625000000,15,22,"1608",102.445956916,4.839800625,102.535426916,4.750186625,"21","26",11.6258015480739
1029,102.406043981990905,4.801694625000000,102.544608046596437,4.681694625000000,16,22,"1609",102.445956916,4.750186625,102.535426916,4.660572625,"22","26",11.1880133110935
1029,102.406043981990905,4.801694625000000,102.544608046596437,4.681694625000000,16,22,"1670",102.535426916,4.750186625,102.624896916,4.660572625,"22","27",11.0492177307302
1030,102.406043981990905,4.681694625000000,102.544608046596437,4.561694625000000,17,22,"1610",102.445956916,4.660572625,102.535426916,4.570958625,"23","26",10.7186338751439
1030,102.406043981990905,4.681694625000000,102.544608046596437,4.561694625000000,17,22,"1611",102.445956916,4.570958625,102.535426916,4.481344625,"24","26",10.2014997640603
1031,102.406043981990905,4.561694625000000,102.544608046596437,4.441694625000000,18,22,"1612",102.445956916,4.481344625,102.535426916,4.391730625,"25","26",9.61263621020069
1032,102.406043981990905,4.441694625000000,102.544608046596437,4.321694624999999,19,22,"1613",102.445956916,4.391730625,102.535426916,4.302116625,"26","26",8.9410880482141
1032,102.406043981990905,4.441694625000000,102.544608046596437,4.321694624999999,19,22,"1674",102.535426916,4.391730625,102.624896916,4.302116625,"26","27",8.85705506033947
1033,102.406043981990905,4.321694624999999,102.544608046596437,4.201694625000000,20,22,"1614",102.445956916,4.302116625,102.535426916,4.212502625,"27","26",8.17640146057538
1033,102.406043981990905,4.321694624999999,102.544608046596437,4.201694625000000,20,22,"1615",102.445956916,4.212502625,102.535426916,4.122888625,"28","26",7.31927797356807
1034,102.406043981990905,4.201694625000000,102.544608046596437,4.081694625000000,21,22,"1616",102.445956916,4.122888625,102.535426916,4.033274625,"29","26",6.40043643755731
1035,102.406043981990905,4.081694625000000,102.544608046596437,3.961694625000000,22,22,"1617",102.445956916,4.033274625,102.535426916,3.943660625,"30","26",5.6121331709494
1035,102.406043981990905,4.081694625000000,102.544608046596437,3.961694625000000,22,22,"1678",102.535426916,4.033274625,102.624896916,3.943660625,"30","27",6.19306687751061
1036,102.406043981990905,3.961694625000000,102.544608046596437,3.841694625000000,23,22,"1618",102.445956916,3.943660625,102.535426916,3.854046625,"31","26",5.348639268843
1036,102.406043981990905,3.961694625000000,102.544608046596437,3.841694625000000,23,22,"1619",102.445956916,3.854046625,102.535426916,3.764432625,"32","26",5.38282202299957
1037,102.406043981990905,3.841694625000000,102.544608046596437,3.721694625000000,24,22,"1620",102.445956916,3.764432625,102.535426916,3.674818625,"33","26",5.3945380495466
1038,102.406043981990905,3.721694625000000,102.544608046596437,3.601694624999999,25,22,"1621",102.445956916,3.674818625,102.535426916,3.585204625,"34","26",5.30890020740642
1038,102.406043981990905,3.721694625000000,102.544608046596437,3.601694624999999,25,22,"1682",102.535426916,3.674818625,102.624896916,3.585204625,"34","27",5.68323064539548
1039,102.406043981990905,3.601694624999999,102.544608046596437,3.481694625000000,26,22,"1622",102.445956916,3.585204625,102.535426916,3.495590625,"35","26",5.14784168151851
