"id","left","top","right","bottom","row_index","col_index","population_density"
105,100.327583012908,5.281694625,100.466147077514,5.161694625,12,2,266.894175715072
106,100.327583012908,5.161694625,100.466147077514,5.041694625,13,2,363.971978869508
107,100.327583012908,5.041694625,100.466147077514,4.921694625,14,2,263.65724167371
140,100.431506061362,6.541694625,100.570070125968,6.421694625,1,3,183.000195135522
141,100.431506061362,6.421694625,100.570070125968,6.301694625,2,3,38.2797206568649
142,100.431506061362,6.301694625,100.570070125968,6.181694625,3,3,182.784233278023
143,100.431506061362,6.181694625,100.570070125968,6.061694625,4,3,264.972697757609
144,100.431506061362,6.061694625,100.570070125968,5.941694625,5,3,264.267679289318
145,100.431506061362,5.941694625,100.570070125968,5.821694625,6,3,247.05785176142
146,100.431506061362,5.821694625,100.570070125968,5.701694625,7,3,414.55152363854
147,100.431506061362,5.701694625,100.570070125968,5.581694625,8,3,2049.02940677463
148,100.431506061362,5.581694625,100.570070125968,5.461694625,9,3,783.430762937718
149,100.431506061362,5.461694625,100.570070125968,5.341694625,10,3,1564.96773948858
150,100.431506061362,5.341694625,100.570070125968,5.221694625,11,3,1301.39164506977
151,100.431506061362,5.221694625,100.570070125968,5.101694625,12,3,869.520540774649
152,100.431506061362,5.101694625,100.570070125968,4.981694625,13,3,369.044892031921
153,100.431506061362,4.981694625,100.570070125968,4.861694625,14,3,54.4956961519403
154,100.431506061362,4.861694625,100.570070125968,4.741694625,15,3,11.1961848735
186,100.535429109817,6.601694625,100.673993174422,6.481694625,1,4,20.20629978
187,100.535429109817,6.481694625,100.673993174422,6.361694625,2,4,16.5486155536743
188,100.535429109817,6.361694625,100.673993174422,6.241694625,3,4,116.974884895739
189,100.535429109817,6.241694625,100.673993174422,6.121694625,4,4,140.629071673672
190,100.535429109817,6.121694625,100.673993174422,6.001694625,5,4,99.7016869036756
191,100.535429109817,6.001694625,100.673993174422,5.881694625,6,4,78.9994542055227
192,100.535429109817,5.881694625,100.673993174422,5.761694625,7,4,115.631801961135
193,100.535429109817,5.761694625,100.673993174422,5.641694625,8,4,192.218813831023
194,100.535429109817,5.641694625,100.673993174422,5.521694625,9,4,256.739772604633
195,100.535429109817,5.521694625,100.673993174422,5.401694625,10,4,521.507903146973
196,100.535429109817,5.401694625,100.673993174422,5.281694625,11,4,447.157131585852
197,100.535429109817,5.281694625,100.673993174422,5.161694625,12,4,134.182760786324
198,100.535429109817,5.161694625,100.673993174422,5.041694625,13,4,124.684423715966
199,100.535429109817,5.041694625,100.673993174422,4.921694625,14,4,228.449355475989
200,100.535429109817,4.921694625,100.673993174422,4.801694625,15,4,64.4371348339617
201,100.535429109817,4.801694625,100.673993174422,4.681694625,16,4,9.59790129002419
202,100.535429109817,4.681694625,100.673993174422,4.561694625,17,4,14.7620047974426
203,100.535429109817,4.561694625,100.673993174422,4.441694625,18,4,142.624727796429
204,100.535429109817,4.441694625,100.673993174422,4.321694625,19,4,107.563791138696
205,100.535429109817,4.321694625,100.673993174422,4.201694625,20,4,312.881773558609
206,100.535429109817,4.201694625,100.673993174422,4.081694625,21,4,434.7147808
208,100.535429109817,3.961694625,100.673993174422,3.841694625,23,4,NA
232,100.639352158271,6.541694625,100.777916222876,6.421694625,1,5,8.85303642929787
233,100.639352158271,6.421694625,100.777916222876,6.301694625,2,5,28.014833688038
234,100.639352158271,6.301694625,100.777916222876,6.181694625,3,5,47.0983434397386
235,100.639352158271,6.181694625,100.777916222876,6.061694625,4,5,55.2994675325816
236,100.639352158271,6.061694625,100.777916222876,5.941694625,5,5,69.3065893144716
237,100.639352158271,5.941694625,100.777916222876,5.821694625,6,5,80.7875966273864
238,100.639352158271,5.821694625,100.777916222876,5.701694625,7,5,128.581505772337
239,100.639352158271,5.701694625,100.777916222876,5.581694625,8,5,119.739309660284
240,100.639352158271,5.581694625,100.777916222876,5.461694625,9,5,117.628318810598
241,100.639352158271,5.461694625,100.777916222876,5.341694625,10,5,92.8077907998863
242,100.639352158271,5.341694625,100.777916222876,5.221694625,11,5,115.638311604148
243,100.639352158271,5.221694625,100.777916222876,5.101694625,12,5,100.697897708913
244,100.639352158271,5.101694625,100.777916222876,4.981694625,13,5,47.4595342963276
245,100.639352158271,4.981694625,100.777916222876,4.861694625,14,5,688.340933203914
246,100.639352158271,4.861694625,100.777916222876,4.741694625,15,5,948.565851163579
247,100.639352158271,4.741694625,100.777916222876,4.621694625,16,5,64.2014588266477
248,100.639352158271,4.621694625,100.777916222876,4.501694625,17,5,62.8773079547541
249,100.639352158271,4.501694625,100.777916222876,4.381694625,18,5,40.7959082173011
250,100.639352158271,4.381694625,100.777916222876,4.261694625,19,5,196.786075415815
251,100.639352158271,4.261694625,100.777916222876,4.141694625,20,5,776.283827565562
252,100.639352158271,4.141694625,100.777916222876,4.021694625,21,5,130.980842220968
253,100.639352158271,4.021694625,100.777916222876,3.901694625,22,5,99.1102584903261
254,100.639352158271,3.901694625,100.777916222876,3.781694625,23,5,55.0499064773333
279,100.743275206725,6.481694625,100.88183927133,6.361694625,2,6,3.75817944934328
280,100.743275206725,6.361694625,100.88183927133,6.241694625,3,6,6.64404365305185
281,100.743275206725,6.241694625,100.88183927133,6.121694625,4,6,9.74364680661677
282,100.743275206725,6.121694625,100.88183927133,6.001694625,5,6,35.0556595369189
283,100.743275206725,6.001694625,100.88183927133,5.881694625,6,6,16.2028550995796
284,100.743275206725,5.881694625,100.88183927133,5.761694625,7,6,62.2196116185946
285,100.743275206725,5.761694625,100.88183927133,5.641694625,8,6,88.2623811944067
286,100.743275206725,5.641694625,100.88183927133,5.521694625,9,6,144.332613353239
287,100.743275206725,5.521694625,100.88183927133,5.401694625,10,6,15.958687791227
288,100.743275206725,5.401694625,100.88183927133,5.281694625,11,6,27.7528872570341
289,100.743275206725,5.281694625,100.88183927133,5.161694625,12,6,51.6597984156216
290,100.743275206725,5.161694625,100.88183927133,5.041694625,13,6,56.142949011695
291,100.743275206725,5.041694625,100.88183927133,4.921694625,14,6,116.553931688187
292,100.743275206725,4.921694625,100.88183927133,4.801694625,15,6,116.956636423054
293,100.743275206725,4.801694625,100.88183927133,4.681694625,16,6,67.7128172483353
294,100.743275206725,4.681694625,100.88183927133,4.561694625,17,6,11.7638538467081
295,100.743275206725,4.561694625,100.88183927133,4.441694625,18,6,54.8096841692712
296,100.743275206725,4.441694625,100.88183927133,4.321694625,19,6,127.594882037546
297,100.743275206725,4.321694625,100.88183927133,4.201694625,20,6,60.848303269827
298,100.743275206725,4.201694625,100.88183927133,4.081694625,21,6,30.6627343197159
299,100.743275206725,4.081694625,100.88183927133,3.961694625,22,6,55.944750055485
300,100.743275206725,3.961694625,100.88183927133,3.841694625,23,6,87.4083736416802
301,100.743275206725,3.841694625,100.88183927133,3.721694625,24,6,118.138158418
325,100.847198255179,6.421694625,100.985762319784,6.301694625,2,7,NA
326,100.847198255179,6.301694625,100.985762319784,6.181694625,3,7,2.5399659965082
327,100.847198255179,6.181694625,100.985762319784,6.061694625,4,7,5.19226228975
328,100.847198255179,6.061694625,100.985762319784,5.941694625,5,7,10.1079903548636
329,100.847198255179,5.941694625,100.985762319784,5.821694625,6,7,31.1805255017966
330,100.847198255179,5.821694625,100.985762319784,5.701694625,7,7,73.7976562867391
331,100.847198255179,5.701694625,100.985762319784,5.581694625,8,7,181.884910033102
332,100.847198255179,5.581694625,100.985762319784,5.461694625,9,7,25.7694112854837
333,100.847198255179,5.461694625,100.985762319784,5.341694625,10,7,2.48016779022727
334,100.847198255179,5.341694625,100.985762319784,5.221694625,11,7,5.82954738022599
335,100.847198255179,5.221694625,100.985762319784,5.101694625,12,7,18.746095564125
336,100.847198255179,5.101694625,100.985762319784,4.981694625,13,7,35.0984996530455
337,100.847198255179,4.981694625,100.985762319784,4.861694625,14,7,65.6282873927337
338,100.847198255179,4.861694625,100.985762319784,4.741694625,15,7,330.192618176426
339,100.847198255179,4.741694625,100.985762319784,4.621694625,16,7,51.7252668503559
340,100.847198255179,4.621694625,100.985762319784,4.501694625,17,7,53.3551696749456
341,100.847198255179,4.501694625,100.985762319784,4.381694625,18,7,86.1206652696591
342,100.847198255179,4.381694625,100.985762319784,4.261694625,19,7,198.323911854131
343,100.847198255179,4.261694625,100.985762319784,4.141694625,20,7,100.085627875136
344,100.847198255179,4.141694625,100.985762319784,4.021694625,21,7,94.8429359548079
345,100.847198255179,4.021694625,100.985762319784,3.901694625,22,7,103.600093747527
346,100.847198255179,3.901694625,100.985762319784,3.781694625,23,7,138.967776081318
347,100.847198255179,3.781694625,100.985762319784,3.661694625,24,7,152.234375273846
348,100.847198255179,3.661694625,100.985762319784,3.541694625,25,7,NA
372,100.951121303633,6.361694625,101.089685368239,6.241694625,3,8,9.85942722628947
373,100.951121303633,6.241694625,101.089685368239,6.121694625,4,8,3.10794080001754
374,100.951121303633,6.121694625,101.089685368239,6.001694625,5,8,1.5985462812931
375,100.951121303633,6.001694625,101.089685368239,5.881694625,6,8,4.04718662020339
376,100.951121303633,5.881694625,101.089685368239,5.761694625,7,8,13.5965221864545
377,100.951121303633,5.761694625,101.089685368239,5.641694625,8,8,95.8164341053333
378,100.951121303633,5.641694625,101.089685368239,5.521694625,9,8,33.242730221678
379,100.951121303633,5.521694625,101.089685368239,5.401694625,10,8,9.88070365432973
380,100.951121303633,5.401694625,101.089685368239,5.281694625,11,8,22.0171608888636
381,100.951121303633,5.281694625,101.089685368239,5.161694625,12,8,28.9373427905189
382,100.951121303633,5.161694625,101.089685368239,5.041694625,13,8,45.8253647200739
383,100.951121303633,5.041694625,101.089685368239,4.921694625,14,8,19.6402927776949
384,100.951121303633,4.921694625,101.089685368239,4.801694625,15,8,112.619890408811
385,100.951121303633,4.801694625,101.089685368239,4.681694625,16,8,39.8743875150568
386,100.951121303633,4.681694625,101.089685368239,4.561694625,17,8,1053.54003401086
387,100.951121303633,4.561694625,101.089685368239,4.441694625,18,8,632.832980559375
388,100.951121303633,4.441694625,101.089685368239,4.321694625,19,8,219.773971621864
389,100.951121303633,4.321694625,101.089685368239,4.201694625,20,8,63.0495080644919
390,100.951121303633,4.201694625,101.089685368239,4.081694625,21,8,52.4088434667102
391,100.951121303633,4.081694625,101.089685368239,3.961694625,22,8,502.883697934919
392,100.951121303633,3.961694625,101.089685368239,3.841694625,23,8,28.6526496296761
393,100.951121303633,3.841694625,101.089685368239,3.721694625,24,8,111.372881513582
394,100.951121303633,3.721694625,101.089685368239,3.601694625,25,8,232.110960498681
395,100.951121303633,3.601694625,101.089685368239,3.481694625,26,8,188.468476970714
418,101.055044352087,6.301694625,101.193608416693,6.181694625,3,9,8.83628678930769
419,101.055044352087,6.181694625,101.193608416693,6.061694625,4,9,7.68064591611111
420,101.055044352087,6.061694625,101.193608416693,5.941694625,5,9,NA
423,101.055044352087,5.701694625,101.193608416693,5.581694625,8,9,23.49700314574
424,101.055044352087,5.581694625,101.193608416693,5.461694625,9,9,44.7149800943968
425,101.055044352087,5.461694625,101.193608416693,5.341694625,10,9,132.56884608813
426,101.055044352087,5.341694625,101.193608416693,5.221694625,11,9,16.3065239663807
427,101.055044352087,5.221694625,101.193608416693,5.101694625,12,9,9.72501642313043
428,101.055044352087,5.101694625,101.193608416693,4.981694625,13,9,8.843039366375
429,101.055044352087,4.981694625,101.193608416693,4.861694625,14,9,49.9288077776087
430,101.055044352087,4.861694625,101.193608416693,4.741694625,15,9,330.312027500452
431,101.055044352087,4.741694625,101.193608416693,4.621694625,16,9,1465.63355107733
432,101.055044352087,4.621694625,101.193608416693,4.501694625,17,9,1828.85329180092
433,101.055044352087,4.501694625,101.193608416693,4.381694625,18,9,244.742094901989
434,101.055044352087,4.381694625,101.193608416693,4.261694625,19,9,395.327848677555
435,101.055044352087,4.261694625,101.193608416693,4.141694625,20,9,76.0773022638984
436,101.055044352087,4.141694625,101.193608416693,4.021694625,21,9,169.483836835398
437,101.055044352087,4.021694625,101.193608416693,3.901694625,22,9,55.7516459440761
438,101.055044352087,3.901694625,101.193608416693,3.781694625,23,9,18.8963342607443
439,101.055044352087,3.781694625,101.193608416693,3.661694625,24,9,39.732366388625
440,101.055044352087,3.661694625,101.193608416693,3.541694625,25,9,54.8140736987853
441,101.055044352087,3.541694625,101.193608416693,3.421694625,26,9,234.833674097716
442,101.055044352087,3.421694625,101.193608416693,3.301694625,27,9,136.332090976154
469,101.158967400541,5.761694625,101.297531465147,5.641694625,8,10,0.799479811782608
470,101.158967400541,5.641694625,101.297531465147,5.521694625,9,10,4.43478322125
471,101.158967400541,5.521694625,101.297531465147,5.401694625,10,10,42.7484581715459
472,101.158967400541,5.401694625,101.297531465147,5.281694625,11,10,5.49621089159322
473,101.158967400541,5.281694625,101.297531465147,5.161694625,12,10,3.67728749802703
474,101.158967400541,5.161694625,101.297531465147,5.041694625,13,10,7.82373083707387
475,101.158967400541,5.041694625,101.297531465147,4.921694625,14,10,12.6101964823409
476,101.158967400541,4.921694625,101.297531465147,4.801694625,15,10,12.2356999347892
477,101.158967400541,4.801694625,101.297531465147,4.681694625,16,10,17.072874497435
478,101.158967400541,4.681694625,101.297531465147,4.561694625,17,10,40.3913591607676
479,101.158967400541,4.561694625,101.297531465147,4.441694625,18,10,26.5163264244943
480,101.158967400541,4.441694625,101.297531465147,4.321694625,19,10,61.8638275182557
481,101.158967400541,4.321694625,101.297531465147,4.201694625,20,10,106.039136669135
482,101.158967400541,4.201694625,101.297531465147,4.081694625,21,10,161.277527017684
483,101.158967400541,4.081694625,101.297531465147,3.961694625,22,10,69.7044076103244
484,101.158967400541,3.961694625,101.297531465147,3.841694625,23,10,24.3966525682955
485,101.158967400541,3.841694625,101.297531465147,3.721694625,24,10,19.9583756704205
486,101.158967400541,3.721694625,101.297531465147,3.601694625,25,10,10.9286198319622
487,101.158967400541,3.601694625,101.297531465147,3.481694625,26,10,17.8148512954576
488,101.158967400541,3.481694625,101.297531465147,3.361694625,27,10,211.172584453243
489,101.158967400541,3.361694625,101.297531465147,3.241694625,28,10,516.998052150484
491,101.158967400541,3.121694625,101.297531465147,3.001694625,30,10,267.22656165
492,101.158967400541,3.001694625,101.297531465147,2.881694625,31,10,276.744106600833
493,101.158967400541,2.881694625,101.297531465147,2.761694625,32,10,NA
514,101.262890448995,5.821694625,101.401454513601,5.701694625,7,11,0.684531678763889
515,101.262890448995,5.701694625,101.401454513601,5.581694625,8,11,0.905814100130682
516,101.262890448995,5.581694625,101.401454513601,5.461694625,9,11,4.95711106968649
517,101.262890448995,5.461694625,101.401454513601,5.341694625,10,11,4.11461236322727
518,101.262890448995,5.341694625,101.401454513601,5.221694625,11,11,0.938933180801137
519,101.262890448995,5.221694625,101.401454513601,5.101694625,12,11,1.62333712273913
520,101.262890448995,5.101694625,101.401454513601,4.981694625,13,11,2.6758692291875
521,101.262890448995,4.981694625,101.401454513601,4.861694625,14,11,7.15692466405406
522,101.262890448995,4.861694625,101.401454513601,4.741694625,15,11,4.28730900518182
523,101.262890448995,4.741694625,101.401454513601,4.621694625,16,11,6.29904976025
524,101.262890448995,4.621694625,101.401454513601,4.501694625,17,11,27.0775018724457
525,101.262890448995,4.501694625,101.401454513601,4.381694625,18,11,100.407149716
526,101.262890448995,4.381694625,101.401454513601,4.261694625,19,11,14.6343069927297
527,101.262890448995,4.261694625,101.401454513601,4.141694625,20,11,79.4601557307954
528,101.262890448995,4.141694625,101.401454513601,4.021694625,21,11,133.207195773523
529,101.262890448995,4.021694625,101.401454513601,3.901694625,22,11,124.84124451288
530,101.262890448995,3.901694625,101.401454513601,3.781694625,23,11,56.5227962072159
531,101.262890448995,3.781694625,101.401454513601,3.661694625,24,11,28.1041835090757
532,101.262890448995,3.661694625,101.401454513601,3.541694625,25,11,7.29214812121022
533,101.262890448995,3.541694625,101.401454513601,3.421694625,26,11,10.1681394448068
534,101.262890448995,3.421694625,101.401454513601,3.301694625,27,11,90.1476009820652
535,101.262890448995,3.301694625,101.401454513601,3.181694625,28,11,234.368096649739
536,101.262890448995,3.181694625,101.401454513601,3.061694625,29,11,745.419808608105
537,101.262890448995,3.061694625,101.401454513601,2.941694625,30,11,1063.17212384104
538,101.262890448995,2.941694625,101.401454513601,2.821694625,31,11,276.914963830655
539,101.262890448995,2.821694625,101.401454513601,2.701694625,32,11,25.4502077114286
560,101.36681349745,5.881694625,101.505377562055,5.761694625,7,12,0.577948563010101
561,101.36681349745,5.761694625,101.505377562055,5.641694625,8,12,0.650797787892046
562,101.36681349745,5.641694625,101.505377562055,5.521694625,9,12,3.28278169685796
563,101.36681349745,5.521694625,101.505377562055,5.401694625,10,12,0.944022712621621
564,101.36681349745,5.401694625,101.505377562055,5.281694625,11,12,0.495874648649717
565,101.36681349745,5.281694625,101.505377562055,5.161694625,12,12,0.687352839037838
566,101.36681349745,5.161694625,101.505377562055,5.041694625,13,12,0.455780031153409
567,101.36681349745,5.041694625,101.505377562055,4.921694625,14,12,0.828676755784091
568,101.36681349745,4.921694625,101.505377562055,4.801694625,15,12,1.55871007090811
569,101.36681349745,4.801694625,101.505377562055,4.681694625,16,12,5.83922567751978
570,101.36681349745,4.681694625,101.505377562055,4.561694625,17,12,60.2848072740324
571,101.36681349745,4.561694625,101.505377562055,4.441694625,18,12,96.9948663083296
572,101.36681349745,4.441694625,101.505377562055,4.321694625,19,12,33.6147998114773
573,101.36681349745,4.321694625,101.505377562055,4.201694625,20,12,6.94292230996217
574,101.36681349745,4.201694625,101.505377562055,4.081694625,21,12,5.73387985841808
575,101.36681349745,4.081694625,101.505377562055,3.961694625,22,12,11.9022463373676
576,101.36681349745,3.961694625,101.505377562055,3.841694625,23,12,47.4790738771534
577,101.36681349745,3.841694625,101.505377562055,3.721694625,24,12,141.066616191818
578,101.36681349745,3.721694625,101.505377562055,3.601694625,25,12,41.0915660440541
579,101.36681349745,3.601694625,101.505377562055,3.481694625,26,12,13.3102351145876
580,101.36681349745,3.481694625,101.505377562055,3.361694625,27,12,155.470307050287
581,101.36681349745,3.361694625,101.505377562055,3.241694625,28,12,441.626739471875
582,101.36681349745,3.241694625,101.505377562055,3.121694625,29,12,873.888256976761
583,101.36681349745,3.121694625,101.505377562055,3.001694625,30,12,2800.2664780227
584,101.36681349745,3.001694625,101.505377562055,2.881694625,31,12,1198.00874957503
585,101.36681349745,2.881694625,101.505377562055,2.761694625,32,12,245.056986904335
586,101.36681349745,2.761694625,101.505377562055,2.641694625,33,12,140.416184939231
605,101.470736545904,5.941694625,101.609300610509,5.821694625,6,13,1.08479281394017
606,101.470736545904,5.821694625,101.609300610509,5.701694625,7,13,0.571858933010811
607,101.470736545904,5.701694625,101.609300610509,5.581694625,8,13,1.612713827
608,101.470736545904,5.581694625,101.609300610509,5.461694625,9,13,0.783583242690218
609,101.470736545904,5.461694625,101.609300610509,5.341694625,10,13,0.267418084795454
610,101.470736545904,5.341694625,101.609300610509,5.221694625,11,13,0.407359416647727
611,101.470736545904,5.221694625,101.609300610509,5.101694625,12,13,0.909501445713513
612,101.470736545904,5.101694625,101.609300610509,4.981694625,13,13,1.36537961019886
613,101.470736545904,4.981694625,101.609300610509,4.861694625,14,13,1.32049171914674
614,101.470736545904,4.861694625,101.609300610509,4.741694625,15,13,2.4307251555625
615,101.470736545904,4.741694625,101.609300610509,4.621694625,16,13,12.1177244865057
616,101.470736545904,4.621694625,101.609300610509,4.501694625,17,13,6.52267364687027
617,101.470736545904,4.501694625,101.609300610509,4.381694625,18,13,12.9799186021591
618,101.470736545904,4.381694625,101.609300610509,4.261694625,19,13,9.57021144428261
619,101.470736545904,4.261694625,101.609300610509,4.141694625,20,13,8.35457090365341
620,101.470736545904,4.141694625,101.609300610509,4.021694625,21,13,5.08275260034091
621,101.470736545904,4.021694625,101.609300610509,3.901694625,22,13,8.01984566728108
622,101.470736545904,3.901694625,101.609300610509,3.781694625,23,13,18.954337293892
623,101.470736545904,3.781694625,101.609300610509,3.661694625,24,13,276.499991788212
624,101.470736545904,3.661694625,101.609300610509,3.541694625,25,13,99.9305029968863
625,101.470736545904,3.541694625,101.609300610509,3.421694625,26,13,98.2551771325738
626,101.470736545904,3.421694625,101.609300610509,3.301694625,27,13,955.466580960163
627,101.470736545904,3.301694625,101.609300610509,3.181694625,28,13,1945.14477590511
628,101.470736545904,3.181694625,101.609300610509,3.061694625,29,13,3855.38075323804
629,101.470736545904,3.061694625,101.609300610509,2.941694625,30,13,3413.92895193807
630,101.470736545904,2.941694625,101.609300610509,2.821694625,31,13,324.251936523636
631,101.470736545904,2.821694625,101.609300610509,2.701694625,32,13,150.386447464649
632,101.470736545904,2.701694625,101.609300610509,2.581694625,33,13,248.146359266818
651,101.574659594358,6.001694625,101.713223658963,5.881694625,6,14,7.99820833711111
652,101.574659594358,5.881694625,101.713223658963,5.761694625,7,14,3.25636221252817
653,101.574659594358,5.761694625,101.713223658963,5.641694625,8,14,6.25563546134091
654,101.574659594358,5.641694625,101.713223658963,5.521694625,9,14,6.2586184761017
655,101.574659594358,5.521694625,101.713223658963,5.401694625,10,14,0.306518107810811
656,101.574659594358,5.401694625,101.713223658963,5.281694625,11,14,0.542754128164773
657,101.574659594358,5.281694625,101.713223658963,5.161694625,12,14,1.3302156125946
658,101.574659594358,5.161694625,101.713223658963,5.041694625,13,14,1.55209876189773
659,101.574659594358,5.041694625,101.713223658963,4.921694625,14,14,1.49185540685876
660,101.574659594358,4.921694625,101.713223658963,4.801694625,15,14,2.18704870714054
661,101.574659594358,4.801694625,101.713223658963,4.681694625,16,14,5.65683465239773
662,101.574659594358,4.681694625,101.713223658963,4.561694625,17,14,3.12841802994054
663,101.574659594358,4.561694625,101.713223658963,4.441694625,18,14,4.01419723171591
664,101.574659594358,4.441694625,101.713223658963,4.321694625,19,14,8.05457688729944
665,101.574659594358,4.321694625,101.713223658963,4.201694625,20,14,9.48262950556216
666,101.574659594358,4.201694625,101.713223658963,4.081694625,21,14,7.46055824936931
667,101.574659594358,4.081694625,101.713223658963,3.961694625,22,14,14.9351421346162
668,101.574659594358,3.961694625,101.713223658963,3.841694625,23,14,5.150965589
669,101.574659594358,3.841694625,101.713223658963,3.721694625,24,14,3.18892992280791
670,101.574659594358,3.721694625,101.713223658963,3.601694625,25,14,8.50571178102703
671,101.574659594358,3.601694625,101.713223658963,3.481694625,26,14,210.226915542199
672,101.574659594358,3.481694625,101.713223658963,3.361694625,27,14,406.616004131838
673,101.574659594358,3.361694625,101.713223658963,3.241694625,28,14,1169.95717543432
674,101.574659594358,3.241694625,101.713223658963,3.121694625,29,14,6227.3435911904
675,101.574659594358,3.121694625,101.713223658963,3.001694625,30,14,6479.37097234649
676,101.574659594358,3.001694625,101.713223658963,2.881694625,31,14,1955.00669880795
677,101.574659594358,2.881694625,101.713223658963,2.761694625,32,14,422.432257374973
678,101.574659594358,2.761694625,101.713223658963,2.641694625,33,14,89.1739475631705
679,101.574659594358,2.641694625,101.713223658963,2.521694625,34,14,196.976143118788
698,101.678582642812,5.821694625,101.817146707418,5.701694625,7,15,42.7771491592816
699,101.678582642812,5.701694625,101.817146707418,5.581694625,8,15,27.8753881040341
700,101.678582642812,5.581694625,101.817146707418,5.461694625,9,15,2.75655091405978
701,101.678582642812,5.461694625,101.817146707418,5.341694625,10,15,1.75782819699432
702,101.678582642812,5.341694625,101.817146707418,5.221694625,11,15,1.11070597394318
703,101.678582642812,5.221694625,101.817146707418,5.101694625,12,15,1.7716515444
704,101.678582642812,5.101694625,101.817146707418,4.981694625,13,15,2.85314163429545
705,101.678582642812,4.981694625,101.817146707418,4.861694625,14,15,9.63917874622283
706,101.678582642812,4.861694625,101.817146707418,4.741694625,15,15,8.45875893119887
707,101.678582642812,4.741694625,101.817146707418,4.621694625,16,15,6.31645671009091
708,101.678582642812,4.621694625,101.817146707418,4.501694625,17,15,1.59664185981622
709,101.678582642812,4.501694625,101.817146707418,4.381694625,18,15,5.75310114361364
710,101.678582642812,4.381694625,101.817146707418,4.261694625,19,15,14.2150823419619
711,101.678582642812,4.261694625,101.817146707418,4.141694625,20,15,27.5346024625284
712,101.678582642812,4.141694625,101.817146707418,4.021694625,21,15,25.8083010431932
713,101.678582642812,4.021694625,101.817146707418,3.901694625,22,15,36.0758225322486
714,101.678582642812,3.901694625,101.817146707418,3.781694625,23,15,6.22825568305114
715,101.678582642812,3.781694625,101.817146707418,3.661694625,24,15,12.1361014865435
716,101.678582642812,3.661694625,101.817146707418,3.541694625,25,15,9.02602144935795
717,101.678582642812,3.541694625,101.817146707418,3.421694625,26,15,30.3945446773125
718,101.678582642812,3.421694625,101.817146707418,3.301694625,27,15,144.061907743568
719,101.678582642812,3.301694625,101.817146707418,3.181694625,28,15,3412.55046372046
720,101.678582642812,3.181694625,101.817146707418,3.061694625,29,15,7036.60381217717
721,101.678582642812,3.061694625,101.817146707418,2.941694625,30,15,4767.59839385795
722,101.678582642812,2.941694625,101.817146707418,2.821694625,31,15,1084.75308642273
723,101.678582642812,2.821694625,101.817146707418,2.701694625,32,15,547.263115922379
724,101.678582642812,2.701694625,101.817146707418,2.581694625,33,15,190.896031391867
725,101.678582642812,2.581694625,101.817146707418,2.461694625,34,15,1307.521827695
744,101.782505691266,5.881694625,101.921069755872,5.761694625,7,16,163.885120103485
745,101.782505691266,5.761694625,101.921069755872,5.641694625,8,16,99.7370951647429
