id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Traffic_18
527,101.262890448995449,4.261694625000000,101.401454513600953,4.141694625000001,20,11,"883",101.372316916,4.212502625,101.461786916,4.122888625,"28","14",29385.5653495742
528,101.262890448995449,4.141694625000001,101.401454513600953,4.021694625000001,21,11,"884",101.372316916,4.122888625,101.461786916,4.033274625,"29","14",26571.1769714373
528,101.262890448995449,4.141694625000001,101.401454513600953,4.021694625000001,21,11,"885",101.372316916,4.033274625,101.461786916,3.943660625,"30","14",24018.724119578
529,101.262890448995449,4.021694625000001,101.401454513600953,3.901694625000000,22,11,"825",101.282846916,3.943660625,101.372316916,3.854046625,"31","13",22388.5690777285
529,101.262890448995449,4.021694625000001,101.401454513600953,3.901694625000000,22,11,"886",101.372316916,3.943660625,101.461786916,3.854046625,"31","14",21094.8251372386
530,101.262890448995449,3.901694625000000,101.401454513600953,3.781694625000000,23,11,"826",101.282846916,3.854046625,101.372316916,3.764432625,"32","13",20224.2196044297
530,101.262890448995449,3.901694625000000,101.401454513600953,3.781694625000000,23,11,"887",101.372316916,3.854046625,101.461786916,3.764432625,"32","14",18920.7183395948
531,101.262890448995449,3.781694625000000,101.401454513600953,3.661694625000000,24,11,"888",101.372316916,3.764432625,101.461786916,3.674818625,"33","14",18092.3796822117
531,101.262890448995449,3.781694625000000,101.401454513600953,3.661694625000000,24,11,"889",101.372316916,3.674818625,101.461786916,3.585204625,"34","14",18922.1010013473
532,101.262890448995449,3.661694625000000,101.401454513600953,3.541694625000000,25,11,"829",101.282846916,3.585204625,101.372316916,3.495590625,"35","13",20349.4236483245
532,101.262890448995449,3.661694625000000,101.401454513600953,3.541694625000000,25,11,"890",101.372316916,3.585204625,101.461786916,3.495590625,"35","14",21434.1078742559
533,101.262890448995449,3.541694625000000,101.401454513600953,3.421694625000000,26,11,"830",101.282846916,3.495590625,101.372316916,3.405976625,"36","13",22399.3150100674
533,101.262890448995449,3.541694625000000,101.401454513600953,3.421694625000000,26,11,"891",101.372316916,3.495590625,101.461786916,3.405976625,"36","14",26076.9294130678
534,101.262890448995449,3.421694625000000,101.401454513600953,3.301694625000000,27,11,"892",101.372316916,3.405976625,101.461786916,3.316362625,"37","14",35524.9364227059
534,101.262890448995449,3.421694625000000,101.401454513600953,3.301694625000000,27,11,"893",101.372316916,3.316362625,101.461786916,3.226748625,"38","14",51664.6388126125
535,101.262890448995449,3.301694625000000,101.401454513600953,3.181694625000000,28,11,"833",101.282846916,3.226748625,101.372316916,3.137134625,"39","13",57792.3352552391
535,101.262890448995449,3.301694625000000,101.401454513600953,3.181694625000000,28,11,"894",101.372316916,3.226748625,101.461786916,3.137134625,"39","14",72007.6123412387
536,101.262890448995449,3.181694625000000,101.401454513600953,3.061694625000000,29,11,"895",101.372316916,3.137134625,101.461786916,3.047520625,"40","14",76420.2474375344
537,101.262890448995449,3.061694625000000,101.401454513600953,2.941694625000000,30,11,"896",101.372316916,3.047520625,101.461786916,2.957906625,"41","14",44621.1665226507
537,101.262890448995449,3.061694625000000,101.401454513600953,2.941694625000000,30,11,"897",101.372316916,2.957906625,101.461786916,2.868292625,"42","14",31531.5387239959
538,101.262890448995449,2.941694625000000,101.401454513600953,2.821694625000000,31,11,"837",101.282846916,2.868292625,101.372316916,2.778678625,"43","13",18793.3303831928
538,101.262890448995449,2.941694625000000,101.401454513600953,2.821694625000000,31,11,"898",101.372316916,2.868292625,101.461786916,2.778678625,"43","14",16211.886018903
539,101.262890448995449,2.821694625000000,101.401454513600953,2.701694625000000,32,11,,,,,,,,
560,101.366813497449584,5.881694625000000,101.505377562055102,5.761694625000000,7,12,"926",101.461786916,5.825554625,101.551256916,5.735940625,"10","15",13920.1054996992
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"927",101.461786916,5.735940625,101.551256916,5.646326625,"11","15",12887.465142002
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"928",101.461786916,5.646326625,101.551256916,5.556712625,"12","15",12904.8320487388
562,101.366813497449584,5.641694625000000,101.505377562055102,5.521694625000000,9,12,"929",101.461786916,5.556712625,101.551256916,5.467098625,"13","15",13416.8273370843
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"869",101.372316916,5.467098625,101.461786916,5.377484625,"14","14",11771.6533291699
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"930",101.461786916,5.467098625,101.551256916,5.377484625,"14","15",14494.5012698148
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"931",101.461786916,5.377484625,101.551256916,5.287870625,"15","15",16479.4359234735
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"932",101.461786916,5.287870625,101.551256916,5.198256625,"16","15",19141.0027956846
565,101.366813497449584,5.281694625000000,101.505377562055102,5.161694625000000,12,12,"933",101.461786916,5.198256625,101.551256916,5.108642625,"17","15",22504.6312746199
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"873",101.372316916,5.108642625,101.461786916,5.019028625,"18","14",24956.8868495938
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"934",101.461786916,5.108642625,101.551256916,5.019028625,"18","15",26628.7007990992
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"935",101.461786916,5.019028625,101.551256916,4.929414625,"19","15",31440.7880505886
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"936",101.461786916,4.929414625,101.551256916,4.839800625,"20","15",37208.990960359
568,101.366813497449584,4.921694625000000,101.505377562055102,4.801694625000000,15,12,"937",101.461786916,4.839800625,101.551256916,4.750186625,"21","15",43427.6040135353
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"877",101.372316916,4.750186625,101.461786916,4.660572625,"22","14",52533.250503665
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"938",101.461786916,4.750186625,101.551256916,4.660572625,"22","15",49096.5542829713
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"939",101.461786916,4.660572625,101.551256916,4.570958625,"23","15",51581.3217796262
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"940",101.461786916,4.570958625,101.551256916,4.481344625,"24","15",48032.2318480321
571,101.366813497449584,4.561694625000000,101.505377562055102,4.441694625000000,18,12,"941",101.461786916,4.481344625,101.551256916,4.391730625,"25","15",42407.1810941424
572,101.366813497449584,4.441694625000000,101.505377562055102,4.321694624999999,19,12,"942",101.461786916,4.391730625,101.551256916,4.302116625,"26","15",38136.0765665574
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"943",101.461786916,4.302116625,101.551256916,4.212502625,"27","15",32798.8604950766
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"944",101.461786916,4.212502625,101.551256916,4.122888625,"28","15",28446.7299864752
574,101.366813497449584,4.201694625000000,101.505377562055102,4.081694625000000,21,12,"945",101.461786916,4.122888625,101.551256916,4.033274625,"29","15",25615.4266622284
575,101.366813497449584,4.081694625000000,101.505377562055102,3.961694625000000,22,12,"946",101.461786916,4.033274625,101.551256916,3.943660625,"30","15",22663.9905514936
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"947",101.461786916,3.943660625,101.551256916,3.854046625,"31","15",19485.0309191335
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"948",101.461786916,3.854046625,101.551256916,3.764432625,"32","15",17232.7355522889
577,101.366813497449584,3.841694625000000,101.505377562055102,3.721694625000000,24,12,"949",101.461786916,3.764432625,101.551256916,3.674818625,"33","15",16399.4590038784
578,101.366813497449584,3.721694625000000,101.505377562055102,3.601694624999999,25,12,"950",101.461786916,3.674818625,101.551256916,3.585204625,"34","15",17870.2920740841
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"951",101.461786916,3.585204625,101.551256916,3.495590625,"35","15",21552.7576995258
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"952",101.461786916,3.495590625,101.551256916,3.405976625,"36","15",27600.0682543891
580,101.366813497449584,3.481694625000000,101.505377562055102,3.361694625000000,27,12,"953",101.461786916,3.405976625,101.551256916,3.316362625,"37","15",36827.6150717362
581,101.366813497449584,3.361694625000000,101.505377562055102,3.241694625000000,28,12,"954",101.461786916,3.316362625,101.551256916,3.226748625,"38","15",51621.7599173934
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"955",101.461786916,3.226748625,101.551256916,3.137134625,"39","15",70501.9092540306
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"956",101.461786916,3.137134625,101.551256916,3.047520625,"40","15",47780.4224519958
583,101.366813497449584,3.121694625000000,101.505377562055102,3.001694625000000,30,12,"957",101.461786916,3.047520625,101.551256916,2.957906625,"41","15",39897.4108270721
584,101.366813497449584,3.001694625000000,101.505377562055102,2.881694625000000,31,12,"958",101.461786916,2.957906625,101.551256916,2.868292625,"42","15",37527.6869311422
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"959",101.461786916,2.868292625,101.551256916,2.778678625,"43","15",22358.5960959321
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"960",101.461786916,2.778678625,101.551256916,2.689064625,"44","15",5555.10069825379
586,101.366813497449584,2.761694625000000,101.505377562055102,2.641694625000000,33,12,,,,,,,,
605,101.470736545903705,5.941694625000000,101.609300610509237,5.821694625000000,6,13,"987",101.551256916,5.825554625,101.640726916,5.735940625,"10","16",16834.9108798251
606,101.470736545903705,5.821694625000000,101.609300610509237,5.701694625000000,7,13,"988",101.551256916,5.735940625,101.640726916,5.646326625,"11","16",15572.0107321294
607,101.470736545903705,5.701694625000000,101.609300610509237,5.581694625000000,8,13,"989",101.551256916,5.646326625,101.640726916,5.556712625,"12","16",15645.7286158203
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"990",101.551256916,5.556712625,101.640726916,5.467098625,"13","16",16218.5704451035
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"991",101.551256916,5.467098625,101.640726916,5.377484625,"14","16",17250.4762010069
609,101.470736545903705,5.461694625000000,101.609300610509237,5.341694625000000,10,13,"992",101.551256916,5.377484625,101.640726916,5.287870625,"15","16",18591.4682847134
610,101.470736545903705,5.341694625000000,101.609300610509237,5.221694625000000,11,13,"993",101.551256916,5.287870625,101.640726916,5.198256625,"16","16",20831.2271588169
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"994",101.551256916,5.198256625,101.640726916,5.108642625,"17","16",23773.7069783512
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"995",101.551256916,5.108642625,101.640726916,5.019028625,"18","16",27386.0902812893
612,101.470736545903705,5.101694625000000,101.609300610509237,4.981694625000000,13,13,"996",101.551256916,5.019028625,101.640726916,4.929414625,"19","16",31651.3946456942
613,101.470736545903705,4.981694625000000,101.609300610509237,4.861694625000000,14,13,"997",101.551256916,4.929414625,101.640726916,4.839800625,"20","16",36399.2158373892
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"998",101.551256916,4.839800625,101.640726916,4.750186625,"21","16",41659.4783443175
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"999",101.551256916,4.750186625,101.640726916,4.660572625,"22","16",46293.7290143976
615,101.470736545903705,4.741694625000000,101.609300610509237,4.621694625000000,16,13,"1000",101.551256916,4.660572625,101.640726916,4.570958625,"23","16",46976.6617742389
616,101.470736545903705,4.621694625000000,101.609300610509237,4.501694625000000,17,13,"1001",101.551256916,4.570958625,101.640726916,4.481344625,"24","16",42340.7034503918
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1002",101.551256916,4.481344625,101.640726916,4.391730625,"25","16",37590.8088425611
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1003",101.551256916,4.391730625,101.640726916,4.302116625,"26","16",34535.0976606376
618,101.470736545903705,4.381694625000000,101.609300610509237,4.261694625000000,19,13,"1004",101.551256916,4.302116625,101.640726916,4.212502625,"27","16",30205.1003814234
619,101.470736545903705,4.261694625000000,101.609300610509237,4.141694625000001,20,13,"1005",101.551256916,4.212502625,101.640726916,4.122888625,"28","16",26449.0311103091
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1006",101.551256916,4.122888625,101.640726916,4.033274625,"29","16",23900.6161522165
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1007",101.551256916,4.033274625,101.640726916,3.943660625,"30","16",20838.5387778933
621,101.470736545903705,4.021694625000001,101.609300610509237,3.901694625000000,22,13,"1008",101.551256916,3.943660625,101.640726916,3.854046625,"31","16",17712.0582198869
622,101.470736545903705,3.901694625000000,101.609300610509237,3.781694625000000,23,13,"1009",101.551256916,3.854046625,101.640726916,3.764432625,"32","16",15497.9389989221
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1010",101.551256916,3.764432625,101.640726916,3.674818625,"33","16",14518.8711955571
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1011",101.551256916,3.674818625,101.640726916,3.585204625,"34","16",15872.7745265891
624,101.470736545903705,3.661694625000000,101.609300610509237,3.541694625000000,25,13,"1012",101.551256916,3.585204625,101.640726916,3.495590625,"35","16",20751.4512614516
625,101.470736545903705,3.541694625000000,101.609300610509237,3.421694625000000,26,13,"1013",101.551256916,3.495590625,101.640726916,3.405976625,"36","16",28890.6457046799
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1014",101.551256916,3.405976625,101.640726916,3.316362625,"37","16",36987.3200537595
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1015",101.551256916,3.316362625,101.640726916,3.226748625,"38","16",43054.7084967865
627,101.470736545903705,3.301694625000000,101.609300610509237,3.181694625000000,28,13,"1016",101.551256916,3.226748625,101.640726916,3.137134625,"39","16",67812.5116406818
628,101.470736545903705,3.181694625000000,101.609300610509237,3.061694625000000,29,13,"1017",101.551256916,3.137134625,101.640726916,3.047520625,"40","16",82786.1457424745
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1018",101.551256916,3.047520625,101.640726916,2.957906625,"41","16",48308.9590346434
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1019",101.551256916,2.957906625,101.640726916,2.868292625,"42","16",42440.2761050088
630,101.470736545903705,2.941694625000000,101.609300610509237,2.821694625000000,31,13,"1020",101.551256916,2.868292625,101.640726916,2.778678625,"43","16",34211.9548764744
631,101.470736545903705,2.821694625000000,101.609300610509237,2.701694625000000,32,13,"1021",101.551256916,2.778678625,101.640726916,2.689064625,"44","16",16850.724550702
632,101.470736545903705,2.701694625000000,101.609300610509237,2.581694625000000,33,13,"1022",101.551256916,2.689064625,101.640726916,2.599450625,"45","16",13236.6062118742
651,101.574659594357854,6.001694625000000,101.713223658963372,5.881694625000000,6,14,,,,,,,,
652,101.574659594357854,5.881694625000000,101.713223658963372,5.761694625000000,7,14,"1048",101.640726916,5.825554625,101.730196916,5.735940625,"10","17",20516.2050528348
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1049",101.640726916,5.735940625,101.730196916,5.646326625,"11","17",18805.2592960479
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1050",101.640726916,5.646326625,101.730196916,5.556712625,"12","17",18659.155209306
654,101.574659594357854,5.641694625000000,101.713223658963372,5.521694625000000,9,14,"1051",101.640726916,5.556712625,101.730196916,5.467098625,"13","17",19021.8644663365
655,101.574659594357854,5.521694625000000,101.713223658963372,5.401694625000000,10,14,"1052",101.640726916,5.467098625,101.730196916,5.377484625,"14","17",19715.73566751
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1053",101.640726916,5.377484625,101.730196916,5.287870625,"15","17",20814.5772772311
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1054",101.640726916,5.287870625,101.730196916,5.198256625,"16","17",22423.6001295773
657,101.574659594357854,5.281694625000000,101.713223658963372,5.161694625000000,12,14,"1055",101.640726916,5.198256625,101.730196916,5.108642625,"17","17",25051.5174510777
658,101.574659594357854,5.161694625000000,101.713223658963372,5.041694625000000,13,14,"1056",101.640726916,5.108642625,101.730196916,5.019028625,"18","17",28450.2963563425
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1057",101.640726916,5.019028625,101.730196916,4.929414625,"19","17",32460.810496228
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1058",101.640726916,4.929414625,101.730196916,4.839800625,"20","17",36345.4596091947
660,101.574659594357854,4.921694625000000,101.713223658963372,4.801694625000000,15,14,"1059",101.640726916,4.839800625,101.730196916,4.750186625,"21","17",40142.7000201142
661,101.574659594357854,4.801694625000000,101.713223658963372,4.681694625000000,16,14,"1060",101.640726916,4.750186625,101.730196916,4.660572625,"22","17",43001.7058487865
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1061",101.640726916,4.660572625,101.730196916,4.570958625,"23","17",42664.3386029107
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1062",101.640726916,4.570958625,101.730196916,4.481344625,"24","17",37629.8174160461
663,101.574659594357854,4.561694625000000,101.713223658963372,4.441694625000000,18,14,"1063",101.640726916,4.481344625,101.730196916,4.391730625,"25","17",33109.1665349547
664,101.574659594357854,4.441694625000000,101.713223658963372,4.321694624999999,19,14,"1064",101.640726916,4.391730625,101.730196916,4.302116625,"26","17",30717.1378040384
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1065",101.640726916,4.302116625,101.730196916,4.212502625,"27","17",27130.6177007798
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1066",101.640726916,4.212502625,101.730196916,4.122888625,"28","17",23812.2380613011
666,101.574659594357854,4.201694625000000,101.713223658963372,4.081694625000000,21,14,"1067",101.640726916,4.122888625,101.730196916,4.033274625,"29","17",21606.9569195326
667,101.574659594357854,4.081694625000000,101.713223658963372,3.961694625000000,22,14,"1068",101.640726916,4.033274625,101.730196916,3.943660625,"30","17",18682.914167786
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1069",101.640726916,3.943660625,101.730196916,3.854046625,"31","17",15854.5671530427
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1070",101.640726916,3.854046625,101.730196916,3.764432625,"32","17",13942.111470051
669,101.574659594357854,3.841694625000000,101.713223658963372,3.721694625000000,24,14,"1071",101.640726916,3.764432625,101.730196916,3.674818625,"33","17",13093.2032282147
670,101.574659594357854,3.721694625000000,101.713223658963372,3.601694624999999,25,14,"1072",101.640726916,3.674818625,101.730196916,3.585204625,"34","17",13339.3751294773
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1073",101.640726916,3.585204625,101.730196916,3.495590625,"35","17",20766.5049010064
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1074",101.640726916,3.495590625,101.730196916,3.405976625,"36","17",33813.9198593815
672,101.574659594357854,3.481694625000000,101.713223658963372,3.361694625000000,27,14,"1075",101.640726916,3.405976625,101.730196916,3.316362625,"37","17",46985.9091337951
673,101.574659594357854,3.361694625000000,101.713223658963372,3.241694625000000,28,14,"1076",101.640726916,3.316362625,101.730196916,3.226748625,"38","17",58958.8162415727
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1077",101.640726916,3.226748625,101.730196916,3.137134625,"39","17",54493.6385663222
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1078",101.640726916,3.137134625,101.730196916,3.047520625,"40","17",44090.7084628078
675,101.574659594357854,3.121694625000000,101.713223658963372,3.001694625000000,30,14,"1079",101.640726916,3.047520625,101.730196916,2.957906625,"41","17",35867.3781885761
676,101.574659594357854,3.001694625000000,101.713223658963372,2.881694625000000,31,14,"1080",101.640726916,2.957906625,101.730196916,2.868292625,"42","17",36464.8460710261
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1081",101.640726916,2.868292625,101.730196916,2.778678625,"43","17",33479.0843054583
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1082",101.640726916,2.778678625,101.730196916,2.689064625,"44","17",27684.7771559549
678,101.574659594357854,2.761694625000000,101.713223658963372,2.641694625000000,33,14,"1083",101.640726916,2.689064625,101.730196916,2.599450625,"45","17",24735.6660937741
679,101.574659594357854,2.641694625000000,101.713223658963372,2.521694624999999,34,14,,,,,,,,
698,101.678582642811989,5.821694625000000,101.817146707417507,5.701694625000000,7,15,"1110",101.730196916,5.735940625,101.819666916,5.646326625,"11","18",22751.7680099817
699,101.678582642811989,5.701694625000000,101.817146707417507,5.581694625000000,8,15,"1111",101.730196916,5.646326625,101.819666916,5.556712625,"12","18",22143.2016997605
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1112",101.730196916,5.556712625,101.819666916,5.467098625,"13","18",22315.2048819999
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1113",101.730196916,5.467098625,101.819666916,5.377484625,"14","18",22777.9369723931
701,101.678582642811989,5.461694625000000,101.817146707417507,5.341694625000000,10,15,"1114",101.730196916,5.377484625,101.819666916,5.287870625,"15","18",23634.159508353
702,101.678582642811989,5.341694625000000,101.817146707417507,5.221694625000000,11,15,"1115",101.730196916,5.287870625,101.819666916,5.198256625,"16","18",24946.6628599199
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1116",101.730196916,5.198256625,101.819666916,5.108642625,"17","18",26737.8710192009
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1117",101.730196916,5.108642625,101.819666916,5.019028625,"18","18",29448.5522452547
704,101.678582642811989,5.101694625000000,101.817146707417507,4.981694625000000,13,15,"1118",101.730196916,5.019028625,101.819666916,4.929414625,"19","18",32626.4832147859
705,101.678582642811989,4.981694625000000,101.817146707417507,4.861694625000000,14,15,"1119",101.730196916,4.929414625,101.819666916,4.839800625,"20","18",35603.4633447637
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1120",101.730196916,4.839800625,101.819666916,4.750186625,"21","18",38092.7045670821
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1121",101.730196916,4.750186625,101.819666916,4.660572625,"22","18",39410.5826670077
707,101.678582642811989,4.741694625000000,101.817146707417507,4.621694625000000,16,15,"1122",101.730196916,4.660572625,101.819666916,4.570958625,"23","18",38522.3840253183
708,101.678582642811989,4.621694625000000,101.817146707417507,4.501694625000000,17,15,"1123",101.730196916,4.570958625,101.819666916,4.481344625,"24","18",33557.8502853831
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1124",101.730196916,4.481344625,101.819666916,4.391730625,"25","18",28934.4875418916
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1125",101.730196916,4.391730625,101.819666916,4.302116625,"26","18",26936.9207724458
710,101.678582642811989,4.381694625000000,101.817146707417507,4.261694625000000,19,15,"1126",101.730196916,4.302116625,101.819666916,4.212502625,"27","18",23891.6646930905
711,101.678582642811989,4.261694625000000,101.817146707417507,4.141694625000001,20,15,"1127",101.730196916,4.212502625,101.819666916,4.122888625,"28","18",20797.1332143177
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1128",101.730196916,4.122888625,101.819666916,4.033274625,"29","18",18900.3053185616
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1129",101.730196916,4.033274625,101.819666916,3.943660625,"30","18",16290.3650675454
713,101.678582642811989,4.021694625000001,101.817146707417507,3.901694625000000,22,15,"1130",101.730196916,3.943660625,101.819666916,3.854046625,"31","18",13862.0353765387
714,101.678582642811989,3.901694625000000,101.817146707417507,3.781694625000000,23,15,"1131",101.730196916,3.854046625,101.819666916,3.764432625,"32","18",12491.5098223191
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1132",101.730196916,3.764432625,101.819666916,3.674818625,"33","18",12127.3850837196
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1133",101.730196916,3.674818625,101.819666916,3.585204625,"34","18",14497.4575103156
716,101.678582642811989,3.661694625000000,101.817146707417507,3.541694625000000,25,15,"1134",101.730196916,3.585204625,101.819666916,3.495590625,"35","18",23660.5704974897
717,101.678582642811989,3.541694625000000,101.817146707417507,3.421694625000000,26,15,"1135",101.730196916,3.495590625,101.819666916,3.405976625,"36","18",39574.7162486029
718,101.678582642811989,3.421694625000000,101.817146707417507,3.301694625000000,27,15,"1136",101.730196916,3.405976625,101.819666916,3.316362625,"37","18",61369.6415644437
718,101.678582642811989,3.421694625000000,101.817146707417507,3.301694625000000,27,15,"1137",101.730196916,3.316362625,101.819666916,3.226748625,"38","18",88588.4224587744
719,101.678582642811989,3.301694625000000,101.817146707417507,3.181694625000000,28,15,"1138",101.730196916,3.226748625,101.819666916,3.137134625,"39","18",134364.583644557
720,101.678582642811989,3.181694625000000,101.817146707417507,3.061694625000000,29,15,"1139",101.730196916,3.137134625,101.819666916,3.047520625,"40","18",60908.5007442899
721,101.678582642811989,3.061694625000000,101.817146707417507,2.941694625000000,30,15,"1140",101.730196916,3.047520625,101.819666916,2.957906625,"41","18",35706.2351467882
721,101.678582642811989,3.061694625000000,101.817146707417507,2.941694625000000,30,15,"1141",101.730196916,2.957906625,101.819666916,2.868292625,"42","18",35044.0882767064
722,101.678582642811989,2.941694625000000,101.817146707417507,2.821694625000000,31,15,"1142",101.730196916,2.868292625,101.819666916,2.778678625,"43","18",34598.6916030545
723,101.678582642811989,2.821694625000000,101.817146707417507,2.701694625000000,32,15,"1143",101.730196916,2.778678625,101.819666916,2.689064625,"44","18",34547.9275889237
724,101.678582642811989,2.701694625000000,101.817146707417507,2.581694625000000,33,15,"1144",101.730196916,2.689064625,101.819666916,2.599450625,"45","18",35486.1075337875
724,101.678582642811989,2.701694625000000,101.817146707417507,2.581694625000000,33,15,"1145",101.730196916,2.599450625,101.819666916,2.509836625,"46","18",32745.1418375537
725,101.678582642811989,2.581694625000000,101.817146707417507,2.461694625000000,34,15,,,,,,,,
744,101.782505691266110,5.881694625000000,101.921069755871628,5.761694625000000,7,16,"1231",101.909136916,5.825554625,101.998606916,5.735940625,"10","20",30691.093871832
745,101.782505691266110,5.761694625000000,101.921069755871628,5.641694625000000,8,16,"1171",101.819666916,5.735940625,101.909136916,5.646326625,"11","19",25884.822498141
745,101.782505691266110,5.761694625000000,101.921069755871628,5.641694625000000,8,16,"1172",101.819666916,5.646326625,101.909136916,5.556712625,"12","19",24357.0552934615
746,101.782505691266110,5.641694625000000,101.921069755871628,5.521694625000000,9,16,"1173",101.819666916,5.556712625,101.909136916,5.467098625,"13","19",23979.7806790151
747,101.782505691266110,5.521694625000000,101.921069755871628,5.401694625000000,10,16,"1174",101.819666916,5.467098625,101.909136916,5.377484625,"14","19",24039.8338692711
747,101.782505691266110,5.521694625000000,101.921069755871628,5.401694625000000,10,16,"1235",101.909136916,5.467098625,101.998606916,5.377484625,"14","20",23913.8720691294
