id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Temp_17
"537",101.262890448995,3.061694625,101.401454513601,2.941694625,"30","11","896",101.372316916,3.047520625,101.461786916,2.957906625,"41","14",28.3762533075413
"537",101.262890448995,3.061694625,101.401454513601,2.941694625,"30","11","897",101.372316916,2.957906625,101.461786916,2.868292625,"42","14",28.2938841492279
"538",101.262890448995,2.941694625,101.401454513601,2.821694625,"31","11","837",101.282846916,2.868292625,101.372316916,2.778678625,"43","13",28.1616506813688
"538",101.262890448995,2.941694625,101.401454513601,2.821694625,"31","11","898",101.372316916,2.868292625,101.461786916,2.778678625,"43","14",28.221252048228
"539",101.262890448995,2.821694625,101.401454513601,2.701694625,"32","11",,,,,,,,
"560",101.36681349745,5.881694625,101.505377562055,5.761694625,"7","12","926",101.461786916,5.825554625,101.551256916,5.735940625,"10","15",27.8177475883849
"561",101.36681349745,5.761694625,101.505377562055,5.641694625,"8","12","927",101.461786916,5.735940625,101.551256916,5.646326625,"11","15",27.8197506302423
"561",101.36681349745,5.761694625,101.505377562055,5.641694625,"8","12","928",101.461786916,5.646326625,101.551256916,5.556712625,"12","15",27.8221047040329
"562",101.36681349745,5.641694625,101.505377562055,5.521694625,"9","12","929",101.461786916,5.556712625,101.551256916,5.467098625,"13","15",27.824539193563
"563",101.36681349745,5.521694625,101.505377562055,5.401694625,"10","12","869",101.372316916,5.467098625,101.461786916,5.377484625,"14","14",27.8483054341406
"563",101.36681349745,5.521694625,101.505377562055,5.401694625,"10","12","930",101.461786916,5.467098625,101.551256916,5.377484625,"14","15",27.8292253880361
"564",101.36681349745,5.401694625,101.505377562055,5.281694625,"11","12","931",101.461786916,5.377484625,101.551256916,5.287870625,"15","15",27.8367452719777
"564",101.36681349745,5.401694625,101.505377562055,5.281694625,"11","12","932",101.461786916,5.287870625,101.551256916,5.198256625,"16","15",27.8459844028137
"565",101.36681349745,5.281694625,101.505377562055,5.161694625,"12","12","933",101.461786916,5.198256625,101.551256916,5.108642625,"17","15",27.8559898610173
"566",101.36681349745,5.161694625,101.505377562055,5.041694625,"13","12","873",101.372316916,5.108642625,101.461786916,5.019028625,"18","14",27.8881818752289
"566",101.36681349745,5.161694625,101.505377562055,5.041694625,"13","12","934",101.461786916,5.108642625,101.551256916,5.019028625,"18","15",27.8606455105191
"567",101.36681349745,5.041694625,101.505377562055,4.921694625,"14","12","935",101.461786916,5.019028625,101.551256916,4.929414625,"19","15",27.8150866323795
"567",101.36681349745,5.041694625,101.505377562055,4.921694625,"14","12","936",101.461786916,4.929414625,101.551256916,4.839800625,"20","15",27.7173359439975
"568",101.36681349745,4.921694625,101.505377562055,4.801694625,"15","12","937",101.461786916,4.839800625,101.551256916,4.750186625,"21","15",27.5786773454985
"569",101.36681349745,4.801694625,101.505377562055,4.681694625,"16","12","877",101.372316916,4.750186625,101.461786916,4.660572625,"22","14",27.6262977577513
"569",101.36681349745,4.801694625,101.505377562055,4.681694625,"16","12","938",101.461786916,4.750186625,101.551256916,4.660572625,"22","15",27.4133835016878
"570",101.36681349745,4.681694625,101.505377562055,4.561694625,"17","12","939",101.461786916,4.660572625,101.551256916,4.570958625,"23","15",27.2475694634354
"570",101.36681349745,4.681694625,101.505377562055,4.561694625,"17","12","940",101.461786916,4.570958625,101.551256916,4.481344625,"24","15",27.1062585474495
"571",101.36681349745,4.561694625,101.505377562055,4.441694625,"18","12","941",101.461786916,4.481344625,101.551256916,4.391730625,"25","15",27.0058131129521
"572",101.36681349745,4.441694625,101.505377562055,4.321694625,"19","12","942",101.461786916,4.391730625,101.551256916,4.302116625,"26","15",26.9641443966026
"573",101.36681349745,4.321694625,101.505377562055,4.201694625,"20","12","943",101.461786916,4.302116625,101.551256916,4.212502625,"27","15",26.9978521277834
"573",101.36681349745,4.321694625,101.505377562055,4.201694625,"20","12","944",101.461786916,4.212502625,101.551256916,4.122888625,"28","15",27.1122599173882
"574",101.36681349745,4.201694625,101.505377562055,4.081694625,"21","12","945",101.461786916,4.122888625,101.551256916,4.033274625,"29","15",27.3000087937672
"575",101.36681349745,4.081694625,101.505377562055,3.961694625,"22","12","946",101.461786916,4.033274625,101.551256916,3.943660625,"30","15",27.5528076721947
"576",101.36681349745,3.961694625,101.505377562055,3.841694625,"23","12","947",101.461786916,3.943660625,101.551256916,3.854046625,"31","15",27.85337020469
"576",101.36681349745,3.961694625,101.505377562055,3.841694625,"23","12","948",101.461786916,3.854046625,101.551256916,3.764432625,"32","15",28.175488220301
"577",101.36681349745,3.841694625,101.505377562055,3.721694625,"24","12","949",101.461786916,3.764432625,101.551256916,3.674818625,"33","15",28.467572818812
"578",101.36681349745,3.721694625,101.505377562055,3.601694625,"25","12","950",101.461786916,3.674818625,101.551256916,3.585204625,"34","15",28.6050287852332
"579",101.36681349745,3.601694625,101.505377562055,3.481694625,"26","12","951",101.461786916,3.585204625,101.551256916,3.495590625,"35","15",28.6703635790556
"579",101.36681349745,3.601694625,101.505377562055,3.481694625,"26","12","952",101.461786916,3.495590625,101.551256916,3.405976625,"36","15",28.693042599488
"580",101.36681349745,3.481694625,101.505377562055,3.361694625,"27","12","953",101.461786916,3.405976625,101.551256916,3.316362625,"37","15",28.6632999704855
"581",101.36681349745,3.361694625,101.505377562055,3.241694625,"28","12","954",101.461786916,3.316362625,101.551256916,3.226748625,"38","15",28.6162771720714
"582",101.36681349745,3.241694625,101.505377562055,3.121694625,"29","12","955",101.461786916,3.226748625,101.551256916,3.137134625,"39","15",28.5681830618362
"582",101.36681349745,3.241694625,101.505377562055,3.121694625,"29","12","956",101.461786916,3.137134625,101.551256916,3.047520625,"40","15",28.5137982349687
"583",101.36681349745,3.121694625,101.505377562055,3.001694625,"30","12","957",101.461786916,3.047520625,101.551256916,2.957906625,"41","15",28.4245091238783
"584",101.36681349745,3.001694625,101.505377562055,2.881694625,"31","12","958",101.461786916,2.957906625,101.551256916,2.868292625,"42","15",28.3398574889486
"585",101.36681349745,2.881694625,101.505377562055,2.761694625,"32","12","959",101.461786916,2.868292625,101.551256916,2.778678625,"43","15",28.2685647649788
"585",101.36681349745,2.881694625,101.505377562055,2.761694625,"32","12","960",101.461786916,2.778678625,101.551256916,2.689064625,"44","15",28.2041518010231
"586",101.36681349745,2.761694625,101.505377562055,2.641694625,"33","12",,,,,,,,
"605",101.470736545904,5.941694625,101.609300610509,5.821694625,"6","13","987",101.551256916,5.825554625,101.640726916,5.735940625,"10","16",27.8112513149195
"606",101.470736545904,5.821694625,101.609300610509,5.701694625,"7","13","988",101.551256916,5.735940625,101.640726916,5.646326625,"11","16",27.8133964287543
"607",101.470736545904,5.701694625,101.609300610509,5.581694625,"8","13","989",101.551256916,5.646326625,101.640726916,5.556712625,"12","16",27.8159517835099
"608",101.470736545904,5.581694625,101.609300610509,5.461694625,"9","13","990",101.551256916,5.556712625,101.640726916,5.467098625,"13","16",27.8185721647985
"608",101.470736545904,5.581694625,101.609300610509,5.461694625,"9","13","991",101.551256916,5.467098625,101.640726916,5.377484625,"14","16",27.8211979816062
"609",101.470736545904,5.461694625,101.609300610509,5.341694625,"10","13","992",101.551256916,5.377484625,101.640726916,5.287870625,"15","16",27.8261612876792
"610",101.470736545904,5.341694625,101.609300610509,5.221694625,"11","13","993",101.551256916,5.287870625,101.640726916,5.198256625,"16","16",27.833410576849
"611",101.470736545904,5.221694625,101.609300610509,5.101694625,"12","13","994",101.551256916,5.198256625,101.640726916,5.108642625,"17","16",27.8418457902536
"611",101.470736545904,5.221694625,101.609300610509,5.101694625,"12","13","995",101.551256916,5.108642625,101.640726916,5.019028625,"18","16",27.8199258109284
"612",101.470736545904,5.101694625,101.609300610509,4.981694625,"13","13","996",101.551256916,5.019028625,101.640726916,4.929414625,"19","16",27.732850893558
"613",101.470736545904,4.981694625,101.609300610509,4.861694625,"14","13","997",101.551256916,4.929414625,101.640726916,4.839800625,"20","16",27.5911045050516
"614",101.470736545904,4.861694625,101.609300610509,4.741694625,"15","13","998",101.551256916,4.839800625,101.640726916,4.750186625,"21","16",27.4061521431148
"614",101.470736545904,4.861694625,101.609300610509,4.741694625,"15","13","999",101.551256916,4.750186625,101.640726916,4.660572625,"22","16",27.1912519851183
"615",101.470736545904,4.741694625,101.609300610509,4.621694625,"16","13","1000",101.551256916,4.660572625,101.640726916,4.570958625,"23","16",26.9740369802865
"616",101.470736545904,4.621694625,101.609300610509,4.501694625,"17","13","1001",101.551256916,4.570958625,101.640726916,4.481344625,"24","16",26.7837557970426
"617",101.470736545904,4.501694625,101.609300610509,4.381694625,"18","13","1002",101.551256916,4.481344625,101.640726916,4.391730625,"25","16",26.6460328607988
"617",101.470736545904,4.501694625,101.609300610509,4.381694625,"18","13","1003",101.551256916,4.391730625,101.640726916,4.302116625,"26","16",26.582463436827
"618",101.470736545904,4.381694625,101.609300610509,4.261694625,"19","13","1004",101.551256916,4.302116625,101.640726916,4.212502625,"27","16",26.6112647198524
"619",101.470736545904,4.261694625,101.609300610509,4.141694625,"20","13","1005",101.551256916,4.212502625,101.640726916,4.122888625,"28","16",26.7405675357167
"620",101.470736545904,4.141694625,101.609300610509,4.021694625,"21","13","1006",101.551256916,4.122888625,101.640726916,4.033274625,"29","16",26.9623243280221
"620",101.470736545904,4.141694625,101.609300610509,4.021694625,"21","13","1007",101.551256916,4.033274625,101.640726916,3.943660625,"30","16",27.2617250014276
"621",101.470736545904,4.021694625,101.609300610509,3.901694625,"22","13","1008",101.551256916,3.943660625,101.640726916,3.854046625,"31","16",27.6107867283548
"622",101.470736545904,3.901694625,101.609300610509,3.781694625,"23","13","1009",101.551256916,3.854046625,101.640726916,3.764432625,"32","16",27.9789711770038
"623",101.470736545904,3.781694625,101.609300610509,3.661694625,"24","13","1010",101.551256916,3.764432625,101.640726916,3.674818625,"33","16",28.3179524784348
"623",101.470736545904,3.781694625,101.609300610509,3.661694625,"24","13","1011",101.551256916,3.674818625,101.640726916,3.585204625,"34","16",28.4819425015548
"624",101.470736545904,3.661694625,101.609300610509,3.541694625,"25","13","1012",101.551256916,3.585204625,101.640726916,3.495590625,"35","16",28.575660248043
"625",101.470736545904,3.541694625,101.609300610509,3.421694625,"26","13","1013",101.551256916,3.495590625,101.640726916,3.405976625,"36","16",28.6301759868148
"626",101.470736545904,3.421694625,101.609300610509,3.301694625,"27","13","1014",101.551256916,3.405976625,101.640726916,3.316362625,"37","16",28.6391031816376
"626",101.470736545904,3.421694625,101.609300610509,3.301694625,"27","13","1015",101.551256916,3.316362625,101.640726916,3.226748625,"38","16",28.6054891753267
"627",101.470736545904,3.301694625,101.609300610509,3.181694625,"28","13","1016",101.551256916,3.226748625,101.640726916,3.137134625,"39","16",28.5678796090402
"628",101.470736545904,3.181694625,101.609300610509,3.061694625,"29","13","1017",101.551256916,3.137134625,101.640726916,3.047520625,"40","16",28.5110139084916
"629",101.470736545904,3.061694625,101.609300610509,2.941694625,"30","13","1018",101.551256916,3.047520625,101.640726916,2.957906625,"41","16",28.4298287325671
"629",101.470736545904,3.061694625,101.609300610509,2.941694625,"30","13","1019",101.551256916,2.957906625,101.640726916,2.868292625,"42","16",28.3501646181593
"630",101.470736545904,2.941694625,101.609300610509,2.821694625,"31","13","1020",101.551256916,2.868292625,101.640726916,2.778678625,"43","16",28.28525661779
"631",101.470736545904,2.821694625,101.609300610509,2.701694625,"32","13","1021",101.551256916,2.778678625,101.640726916,2.689064625,"44","16",28.2316211067258
"632",101.470736545904,2.701694625,101.609300610509,2.581694625,"33","13","1022",101.551256916,2.689064625,101.640726916,2.599450625,"45","16",28.1738746823242
"651",101.574659594358,6.001694625,101.713223658963,5.881694625,"6","14",,,,,,,,
"652",101.574659594358,5.881694625,101.713223658963,5.761694625,"7","14","1048",101.640726916,5.825554625,101.730196916,5.735940625,"10","17",27.8036888352125
"653",101.574659594358,5.761694625,101.713223658963,5.641694625,"8","14","1049",101.640726916,5.735940625,101.730196916,5.646326625,"11","17",27.8066823511798
"653",101.574659594358,5.761694625,101.713223658963,5.641694625,"8","14","1050",101.640726916,5.646326625,101.730196916,5.556712625,"12","17",27.8102718246966
"654",101.574659594358,5.641694625,101.713223658963,5.521694625,"9","14","1051",101.640726916,5.556712625,101.730196916,5.467098625,"13","17",27.8140403359866
"655",101.574659594358,5.521694625,101.713223658963,5.401694625,"10","14","1052",101.640726916,5.467098625,101.730196916,5.377484625,"14","17",27.8175980083233
"656",101.574659594358,5.401694625,101.713223658963,5.281694625,"11","14","1053",101.640726916,5.377484625,101.730196916,5.287870625,"15","17",27.8211568422758
"656",101.574659594358,5.401694625,101.713223658963,5.281694625,"11","14","1054",101.640726916,5.287870625,101.730196916,5.198256625,"16","17",27.8259600129599
"657",101.574659594358,5.281694625,101.713223658963,5.161694625,"12","14","1055",101.640726916,5.198256625,101.730196916,5.108642625,"17","17",27.8278531473026
"658",101.574659594358,5.161694625,101.713223658963,5.041694625,"13","14","1056",101.640726916,5.108642625,101.730196916,5.019028625,"18","17",27.7717557545522
"659",101.574659594358,5.041694625,101.713223658963,4.921694625,"14","14","1057",101.640726916,5.019028625,101.730196916,4.929414625,"19","17",27.647787152878
"659",101.574659594358,5.041694625,101.713223658963,4.921694625,"14","14","1058",101.640726916,4.929414625,101.730196916,4.839800625,"20","17",27.465893774837
"660",101.574659594358,4.921694625,101.713223658963,4.801694625,"15","14","1059",101.640726916,4.839800625,101.730196916,4.750186625,"21","17",27.2374176387524
"661",101.574659594358,4.801694625,101.713223658963,4.681694625,"16","14","1060",101.640726916,4.750186625,101.730196916,4.660572625,"22","17",26.9751258663416
"662",101.574659594358,4.681694625,101.713223658963,4.561694625,"17","14","1061",101.640726916,4.660572625,101.730196916,4.570958625,"23","17",26.7063368853466
"662",101.574659594358,4.681694625,101.713223658963,4.561694625,"17","14","1062",101.640726916,4.570958625,101.730196916,4.481344625,"24","17",26.4686940355167
"663",101.574659594358,4.561694625,101.713223658963,4.441694625,"18","14","1063",101.640726916,4.481344625,101.730196916,4.391730625,"25","17",26.285409106679
"664",101.574659594358,4.441694625,101.713223658963,4.321694625,"19","14","1064",101.640726916,4.391730625,101.730196916,4.302116625,"26","17",26.1851614708261
"665",101.574659594358,4.321694625,101.713223658963,4.201694625,"20","14","1065",101.640726916,4.302116625,101.730196916,4.212502625,"27","17",26.1978801103894
"665",101.574659594358,4.321694625,101.713223658963,4.201694625,"20","14","1066",101.640726916,4.212502625,101.730196916,4.122888625,"28","17",26.3403446955008
"666",101.574659594358,4.201694625,101.713223658963,4.081694625,"21","14","1067",101.640726916,4.122888625,101.730196916,4.033274625,"29","17",26.5988909585957
"667",101.574659594358,4.081694625,101.713223658963,3.961694625,"22","14","1068",101.640726916,4.033274625,101.730196916,3.943660625,"30","17",26.9378660618045
"668",101.574659594358,3.961694625,101.713223658963,3.841694625,"23","14","1069",101.640726916,3.943660625,101.730196916,3.854046625,"31","17",27.3185180864021
"668",101.574659594358,3.961694625,101.713223658963,3.841694625,"23","14","1070",101.640726916,3.854046625,101.730196916,3.764432625,"32","17",27.6986688006995
"669",101.574659594358,3.841694625,101.713223658963,3.721694625,"24","14","1071",101.640726916,3.764432625,101.730196916,3.674818625,"33","17",28.0269659182012
"670",101.574659594358,3.721694625,101.713223658963,3.601694625,"25","14","1072",101.640726916,3.674818625,101.730196916,3.585204625,"34","17",28.2587135240289
"671",101.574659594358,3.601694625,101.713223658963,3.481694625,"26","14","1073",101.640726916,3.585204625,101.730196916,3.495590625,"35","17",28.41056168918
"671",101.574659594358,3.601694625,101.713223658963,3.481694625,"26","14","1074",101.640726916,3.495590625,101.730196916,3.405976625,"36","17",28.5065604645291
"672",101.574659594358,3.481694625,101.713223658963,3.361694625,"27","14","1075",101.640726916,3.405976625,101.730196916,3.316362625,"37","17",28.5510206884582
"673",101.574659594358,3.361694625,101.713223658963,3.241694625,"28","14","1076",101.640726916,3.316362625,101.730196916,3.226748625,"38","17",28.5422309215313
"674",101.574659594358,3.241694625,101.713223658963,3.121694625,"29","14","1077",101.640726916,3.226748625,101.730196916,3.137134625,"39","17",28.5205080839015
"674",101.574659594358,3.241694625,101.713223658963,3.121694625,"29","14","1078",101.640726916,3.137134625,101.730196916,3.047520625,"40","17",28.4695858148539
"675",101.574659594358,3.121694625,101.713223658963,3.001694625,"30","14","1079",101.640726916,3.047520625,101.730196916,2.957906625,"41","17",28.3925165517883
"676",101.574659594358,3.001694625,101.713223658963,2.881694625,"31","14","1080",101.640726916,2.957906625,101.730196916,2.868292625,"42","17",28.3250275608404
"677",101.574659594358,2.881694625,101.713223658963,2.761694625,"32","14","1081",101.640726916,2.868292625,101.730196916,2.778678625,"43","17",28.2723515123536
"677",101.574659594358,2.881694625,101.713223658963,2.761694625,"32","14","1082",101.640726916,2.778678625,101.730196916,2.689064625,"44","17",28.2292629478089
"678",101.574659594358,2.761694625,101.713223658963,2.641694625,"33","14","1083",101.640726916,2.689064625,101.730196916,2.599450625,"45","17",28.1863187163985
"679",101.574659594358,2.641694625,101.713223658963,2.521694625,"34","14",,,,,,,,
"698",101.678582642812,5.821694625,101.817146707418,5.701694625,"7","15","1110",101.730196916,5.735940625,101.819666916,5.646326625,"11","18",27.7994798561896
"699",101.678582642812,5.701694625,101.817146707418,5.581694625,"8","15","1111",101.730196916,5.646326625,101.819666916,5.556712625,"12","18",27.804213250614
"700",101.678582642812,5.581694625,101.817146707418,5.461694625,"9","15","1112",101.730196916,5.556712625,101.819666916,5.467098625,"13","18",27.809174022269
"700",101.678582642812,5.581694625,101.817146707418,5.461694625,"9","15","1113",101.730196916,5.467098625,101.819666916,5.377484625,"14","18",27.8138637487651
"701",101.678582642812,5.461694625,101.817146707418,5.341694625,"10","15","1114",101.730196916,5.377484625,101.819666916,5.287870625,"15","18",27.8178848221122
"702",101.678582642812,5.341694625,101.817146707418,5.221694625,"11","15","1115",101.730196916,5.287870625,101.819666916,5.198256625,"16","18",27.8218254903252
"703",101.678582642812,5.221694625,101.817146707418,5.101694625,"12","15","1116",101.730196916,5.198256625,101.819666916,5.108642625,"17","18",27.810545958679
"703",101.678582642812,5.221694625,101.817146707418,5.101694625,"12","15","1117",101.730196916,5.108642625,101.819666916,5.019028625,"18","18",27.7265233791764
"704",101.678582642812,5.101694625,101.817146707418,4.981694625,"13","15","1118",101.730196916,5.019028625,101.819666916,4.929414625,"19","18",27.5720477471291
"705",101.678582642812,4.981694625,101.817146707418,4.861694625,"14","15","1119",101.730196916,4.929414625,101.819666916,4.839800625,"20","18",27.3561757971179
"706",101.678582642812,4.861694625,101.817146707418,4.741694625,"15","15","1120",101.730196916,4.839800625,101.819666916,4.750186625,"21","18",27.0895242873338
"706",101.678582642812,4.861694625,101.817146707418,4.741694625,"15","15","1121",101.730196916,4.750186625,101.819666916,4.660572625,"22","18",26.7852760777875
"707",101.678582642812,4.741694625,101.817146707418,4.621694625,"16","15","1122",101.730196916,4.660572625,101.819666916,4.570958625,"23","18",26.4728903768633
"708",101.678582642812,4.621694625,101.817146707418,4.501694625,"17","15","1123",101.730196916,4.570958625,101.819666916,4.481344625,"24","18",26.1830615083423
"709",101.678582642812,4.501694625,101.817146707418,4.381694625,"18","15","1124",101.730196916,4.481344625,101.819666916,4.391730625,"25","18",25.9395329109574
"709",101.678582642812,4.501694625,101.817146707418,4.381694625,"18","15","1125",101.730196916,4.391730625,101.819666916,4.302116625,"26","18",25.7815733837709
"710",101.678582642812,4.381694625,101.817146707418,4.261694625,"19","15","1126",101.730196916,4.302116625,101.819666916,4.212502625,"27","18",25.7638132658254
"711",101.678582642812,4.261694625,101.817146707418,4.141694625,"20","15","1127",101.730196916,4.212502625,101.819666916,4.122888625,"28","18",25.921192634273
"712",101.678582642812,4.141694625,101.817146707418,4.021694625,"21","15","1128",101.730196916,4.122888625,101.819666916,4.033274625,"29","18",26.2217910505417
"712",101.678582642812,4.141694625,101.817146707418,4.021694625,"21","15","1129",101.730196916,4.033274625,101.819666916,3.943660625,"30","18",26.6055083668491
"713",101.678582642812,4.021694625,101.817146707418,3.901694625,"22","15","1130",101.730196916,3.943660625,101.819666916,3.854046625,"31","18",27.017114377758
"714",101.678582642812,3.901694625,101.817146707418,3.781694625,"23","15","1131",101.730196916,3.854046625,101.819666916,3.764432625,"32","18",27.4112852718718
"715",101.678582642812,3.781694625,101.817146707418,3.661694625,"24","15","1132",101.730196916,3.764432625,101.819666916,3.674818625,"33","18",27.7507100427339
"715",101.678582642812,3.781694625,101.817146707418,3.661694625,"24","15","1133",101.730196916,3.674818625,101.819666916,3.585204625,"34","18",28.0166133846722
"716",101.678582642812,3.661694625,101.817146707418,3.541694625,"25","15","1134",101.730196916,3.585204625,101.819666916,3.495590625,"35","18",28.2104705529979
"717",101.678582642812,3.541694625,101.817146707418,3.421694625,"26","15","1135",101.730196916,3.495590625,101.819666916,3.405976625,"36","18",28.3426150557637
"718",101.678582642812,3.421694625,101.817146707418,3.301694625,"27","15","1136",101.730196916,3.405976625,101.819666916,3.316362625,"37","18",28.4177570529154
"718",101.678582642812,3.421694625,101.817146707418,3.301694625,"27","15","1137",101.730196916,3.316362625,101.819666916,3.226748625,"38","18",28.433359617089
"719",101.678582642812,3.301694625,101.817146707418,3.181694625,"28","15","1138",101.730196916,3.226748625,101.819666916,3.137134625,"39","18",28.4277150866572
"720",101.678582642812,3.181694625,101.817146707418,3.061694625,"29","15","1139",101.730196916,3.137134625,101.819666916,3.047520625,"40","18",28.3906074786123
"721",101.678582642812,3.061694625,101.817146707418,2.941694625,"30","15","1140",101.730196916,3.047520625,101.819666916,2.957906625,"41","18",28.3253161238817
"721",101.678582642812,3.061694625,101.817146707418,2.941694625,"30","15","1141",101.730196916,2.957906625,101.819666916,2.868292625,"42","18",28.2755132812008
"722",101.678582642812,2.941694625,101.817146707418,2.821694625,"31","15","1142",101.730196916,2.868292625,101.819666916,2.778678625,"43","18",28.2427327282481
"723",101.678582642812,2.821694625,101.817146707418,2.701694625,"32","15","1143",101.730196916,2.778678625,101.819666916,2.689064625,"44","18",28.2188514497819
"724",101.678582642812,2.701694625,101.817146707418,2.581694625,"33","15","1144",101.730196916,2.689064625,101.819666916,2.599450625,"45","18",28.1880353655614
"724",101.678582642812,2.701694625,101.817146707418,2.581694625,"33","15","1145",101.730196916,2.599450625,101.819666916,2.509836625,"46","18",28.1445498708593
"725",101.678582642812,2.581694625,101.817146707418,2.461694625,"34","15",,,,,,,,
"744",101.782505691266,5.881694625,101.921069755872,5.761694625,"7","16","1231",101.909136916,5.825554625,101.998606916,5.735940625,"10","20",27.7785917202919
"745",101.782505691266,5.761694625,101.921069755872,5.641694625,"8","16","1171",101.819666916,5.735940625,101.909136916,5.646326625,"11","19",27.792148782851
"745",101.782505691266,5.761694625,101.921069755872,5.641694625,"8","16","1172",101.819666916,5.646326625,101.909136916,5.556712625,"12","19",27.7981985050857
"746",101.782505691266,5.641694625,101.921069755872,5.521694625,"9","16","1173",101.819666916,5.556712625,101.909136916,5.467098625,"13","19",27.8044499812024
"747",101.782505691266,5.521694625,101.921069755872,5.401694625,"10","16","1174",101.819666916,5.467098625,101.909136916,5.377484625,"14","19",27.810309590502
"747",101.782505691266,5.521694625,101.921069755872,5.401694625,"10","16","1235",101.909136916,5.467098625,101.998606916,5.377484625,"14","20",27.807329490845
"748",101.782505691266,5.401694625,101.921069755872,5.281694625,"11","16","1175",101.819666916,5.377484625,101.909136916,5.287870625,"15","19",27.8153334350429
"748",101.782505691266,5.401694625,101.921069755872,5.281694625,"11","16","1176",101.819666916,5.287870625,101.909136916,5.198256625,"16","19",27.8192004450904
"749",101.782505691266,5.281694625,101.921069755872,5.161694625,"12","16","1177",101.819666916,5.198256625,101.909136916,5.108642625,"17","19",27.7944261243767
"750",101.782505691266,5.161694625,101.921069755872,5.041694625,"13","16","1178",101.819666916,5.108642625,101.909136916,5.019028625,"18","19",27.6906311600342
"750",101.782505691266,5.161694625,101.921069755872,5.041694625,"13","16","1239",101.909136916,5.108642625,101.998606916,5.019028625,"18","20",27.6693438342184
"751",101.782505691266,5.041694625,101.921069755872,4.921694625,"14","16","1179",101.819666916,5.019028625,101.909136916,4.929414625,"19","19",27.5141294737742
"751",101.782505691266,5.041694625,101.921069755872,4.921694625,"14","16","1180",101.819666916,4.929414625,101.909136916,4.839800625,"20","19",27.2731198851798
"752",101.782505691266,4.921694625,101.921069755872,4.801694625,"15","16","1181",101.819666916,4.839800625,101.909136916,4.750186625,"21","19",26.9771952869257
"753",101.782505691266,4.801694625,101.921069755872,4.681694625,"16","16","1182",101.819666916,4.750186625,101.909136916,4.660572625,"22","19",26.6465781889357
"753",101.782505691266,4.801694625,101.921069755872,4.681694625,"16","16","1243",101.909136916,4.750186625,101.998606916,4.660572625,"22","20",26.5749293872621
"754",101.782505691266,4.681694625,101.921069755872,4.561694625,"17","16","1183",101.819666916,4.660572625,101.909136916,4.570958625,"23","19",26.2975660915119
"754",101.782505691266,4.681694625,101.921069755872,4.561694625,"17","16","1184",101.819666916,4.570958625,101.909136916,4.481344625,"24","19",25.9555489115859
"755",101.782505691266,4.561694625,101.921069755872,4.441694625,"18","16","1185",101.819666916,4.481344625,101.909136916,4.391730625,"25","19",25.6406388589537
"755",101.782505691266,4.561694625,101.921069755872,4.441694625,"18","16","1246",101.909136916,4.481344625,101.998606916,4.391730625,"25","20",25.4531679898673
"756",101.782505691266,4.441694625,101.921069755872,4.321694625,"19","16","1186",101.819666916,4.391730625,101.909136916,4.302116625,"26","19",25.3941919672489
"756",101.782505691266,4.441694625,101.921069755872,4.321694625,"19","16","1247",101.909136916,4.391730625,101.998606916,4.302116625,"26","20",25.0963535763107
"757",101.782505691266,4.321694625,101.921069755872,4.201694625,"20","16","1187",101.819666916,4.302116625,101.909136916,4.212502625,"27","19",25.3132220941206
"757",101.782505691266,4.321694625,101.921069755872,4.201694625,"20","16","1188",101.819666916,4.212502625,101.909136916,4.122888625,"28","19",25.4947695622691
"758",101.782505691266,4.201694625,101.921069755872,4.081694625,"21","16","1189",101.819666916,4.122888625,101.909136916,4.033274625,"29","19",25.869458836512
"758",101.782505691266,4.201694625,101.921069755872,4.081694625,"21","16","1250",101.909136916,4.122888625,101.998606916,4.033274625,"29","20",25.623132201838
"759",101.782505691266,4.081694625,101.921069755872,3.961694625,"22","16","1190",101.819666916,4.033274625,101.909136916,3.943660625,"30","19",26.3122996414674
"759",101.782505691266,4.081694625,101.921069755872,3.961694625,"22","16","1251",101.909136916,4.033274625,101.998606916,3.943660625,"30","20",26.1205204215558
"760",101.782505691266,3.961694625,101.921069755872,3.841694625,"23","16","1191",101.819666916,3.943660625,101.909136916,3.854046625,"31","19",26.7558808520455
"760",101.782505691266,3.961694625,101.921069755872,3.841694625,"23","16","1192",101.819666916,3.854046625,101.909136916,3.764432625,"32","19",27.1628732297331
"761",101.782505691266,3.841694625,101.921069755872,3.721694625,"24","16","1193",101.819666916,3.764432625,101.909136916,3.674818625,"33","19",27.5101952571433
"761",101.782505691266,3.841694625,101.921069755872,3.721694625,"24","16","1254",101.909136916,3.764432625,101.998606916,3.674818625,"33","20",27.3238425245416
"762",101.782505691266,3.721694625,101.921069755872,3.601694625,"25","16","1194",101.819666916,3.674818625,101.909136916,3.585204625,"34","19",27.791059569514
"762",101.782505691266,3.721694625,101.921069755872,3.601694625,"25","16","1255",101.909136916,3.674818625,101.998606916,3.585204625,"34","20",27.6002888458555
"763",101.782505691266,3.601694625,101.921069755872,3.481694625,"26","16","1195",101.819666916,3.585204625,101.909136916,3.495590625,"35","19",28.0058583194306
"763",101.782505691266,3.601694625,101.921069755872,3.481694625,"26","16","1196",101.819666916,3.495590625,101.909136916,3.405976625,"36","19",28.1596066934033
